"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","app.method.orig","incorp.orig","man.source.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"WUR","B1991-14","B1991-14","25-Slootdorp","25",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","25","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-14.F:25-Slootdorp.P:25.T:25.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,26,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.8,NA,NA,3.9,NA,NA,NA,NA,NA,"bc",14.4,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,27,NA,NA,NA,"D:1.I:WUR.Pr:B1991-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-14.F:25-Slootdorp.P:25.T:25.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-14.E:B1991-14","","Huijsmans, Jan",56.2,4.77,12.8,17.2,19.7,21.8,NA,NA,NA,NA,27.4,27.4,4.77,12.8,17.2,19.7,21.8,NA,NA,NA,NA,27.4,27.4,0.0849,0.229,0.306,0.351,0.389,NA,NA,NA,NA,0.488,0.488,0,0,0,0,0,NA,NA,NA,NA,0,0,9.6,9.92,10.3,10.1,8.09,8.68,8.68,8.68,8.68,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5.35,5.48,5.1,4.43,4.92,4.92,4.92,4.92,4.92,5.5,5.35,5.48,5.1,4.43,4.92,4.92,4.92,4.92,4.92,158,615,854,1020,668,586,586,586,586,586,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,195,7,0.5,0.0961,5.4,0.5,18.1,0.5,40,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3136,3140,600
"WUR","B1991-18","B1991-18","27-Slootdorp","27",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","27","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-18.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-18.F:27-Slootdorp.P:27.T:27.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,15,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,9.36,NA,NA,4.1,NA,NA,NA,NA,NA,"bc",13.6,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,28,NA,NA,NA,"D:1.I:WUR.Pr:B1991-18.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-18.F:27-Slootdorp.P:27.T:27.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-18.E:B1991-18","","Huijsmans, Jan",55.8,6.92,15.1,17.8,21.5,25.7,31.3,35,NA,NA,37.4,37.4,6.92,15.1,17.8,21.5,25.7,31.3,35,NA,NA,37.4,37.4,0.124,0.272,0.32,0.386,0.46,0.562,0.627,NA,NA,0.671,0.671,0,0,0,0,0,0,0,NA,NA,0,0,9.5,9.65,9.44,9.26,8.66,8.23,8.15,8.27,8.27,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,7.07,7.15,7.66,7.29,6.95,7.01,6.46,6.46,6.46,6.4,7.07,7.15,7.66,7.29,6.95,7.01,6.46,6.46,6.46,195,195,204,237,155,137,198,281,281,281,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,203,8,0.5,0.163,9.09,0.5,25,0.5,92.4,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3137,3141,601
"WUR","B1991-36","B1991-36","28-Slootdorp","28",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","28","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-36.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-36.F:28-Slootdorp.P:28.T:28.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,18,NA,NA,NA,NA,"no","cat",NA,NA,NA,"None",NA,NA,6.03,NA,NA,2.4,NA,NA,NA,NA,NA,"bc",18.8,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,29,NA,NA,NA,"D:1.I:WUR.Pr:B1991-36.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-36.F:28-Slootdorp.P:28.T:28.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-36.E:B1991-36","","Huijsmans, Jan",45.1,5.23,10.5,12.3,13.2,14.2,NA,NA,NA,NA,15.9,15.9,5.23,10.5,12.3,13.2,14.2,NA,NA,NA,NA,15.9,15.9,0.116,0.233,0.273,0.292,0.314,NA,NA,NA,NA,0.353,0.353,0,0,0,0,0,NA,NA,NA,NA,0,0,20.2,24,26.5,27.6,21.5,21.9,21.9,21.9,21.9,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.49,2.65,2.55,1.98,2.64,2.64,2.64,2.64,2.64,2.2,2.49,2.65,2.55,1.98,2.64,2.64,2.64,2.64,2.64,369,777,955,1030,688,760,760,760,760,760,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,210,7,0.5,0.158,7.12,0.5,11.7,0.5,31.3,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","dairy",NA,"",NA,214,3138,3142,602
"WUR","B1991-37","B1991-37","29-Slootdorp","29",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","29","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:29-Slootdorp.P:29.T:29.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,9,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.36,NA,NA,4.5,NA,NA,NA,NA,NA,"bc",14.6,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,30,NA,NA,NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:29-Slootdorp.P:29.T:29.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-37.E:B1991-37","","Huijsmans, Jan",65.7,13.2,29.7,34.2,35.8,37.6,39.7,40.5,NA,NA,41,41,13.2,29.7,34.2,35.8,37.6,39.7,40.5,NA,NA,41,41,0.201,0.452,0.521,0.546,0.572,0.605,0.617,NA,NA,0.625,0.625,0,0,0,0,0,0,0,NA,NA,0,0,19.5,20.9,21.7,21.1,17.7,15.1,14.4,14.3,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,2.18,2.88,2.82,2.03,2.29,1.95,1.81,1.81,1.81,1.8,2.18,2.88,2.82,2.03,2.29,1.95,1.81,1.81,1.81,373,768,859,925,576,369,361,403,403,403,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,219,9,0.5,0.213,14,0.5,25.4,0.5,94.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3139,3143,603
"WUR","B1991-37","B1991-37","30-Slootdorp","30",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","30","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:30-Slootdorp.P:30.T:30.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,14,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.36,NA,NA,4.5,NA,NA,NA,NA,NA,"bc",15.3,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,31,NA,NA,NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:30-Slootdorp.P:30.T:30.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-37.E:B1991-37","","Huijsmans, Jan",68.9,0.365,0.688,0.764,1.07,1.21,1.6,1.83,1.95,NA,1.95,1.95,0.365,0.688,0.764,1.07,1.21,1.6,1.83,1.95,NA,1.95,1.95,0.0053,0.00999,0.0111,0.0156,0.0176,0.0232,0.0266,0.0283,NA,0.0283,0.0283,0,0,0,0,0,0,0,0,NA,0,0,13.8,17.5,17.5,20.2,17.5,15.2,14.4,14.4,14.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1.55,1.55,2.53,1.97,2.31,1.97,1.97,1.82,1.82,0.7,1.55,1.55,2.53,1.97,2.31,1.97,1.97,1.82,1.82,236,543,543,732,546,376,374,374,419,419,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,228,9,0.5,0.00515,0.354,0.5,25.5,0.5,96.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3140,3144,603
"WUR","B1991-37","B1991-37","31-Slootdorp","31",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","31","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:31-Slootdorp.P:31.T:31.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,14,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.36,NA,NA,4.5,NA,NA,NA,NA,NA,"bc",15.1,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,32,NA,NA,NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:31-Slootdorp.P:31.T:31.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-37.E:B1991-37","","Huijsmans, Jan",68,1.05,2.13,2.66,2.99,3.38,4.21,4.39,NA,NA,4.55,4.55,1.05,2.13,2.66,2.99,3.38,4.21,4.39,NA,NA,4.55,4.55,0.0154,0.0313,0.0391,0.044,0.0498,0.062,0.0646,NA,NA,0.0669,0.0669,0,0,0,0,0,0,0,NA,NA,0,0,18.1,20,20,20.9,17.7,15.2,14.4,14.4,14.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.98,1.98,2.71,2.01,2.33,1.98,1.83,1.83,1.83,1.6,1.98,1.98,2.71,2.01,2.33,1.98,1.83,1.83,1.83,353,684,684,872,578,380,372,413,413,413,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,237,9,0.5,0.0206,1.4,0.5,25.4,0.5,95.3,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3141,3145,603
"WUR","B1991-37","B1991-37","32-Slootdorp","32",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","32","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:32-Slootdorp.P:32.T:32.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,9,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,8.36,NA,NA,4.5,NA,NA,NA,NA,NA,"bc",25.7,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,33,NA,NA,NA,"D:1.I:WUR.Pr:B1991-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-37.F:32-Slootdorp.P:32.T:32.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-37.E:B1991-37","","Huijsmans, Jan",116,5.53,12.9,16.8,19.6,22.8,27.8,30.2,NA,NA,31.6,31.6,5.53,12.9,16.8,19.6,22.8,27.8,30.2,NA,NA,31.6,31.6,0.0478,0.112,0.146,0.17,0.197,0.24,0.262,NA,NA,0.273,0.273,0,0,0,0,0,0,0,NA,NA,0,0,19.9,21.2,21.8,21.1,17.6,15.1,14.4,14.3,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,2.25,2.96,2.81,1.98,2.33,1.97,1.82,1.82,1.82,1.8,2.25,2.96,2.81,1.98,2.33,1.97,1.82,1.82,1.82,414,785,867,931,582,368,358,399,399,399,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,246,9,0.5,0.0738,8.53,0.5,25.4,0.5,94.3,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3142,3146,603
"WUR","B1991-38","B1991-38","33-Slootdorp","33",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","33","IHF","IHF",NA,"D:1.I:WUR.Pr:B1991-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-38.F:33-Slootdorp.P:33.T:33.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,15,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.12,NA,NA,4.2,NA,NA,NA,NA,NA,"bc",15.9,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,34,NA,NA,NA,"D:1.I:WUR.Pr:B1991-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1991-38.F:33-Slootdorp.P:33.T:33.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1991-38.E:B1991-38","","Huijsmans, Jan",66.8,9.24,21.3,25.6,30.1,31.9,36.3,37.5,38,NA,38,38,9.24,21.3,25.6,30.1,31.9,36.3,37.5,38,NA,38,38,0.138,0.319,0.383,0.451,0.477,0.543,0.562,0.569,NA,0.569,0.569,0,0,0,0,0,0,0,0,NA,0,0,17.4,17.5,17.5,17.8,15.4,15.2,14.5,14.5,14.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4.5,4.82,4.89,2.81,2.7,2.3,2.3,1.9,1.9,3.5,4.5,4.82,4.89,2.81,2.7,2.3,2.3,1.9,1.9,97.2,135,202,265,192,185,237,237,298,298,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,255,9,0.3,0.149,9.93,0.3,25.5,0.3,96.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3143,3147,604
"WUR","B1992-10","B1992-10","39-Slootdorp","39",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","39","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-10.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-10.F:39-Slootdorp.P:39.T:39.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,14,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,9.78,NA,NA,4.5,NA,NA,NA,NA,NA,"bc",19,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,35,NA,NA,NA,"D:1.I:WUR.Pr:B1992-10.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-10.F:39-Slootdorp.P:39.T:39.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-10.E:B1992-10","","Huijsmans, Jan",85.5,5.21,14,17,20.6,24.8,37.2,41.4,NA,NA,45.6,45.6,5.21,14,17,20.6,24.8,37.2,41.4,NA,NA,45.6,45.6,0.0609,0.164,0.199,0.241,0.29,0.436,0.484,NA,NA,0.533,0.533,0,0,0,0,0,0,0,NA,NA,0,0,9.7,10.4,11.4,11.7,9.78,10.9,9.47,9.37,9.37,9.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.35,2.98,2.63,2.06,3.16,3.04,3.13,3.13,3.13,3.4,3.35,2.98,2.63,2.06,3.16,3.04,3.13,3.13,3.13,13.9,59.4,116,180,110,133,167,217,217,217,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,264,9,0.5,0.0652,5.58,0.5,24.7,0.5,95.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3144,3148,605
"WUR","B1992-10","B1992-10","42-Slootdorp","42",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","42","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-10.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-10.F:42-Slootdorp.P:42.T:42.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,14,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,9.78,NA,NA,4.5,NA,NA,NA,NA,NA,"bc",19.6,"t/ha","deep",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,36,NA,NA,NA,"D:1.I:WUR.Pr:B1992-10.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-10.F:42-Slootdorp.P:42.T:42.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-10.E:B1992-10","","Huijsmans, Jan",88.2,0.378,0.464,0.47,0.569,0.833,0.841,0.848,NA,NA,0.855,0.855,0.378,0.464,0.47,0.569,0.833,0.841,0.848,NA,NA,0.855,0.855,0.00429,0.00527,0.00533,0.00645,0.00944,0.00953,0.00961,NA,NA,0.0097,0.0097,0,0,0,0,0,0,0,NA,NA,0,0,9.9,10.8,11.6,11.8,9.8,10.9,9.5,9.4,9.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.37,2.93,2.61,2.11,3.19,3.02,3.12,3.12,3.12,3.4,3.37,2.93,2.61,2.11,3.19,3.02,3.12,3.12,3.12,16.7,80.7,140,202,117,136,169,219,219,219,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,273,9,0.5,0.00686,0.605,0.5,24.7,0.5,95.2,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Deep","pig",NA,"",NA,214,3145,3149,605
"WUR","B1992-14","B1992-14","43-Slootdorp","43",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","43","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:43-Slootdorp.P:43.T:43.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,20,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,10.7,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",29.5,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,37,NA,NA,NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:43-Slootdorp.P:43.T:43.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-14.E:B1992-14","","Huijsmans, Jan",130,9.3,33.3,45.3,59.3,67.7,78,86,NA,NA,90.7,90.7,9.3,33.3,45.3,59.3,67.7,78,86,NA,NA,90.7,90.7,0.0716,0.257,0.349,0.457,0.522,0.601,0.663,NA,NA,0.698,0.698,0,0,0,0,0,0,0,NA,NA,0,0,9,9.95,11.4,11.5,8.77,8.07,8.18,7.83,7.83,7.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,6.9,6.25,5.27,4.11,3.49,3.05,3.42,3.42,3.42,6.2,6.9,6.25,5.27,4.11,3.49,3.05,3.42,3.42,3.42,139,311,452,483,307,259,287,327,327,327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,282,9,0.5,0.0704,9.13,0.5,24.5,0.5,95.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3146,3150,606
"WUR","B1992-14","B1992-14","44-Slootdorp","44",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","44","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:44-Slootdorp.P:44.T:44.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,16,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,10.7,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",25.9,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,38,NA,NA,NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:44-Slootdorp.P:44.T:44.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-14.E:B1992-14","","Huijsmans, Jan",114,1.66,7.82,11.9,17.1,19.2,21.7,24.5,26,NA,26,26,1.66,7.82,11.9,17.1,19.2,21.7,24.5,26,NA,26,26,0.0146,0.0686,0.105,0.15,0.168,0.19,0.215,0.228,NA,0.228,0.228,0,0,0,0,0,0,0,0,NA,0,0,8.3,9.42,10.9,11.4,8.73,8.05,8.13,8.13,7.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,6.9,6.4,5.36,4.19,3.53,3.08,3.08,3.46,3.46,6.8,6.9,6.4,5.36,4.19,3.53,3.08,3.08,3.46,3.46,58.9,232,354,404,279,246,278,278,321,321,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,291,9,0.5,0.012,1.37,0.5,24.5,0.5,96.3,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3147,3151,606
