"row.in.file.int","air.temp","soil.temp","wind"
2911,23.3,17.1,1.25
2912,17.4,16.2,2.21
2913,10.5,15.5,3.38
2914,10.7,15.4,2.08
2915,10.5,14.3,2.08
2916,17.1,15.1,4.55
2917,17,15.8,4.15
2918,15.2,15.7,2.52
2919,13.1,14.7,1.83
2920,16.9,15.2,4.23
2921,17.8,15.6,4.25
2922,16.8,15.6,2.87
2923,14.1,14.6,1.8
2924,21.5,15.7,2.12
2925,21.7,16.1,2.12
2926,21.6,16.6,2.11
2927,20.4,16.6,1.4
2928,14.8,15.1,0.784
2929,21.9,15.6,1.87
2930,23.5,16.9,2.19
2931,23.6,17.4,2.35
2932,22,17.2,1.62
2933,16,15.5,0.82
2934,24.1,15.8,2.38
2935,25.3,16.6,2.05
2936,25.2,17,1.98
2937,23.3,17.1,1.25
2938,17.5,16.2,2.2
2939,10.5,15.5,3.36
2940,10.7,15.4,2.08
2941,10.5,14.3,2.08
2942,17.1,15.1,4.53
2943,17,15.8,4.15
2944,15.2,15.7,2.52
2945,13.1,14.7,1.83
2946,16.9,15.2,4.23
2947,17.8,15.6,4.25
2948,16.8,15.6,2.87
2949,14.1,14.6,1.8
2950,20.8,15.2,2.01
2951,21.7,16.1,2.12
2952,21.6,16.6,2.1
2953,20.3,16.6,1.36
2954,15.3,15.1,0.871
2955,22,15.7,1.86
2956,23.5,16.9,2.2
2957,23.6,17.4,2.35
2958,20.9,17.1,1.28
2959,15.9,15.5,0.82
2960,24.2,15.8,2.4
2961,25.3,16.6,2.03
2962,25.2,17,1.94
2963,23.3,17.1,1.22
2964,17.4,16.2,2.22
2965,10.5,15.5,3.41
2966,10.7,15.4,2.08
2967,10.5,14.3,2.08
2968,17.1,15.2,4.57
2969,17,15.8,4.16
2970,15.1,15.7,2.44
2971,13.3,14.7,1.94
2972,17,15.2,4.27
2973,17.9,15.6,4.31
2974,16.8,15.6,2.77
2975,14.1,14.6,1.81
2976,20.9,15.2,2.07
2977,21.7,16.1,2.12
2978,21.6,16.6,2.1
2979,20.3,16.6,1.36
2980,15.3,15.1,0.867
2981,22,15.7,1.86
2982,23.5,16.9,2.2
2983,23.6,17.4,2.36
2984,20.8,17.1,1.24
2985,15.9,15.5,0.82
2986,24.2,15.9,2.41
2987,25.3,16.6,2.03
2988,25.1,17,1.89
2989,23.3,17.1,1.22
2990,17.4,16.1,2.23
2991,10.5,15.5,3.41
2992,10.7,15.4,2.08
2993,10.5,14.3,2.08
2994,17.1,15.2,4.57
2995,16.9,15.8,4.16
2996,15.1,15.7,2.44
2997,13.3,14.7,1.94
2998,17,15.2,4.27
2999,17.9,15.6,4.34
3000,16.7,15.6,2.65
3001,14.1,14.6,1.81
3002,21.1,15.4,2.24
3003,21.7,16.1,2.12
3004,21.6,16.6,2.1
3005,20.3,16.6,1.36
3006,15.3,15.1,0.871
3007,22,15.7,1.86
3008,23.5,16.9,2.2
3009,23.6,17.4,2.36
3010,20.9,17.1,1.28
3011,15.9,15.5,0.82
3012,24.2,15.8,2.4
3013,25.3,16.6,2.03
3014,25.2,17,1.94
3015,23.3,17.1,1.22
3016,17.4,16.2,2.22
3017,10.5,15.5,3.41
3018,10.7,15.4,2.08
3019,10.5,14.3,2.08
3020,17.1,15.2,4.57
3021,17,15.8,4.16
3022,15.1,15.7,2.44
3023,13.3,14.7,1.94
3024,17,15.2,4.27
3025,17.9,15.6,4.31
3026,16.8,15.6,2.77
3027,14.1,14.6,1.81
3028,21.3,15.6,2.26
3029,21.7,16.1,2.12
3030,21.6,16.6,2.1
3031,20.3,16.6,1.36
3032,15.3,15.1,0.867
3033,22,15.7,1.86
3034,23.5,16.9,2.2
3035,23.6,17.4,2.36
3036,20.9,17.1,1.28
3037,15.9,15.5,0.82
3038,24.2,15.8,2.4
3039,25.3,16.6,2.03
3040,25.1,17,1.89
3041,23.3,17.1,1.22
3042,17.4,16.2,2.22
3043,10.5,15.5,3.41
3044,10.7,15.4,2.08
3045,10.5,14.3,2.08
3046,17.1,15.2,4.57
3047,16.9,15.8,4.16
3048,15.1,15.7,2.44
3049,13.3,14.7,1.94
3050,17,15.2,4.27
3051,17.9,15.6,4.31
3052,16.8,15.6,2.77
3053,14.1,14.6,1.81
3054,21.5,15.7,2.12
3055,21.7,16.1,2.12
3056,21.6,16.6,2.1
3057,20.3,16.6,1.36
3058,15.3,15.1,0.871
3059,22,15.7,1.86
3060,23.5,16.9,2.19
3061,23.6,17.4,2.35
3062,21,17.1,1.33
3063,15.9,15.5,0.82
3064,24.2,15.8,2.4
3065,25.3,16.6,2.03
3066,25.2,17,1.94
3067,23.3,17.1,1.25
3068,17.4,16.2,2.22
3069,10.5,15.5,3.38
3070,10.7,15.4,2.08
3071,10.5,14.3,2.08
3072,17.1,15.2,4.57
3073,17,15.8,4.16
3074,15.1,15.7,2.44
3075,13.3,14.7,1.94
3076,17,15.2,4.27
3077,17.9,15.6,4.31
3078,16.8,15.6,2.77
3079,14.1,14.6,1.81
3080,20.8,15.2,2.01
3081,21.7,16.1,2.12
3082,21.6,16.6,2.1
3083,20.4,16.6,1.4
3084,15.3,15.1,0.871
3085,21.9,15.7,1.87
3086,23.5,16.9,2.19
3087,23.6,17.4,2.35
3088,21.1,17.1,1.38
3089,15.9,15.5,0.821
3090,24.1,15.8,2.38
3091,25.3,16.6,2.04
3092,25.2,17,1.94
3093,23.3,17.1,1.25
3094,17.4,16.2,2.22
3095,10.5,15.5,3.38
3096,10.7,15.4,2.08
3097,10.5,14.3,2.08
3098,17.1,15.1,4.55
3099,17,15.8,4.15
3100,15.2,15.7,2.52
3101,13.3,14.7,1.94
3102,16.9,15.2,4.23
3103,17.8,15.6,4.28
3104,16.8,15.6,2.87
3105,14.1,14.6,1.8
3106,21,15.3,2.13
3107,21.7,16.1,2.12
3108,21.6,16.6,2.1
3109,20.4,16.6,1.4
3110,15.3,15.1,0.871
3111,21.9,15.7,1.87
3112,23.5,16.9,2.19
3113,23.6,17.4,2.35
3114,21,17.1,1.33
3115,15.9,15.5,0.821
3116,24.2,15.8,2.4
3117,25.3,16.6,2.04
3118,25.2,17,1.94
3119,23.3,17.1,1.25
3120,17.4,16.2,2.22
3121,10.5,15.5,3.38
3122,10.7,15.4,2.08
3123,10.5,14.3,2.08
3124,17.1,15.1,4.55
3125,17,15.8,4.15
3126,15.2,15.7,2.52
3127,13.3,14.7,1.94
3128,17,15.2,4.25
3129,17.8,15.6,4.28
3130,16.8,15.6,2.77
3131,14.1,14.6,1.8
3132,21.1,15.4,2.24
3133,21.7,16.1,2.12
3134,21.6,16.6,2.1
3135,20.3,16.6,1.36
3136,15.3,15.1,0.871
3137,22,15.7,1.86
3138,23.5,16.9,2.19
3139,23.6,17.4,2.35
3140,21,17.1,1.33
3141,15.9,15.5,0.82
3142,24.2,15.8,2.4
3143,25.3,16.6,2.03
3144,25.2,17,1.94
3145,23.3,17.1,1.25
3146,17.4,16.2,2.22
3147,10.5,15.5,3.38
3148,10.7,15.4,2.08
3149,10.5,14.3,2.08
3150,17.1,15.1,4.55
3151,17,15.8,4.15
3152,15.2,15.7,2.52
3153,13.3,14.7,1.94
3154,17,15.2,4.27
3155,17.8,15.6,4.28
3156,16.8,15.6,2.77
3157,14.1,14.6,1.81
3158,21.4,15.6,2.25
3159,21.7,16.1,2.12
3160,21.6,16.6,2.1
3161,20.4,16.6,1.4
3162,15.3,15.1,0.871
3163,22,15.7,1.86
3164,23.5,16.9,2.19
3165,23.6,17.4,2.35
3166,21,17.1,1.33
3167,15.9,15.5,0.82
3168,24.2,15.8,2.4
3169,25.3,16.6,2.03
3170,25.2,17,1.94
3171,23.3,17.1,1.25
3172,17.4,16.2,2.22
3173,10.5,15.5,3.38
3174,10.7,15.4,2.08
3175,10.5,14.3,2.08
3176,17.1,15.1,4.55
3177,17,15.8,4.15
3178,15.2,15.7,2.52
3179,13.3,14.7,1.94
3180,17,15.2,4.25
3181,17.8,15.6,4.28
3182,16.8,15.6,2.77
3183,14.1,14.6,1.8
3184,21.5,15.7,2.12
3185,21.7,16.1,2.12
3186,21.6,16.6,2.1
3187,20.4,16.6,1.4
3188,15.3,15.1,0.871
3189,21.9,15.7,1.87
3190,23.5,16.9,2.19
3191,23.6,17.4,2.35
3192,21,17.1,1.33
3193,15.9,15.5,0.821
3194,24.1,15.8,2.38
3195,25.3,16.6,2.04
3196,25.2,17,1.94
3197,23.3,17.1,1.25
3198,17.4,16.2,2.22
3199,10.5,15.5,3.38
3200,10.7,15.4,2.08
3201,10.5,14.3,2.08
3202,17.1,15.1,4.55
3203,17,15.8,4.15
3204,15.2,15.7,2.52
3205,13.3,14.7,1.94
3206,17,15.2,4.25
3207,17.8,15.6,4.28
3208,16.8,15.6,2.77
3209,14.1,14.6,1.8
3210,11.1,10.1,1.01
3211,8.32,9.3,0.715
3212,11.3,9.3,0.598
3213,11.8,9.69,0.988
3214,8.84,9.38,0.808
3215,10.7,9.19,1.37
3216,11.6,9.78,1.42
3217,7.11,8.99,1.64
3218,4.47,9.09,1.44
3219,5.06,8.65,1.56
3220,3.01,7.94,1.5
3221,12.7,11,2.48
3222,12.7,12.6,2.37
3223,5.07,11.3,1.32
3224,11.5,11,2.02
3225,12.6,12.5,2.04
3226,11.9,13.3,1.76
3227,4.9,11.3,1.31
3228,11.2,10.6,1.2
3229,13.8,11.6,1.38
3230,13.5,12.6,0.696
3231,7.27,11.4,0.899
3232,16.9,11.4,1.58
3233,19.8,13.3,1.22
3234,16.4,14.7,1.91
3235,13.1,13.3,0.908
3236,13.2,13.6,0.96
3237,10.3,10.1,0.92
3238,8.33,9.31,0.715
3239,11.3,9.27,0.629
3240,11.8,9.67,0.959
3241,8.87,9.41,0.778
3242,10.6,9.18,1.36
3243,11.6,9.76,1.4
3244,7.15,9,1.63
3245,4.55,9.1,1.44
3246,5.06,8.64,1.56
3247,3.02,7.94,1.5
3248,13,11.2,2.54
3249,12.7,12.5,2.38
3250,5.18,11.3,1.33
3251,11.2,10.6,2.03
3252,12.5,12.5,2.06
3253,12,13.3,1.79
3254,5,11.4,1.32
3255,11.1,10.6,1.18
3256,13.8,11.6,1.41
3257,13.8,12.5,0.87
3258,6.84,11.5,0.835
3259,16.1,11,1.64
3260,19.7,13.3,1.28
3261,16.6,14.7,1.85
3262,13.1,13.3,0.914
3263,13.1,13.7,0.976
3264,12.2,10.1,1.1
3265,9.98,10.1,0.837
3266,8.33,9.31,0.715
3267,11.3,9.29,0.609
3268,11.8,9.68,0.974
3269,8.87,9.41,0.778
3270,10.6,9.19,1.36
3271,11.6,9.77,1.42
3272,7.14,9,1.63
3273,4.53,9.1,1.44
3274,5.06,8.64,1.56
3275,3.02,7.94,1.5
3276,13.2,11.4,2.53
3277,12.7,12.5,2.38
3278,5.14,11.3,1.33
3279,11.2,10.6,2.03
3280,12.5,12.5,2.06
3281,12,13.3,1.79
3282,4.97,11.4,1.32
3283,11.1,10.6,1.18
3284,13.8,11.6,1.41
3285,13.8,12.5,0.87
3286,6.82,11.5,0.838
3287,16.2,11,1.63
3288,19.8,13.3,1.26
3289,16.6,14.7,1.87
3290,13.1,13.3,0.912
3291,13.1,13.7,0.976
3292,10.6,10.1,0.958
3293,8.33,9.31,0.715
3294,11.3,9.29,0.604
3295,11.8,9.68,0.977
3296,8.85,9.41,0.776
3297,10.6,9.19,1.37
3298,11.6,9.77,1.43
3299,7.13,9,1.64
3300,4.49,9.09,1.44
3301,5.06,8.65,1.56
3302,3.01,7.94,1.5
3303,12.7,12.6,2.37
3304,5.11,11.3,1.33
3305,11.2,10.7,2.04
3306,12.5,12.5,2.04
3307,11.9,13.3,1.79
3308,4.95,11.3,1.32
3309,11.1,10.6,1.18
3310,13.8,11.6,1.4
3311,13.8,12.5,0.855
3312,7.29,11.4,0.896
3313,16.8,11.3,1.58
3314,19.8,13.3,1.26
3315,16.6,14.7,1.87
3316,13.1,13.3,0.91
3317,13.1,13.7,0.97
3318,11.1,10.1,1.02
3319,8.48,9.28,0.713
3320,11.4,9.33,0.586
3321,11.4,9.72,0.872
3322,8.82,9.37,0.813
3323,10.8,9.21,1.38
3324,11.6,9.79,1.42
3325,7.07,8.98,1.64
3326,4.41,9.09,1.43
3327,5.05,8.65,1.55
3328,3,7.94,1.49
3329,12.8,11,2.5
3330,12.7,12.6,2.36
3331,4.98,11.3,1.32
3332,11.6,11,1.98
3333,12.6,12.5,2.05
3334,11.8,13.3,1.75
3335,4.83,11.3,1.32
3336,11.3,10.6,1.21
3337,13.8,11.7,1.35
3338,13.5,12.6,0.657
3339,7.21,11.4,0.906
3340,17,11.4,1.58
3341,19.9,13.4,1.22
3342,16.4,14.7,1.92
3343,13.1,13.3,0.909
3344,13.2,13.6,0.949
3345,10.1,10.1,0.945
3346,8.48,9.28,0.713
3347,11.3,9.32,0.591
3348,11.8,9.69,1.01
3349,8.83,9.38,0.811
3350,10.7,9.2,1.37
3351,11.6,9.78,1.42
3352,7.09,8.99,1.64
3353,4.43,9.09,1.44
3354,5.05,8.65,1.55
3355,3,7.94,1.49
3356,13,11.2,2.53
3357,12.7,12.6,2.37
3358,5.02,11.3,1.32
3359,11.5,11,2.01
3360,12.6,12.5,2.05
3361,11.9,13.3,1.75
3362,4.88,11.3,1.31
3363,11.2,10.6,1.21
3364,13.8,11.7,1.35
3365,13.5,12.6,0.677
3366,7.23,11.4,0.904
3367,17,11.4,1.58
3368,19.9,13.4,1.22
3369,16.4,14.7,1.92
3370,13.1,13.3,0.909
3371,13.2,13.6,0.96
3372,12.2,10.1,1.12
3373,10,10.1,0.873
3374,8.48,9.28,0.713
3375,11.4,9.34,0.593
3376,11.2,9.75,0.858
3377,8.7,9.34,0.834
3378,10.8,9.21,1.39
3379,11.5,9.82,1.38
3380,7.07,8.98,1.64
3381,4.38,9.08,1.42
3382,5.05,8.61,1.56
3383,2.99,7.95,1.49
3384,13.2,11.7,2.62
3385,12.7,12.6,2.36
3386,4.98,11.3,1.32
3387,11.6,11.1,1.98
3388,12.6,12.6,2.05
3389,11.8,13.3,1.76
3390,4.83,11.3,1.32
3391,11.3,10.6,1.21
3392,13.8,11.7,1.32
3393,13.5,12.6,0.651
3394,7.21,11.4,0.906
3395,17,11.4,1.59
3396,19.9,13.4,1.22
3397,16.3,14.7,1.94
3398,13.1,13.3,0.908
3399,13.2,13.6,0.945
3400,10.7,10.1,0.972
3401,8.48,9.28,0.713
3402,11.4,9.33,0.586
3403,11.4,9.73,0.876
3404,8.81,9.37,0.815
3405,10.8,9.21,1.38
3406,11.5,9.82,1.38
3407,7.07,8.98,1.64
3408,4.39,9.08,1.43
3409,5.05,8.65,1.55
3410,2.99,7.95,1.49
3411,12.7,12.6,2.34
3412,4.98,11.3,1.32
3413,11.6,11.1,1.98
3414,12.6,12.6,2.05
3415,11.8,13.3,1.76
3416,4.83,11.3,1.32
3417,11.3,10.6,1.21
3418,13.8,11.7,1.34
3419,13.5,12.6,0.651
3420,7.21,11.4,0.906
3421,17,11.4,1.59
3422,19.9,13.4,1.22
3423,16.4,14.7,1.92
3424,13.1,13.3,0.909
3425,13.2,13.6,0.949
3426,11,10.1,0.991
3427,8.47,9.27,0.711
3428,11.4,9.36,0.612
3429,11.3,9.75,0.848
3430,8.78,9.36,0.828
3431,11.1,9.31,1.44
3432,11.4,9.83,1.36
3433,7.22,9.01,1.69
3434,4.43,9.02,1.46
3435,5.03,8.62,1.56
3436,2.96,7.95,1.49
3437,12.9,11.2,2.52
3438,12.6,12.6,2.33
3439,4.85,11.2,1.32
3440,11.7,11.1,1.97
3441,12.7,12.8,1.95
3442,11.8,13.3,1.76
3443,4.72,11.3,1.31
3444,11.5,10.6,1.22
3445,13.8,11.8,1.32
3446,13.5,12.6,0.617
3447,7.19,11.4,0.908
3448,17.3,11.5,1.6
3449,19.9,13.4,1.22
3450,16,14.8,2.03
3451,13.1,13.3,0.908
3452,13.2,13.6,0.915
3453,10.1,10.1,0.904
3454,8.47,9.27,0.712
3455,11.4,9.35,0.608
3456,11.4,9.74,0.878
3457,8.8,9.37,0.822
3458,11,9.3,1.44
3459,11.4,9.83,1.37
3460,7.04,8.98,1.65
3461,4.49,9.03,1.47
3462,5.04,8.62,1.56
3463,2.97,7.95,1.49
3464,13.2,11.4,2.55
3465,12.7,12.6,2.34
3466,4.89,11.2,1.32
3467,11.6,11.1,1.98
3468,12.6,12.6,2.04
3469,11.8,13.3,1.77
3470,4.76,11.3,1.31
3471,11.4,10.6,1.22
3472,13.8,11.6,1.41
3473,13.5,12.6,0.64
3474,7.21,11.4,0.906
3475,17.1,11.5,1.6
3476,19.9,13.4,1.22
3477,16.1,14.8,2.01
3478,13.1,13.3,0.91
3479,13.2,13.6,0.92
3480,12.1,10.1,1.14
3481,10,10.1,0.873
3482,8.47,9.27,0.712
3483,11.4,9.36,0.61
3484,11.3,9.74,0.87
3485,8.79,9.37,0.824
3486,11,9.3,1.44
3487,11.4,9.83,1.36
3488,7.04,8.98,1.65
3489,4.45,9.02,1.46
3490,5.03,8.62,1.56
3491,2.97,7.95,1.49
3492,13.2,11.7,2.67
3493,12.7,12.6,2.33
3494,4.87,11.2,1.32
3495,11.6,11.1,1.98
3496,12.7,12.6,2.03
3497,11.8,13.3,1.76
3498,4.76,11.3,1.31
3499,11.4,10.6,1.22
3500,13.8,11.8,1.32
3501,13.5,12.6,0.629
3502,7.21,11.4,0.906
3503,17.2,11.5,1.6
3504,19.9,13.4,1.22
3505,16.1,14.8,2.01
3506,13.1,13.3,0.908
3507,13.2,13.6,0.915
3508,10.6,10.1,0.93
3509,8.47,9.27,0.712
3510,11.4,9.35,0.611
3511,11.3,9.74,0.87
3512,8.79,9.37,0.824
3513,11,9.3,1.44
3514,11.4,9.83,1.36
3515,7.04,8.98,1.65
3516,4.45,9.02,1.46
3517,5.04,8.62,1.56
3518,2.97,7.95,1.49
3519,12.6,12.6,2.33
3520,4.87,11.2,1.32
3521,11.6,11.1,1.98
3522,12.7,12.6,2.03
3523,11.8,13.3,1.76
3524,4.76,11.3,1.31
3525,11.4,10.6,1.22
3526,13.8,11.8,1.33
3527,13.5,12.6,0.629
3528,7.21,11.4,0.906
3529,17.2,11.5,1.6
3530,19.9,13.4,1.22
3531,16.1,14.8,2.01
3532,13.1,13.3,0.91
3533,13.2,13.6,0.915
3534,10.3,10.1,0.934
3535,8.62,9.25,0.694
3536,11.6,9.43,0.726
3537,11.3,9.76,0.843
3538,8.82,9.33,0.871
3539,11.2,9.33,1.44
3540,11.4,9.84,1.33
3541,7.17,9,1.7
3542,4.3,9,1.44
3543,5.01,8.63,1.55
3544,3.09,7.93,1.51
3545,13,11.2,2.53
3546,12.6,12.7,2.33
3547,5.3,11.2,1.37
3548,11.7,11.2,2
3549,12.7,12.7,1.96
3550,11.2,13.2,1.71
3551,4.98,11.2,1.29
3552,11.6,10.7,1.23
3553,13.8,11.9,1.27
3554,13.5,12.7,0.602
3555,7.1,11.4,0.918
3556,17.5,11.6,1.57
3557,19.9,13.4,1.22
3558,15.9,14.8,2.1
3559,13,13.4,1.01
3560,13.2,13.6,0.885
3561,9.54,10,0.889
3562,8.62,9.26,0.694
3563,11.6,9.42,0.725
3564,11.3,9.76,0.843
3565,8.76,9.36,0.833
3566,11.1,9.32,1.44
3567,11.4,9.84,1.35
3568,7.19,9.01,1.7
3569,4.32,9,1.44
3570,5.02,8.62,1.55
3571,3.1,7.93,1.51
3572,13.3,11.5,2.56
3573,12.6,12.7,2.32
3574,5.27,11.2,1.37
3575,11.7,11.2,1.99
3576,12.7,12.8,1.95
3577,11.7,13.3,1.78
3578,4.66,11.2,1.3
3579,11.6,10.7,1.23
3580,13.8,11.9,1.28
3581,13.5,12.7,0.604
3582,7.15,11.4,0.912
3583,17.4,11.6,1.59
3584,19.9,13.4,1.22
3585,16,14.8,2.05
3586,13,13.4,1
3587,13.2,13.6,0.901
3588,12.1,10.1,1.14
3589,9.47,10,0.867
3590,8.62,9.26,0.694
3591,11.6,9.43,0.726
3592,11.3,9.76,0.843
3593,8.76,9.36,0.833
3594,11.1,9.33,1.44
3595,11.4,9.84,1.34
3596,7.19,9.01,1.7
3597,4.32,9,1.44
3598,5.02,8.62,1.55
3599,3.09,7.93,1.51
3600,13.3,11.8,2.65
3601,12.6,12.7,2.32
3602,5.27,11.2,1.37
3603,11.7,11.2,1.99
3604,12.7,12.8,1.95
3605,11.7,13.3,1.78
3606,4.66,11.2,1.3
3607,11.6,10.7,1.23
3608,13.8,11.9,1.28
3609,13.5,12.7,0.603
3610,7.15,11.4,0.912
3611,17.4,11.6,1.59
3612,19.9,13.4,1.22
3613,15.9,14.8,2.07
3614,13,13.4,1
3615,13.2,13.6,0.896
3616,9.89,10.1,0.882
3617,8.62,9.26,0.694
3618,11.6,9.42,0.725
3619,11.3,9.75,0.84
3620,8.76,9.36,0.833
3621,11.1,9.32,1.44
3622,11.4,9.84,1.35
3623,7.19,9.01,1.7
3624,4.34,9,1.45
3625,5.02,8.62,1.55
3626,2.96,7.95,1.49
3627,12.6,12.7,2.32
3628,5.25,11.2,1.37
3629,11.7,11.2,1.99
3630,12.7,12.8,1.95
3631,11.7,13.3,1.78
3632,4.68,11.3,1.3
3633,11.6,10.6,1.22
3634,13.8,11.9,1.28
3635,13.5,12.7,0.604
3636,7.15,11.4,0.912
3637,17.4,11.6,1.59
3638,19.9,13.5,1.21
3639,16,14.8,2.05
3640,13,13.4,1
3641,13.2,13.6,0.901
3642,18.4,9.93,2.39
3643,17.6,10.4,2.82
3644,15.9,10.4,3.53
3645,11.2,9.37,1.16
3646,16,9.46,3.38
3647,16.8,10.5,5.24
3648,15.3,10.8,4.73
3649,6.97,9.76,3.77
3650,2.47,8.71,4.22
3651,1.57,7.43,4.13
3652,6.04,7.58,6.14
3653,1,6.75,5.45
3654,5.06,6.59,7
3655,1.43,5.82,3.91
3656,2.76,5.67,3.29
3657,19,13.9,4.96
3658,12.9,12.1,2.88
3659,19.8,12.9,2.78
3660,21,14.1,2.69
3661,20.3,14.4,2.28
3662,17.6,14,1.48
3663,12.2,12.2,1.33
3664,18.2,12.6,2.41
3665,20.4,14.2,2.07
3666,20.4,14.6,1.11
3667,18.2,14.3,0.925
3668,11.6,12.3,0.793
3669,21,13,3.26
3670,21.9,13.9,4.49
3671,20.9,14.3,4.45
3672,18.4,14.1,1.21
3673,13.4,12.4,2.11
3674,17.8,13.9,2.69
3675,18.1,14.9,3.29
3676,10.2,12.5,1.04
3677,18.9,13.4,2.09
3678,19.1,14.7,2.52
3679,14.6,13.3,1.35
3680,21.1,14.6,2.89
3681,20.2,15.5,3.24
3682,13.7,13.5,1.53
3683,12.7,13.1,2.09
3684,17.6,10.4,2.81
3685,11.4,9.41,1.27
3686,16.1,9.5,3.49
3687,16.8,10.5,5.24
3688,15.2,10.8,4.73
3689,6.92,9.75,3.77
3690,2.47,8.7,4.2
3691,1.56,7.42,4.13
3692,6.17,7.64,6.14
3693,0.935,6.74,5.46
3694,5.1,6.65,6.82
3695,1.37,5.81,3.88
3696,2.72,5.67,3.26
3697,18.9,13.1,3.84
3698,19.6,13.9,4.69
3699,17.2,13.6,3.67
3700,12.7,11.9,2.76
3701,19.9,13,2.8
3702,21.1,14.3,2.71
3703,20.2,14.4,2.21
3704,17.4,13.9,1.52
3705,12,12.1,1.3
3706,18.3,12.7,2.48
3707,20.5,14.2,2.1
3708,20.4,14.6,1.07
3709,17.9,14.3,0.997
3710,12.1,12.3,0.947
3711,21.1,13.1,3.29
3712,21.9,13.9,4.53
3713,20.9,14.3,4.43
3714,18.3,14,1.01
3715,13.3,12.4,2.14
3716,18,14,2.66
3717,18.1,14.9,3.36
3718,10.5,12.5,1.08
3719,19.1,13.6,2.05
3720,18.7,14.6,2.31
3721,14.6,13.3,1.34
3722,21.2,14.9,2.81
3723,20.2,15.5,3.3
3724,13.7,13.4,1.53
3725,12.8,13.1,2.13
3726,18.4,10,2.36
3727,17.6,10.4,2.82
3728,11.4,9.42,1.28
3729,16,9.46,3.38
3730,16.9,10.4,5.42
3731,15.4,10.8,4.75
3732,6.97,9.76,3.77
3733,2.47,8.71,4.22
3734,1.57,7.43,4.13
3735,6.09,7.6,6.14
3736,0.969,6.75,5.46
3737,5.08,6.6,6.96
3738,1.43,5.82,3.91
3739,2.74,5.67,3.28
3740,19,13.8,4.91
3741,12.9,12.1,2.87
3742,19.8,13,2.79
3743,21.1,14.3,2.71
3744,20.2,14.4,2.26
3745,17.6,14,1.48
3746,12.1,12.2,1.32
3747,18.2,12.6,2.41
3748,20.5,14.2,2.08
3749,20.4,14.6,1.11
3750,18,14.3,0.963
3751,11.5,12.3,0.793
3752,21,13,3.27
3753,21.9,13.9,4.49
3754,20.9,14.3,4.45
3755,18.4,14,1.1
3756,13.3,12.4,2.13
3757,17.8,13.9,2.69
3758,18.1,14.9,3.32
3759,10.6,12.5,1.11
3760,19,13.5,2.08
3761,19.1,14.7,2.51
3762,14.6,13.3,1.35
3763,21.1,14.6,2.89
3764,20.2,15.5,3.24
3765,13.7,13.4,1.53
3766,12.7,13.1,2.08
3767,18.4,10.2,2.32
3768,17.6,10.4,2.82
3769,11.4,9.42,1.28
3770,16,9.46,3.38
3771,16.8,10.5,5.24
3772,15.3,10.8,4.73
3773,6.97,9.76,3.77
3774,2.47,8.71,4.22
3775,1.57,7.43,4.13
3776,6.09,7.6,6.14
3777,0.969,6.75,5.46
3778,5.08,6.6,6.96
3779,1.43,5.82,3.91
3780,2.74,5.67,3.28
3781,18.6,13.8,4.25
3782,12.9,12.1,2.87
3783,19.8,13,2.79
3784,21.1,14.3,2.71
3785,20.2,14.4,2.26
3786,17.6,14,1.48
3787,12.1,12.2,1.32
3788,18.2,12.6,2.41
3789,20.5,14.2,2.08
3790,20.4,14.6,1.11
3791,18,14.3,0.963
3792,11.5,12.3,0.793
3793,21,13,3.27
3794,21.9,13.9,4.49
3795,20.9,14.3,4.45
3796,18.4,14,1.1
3797,13.3,12.4,2.13
3798,17.8,13.9,2.69
3799,18.1,14.9,3.32
3800,10.6,12.5,1.11
3801,19,13.5,2.08
3802,19.1,14.7,2.51
3803,14.6,13.3,1.35
3804,21.1,14.6,2.89
3805,20.2,15.5,3.24
3806,13.7,13.4,1.53
3807,12.7,13.1,2.08
3808,18.3,9.88,2.36
3809,17.5,10.4,2.84
3810,11.4,9.42,1.28
3811,16.1,9.48,3.43
3812,16.8,10.5,5.24
3813,15.3,10.8,4.73
3814,6.92,9.75,3.77
3815,2.47,8.7,4.2
3816,1.57,7.43,4.13
3817,6.09,7.6,6.14
3818,0.969,6.75,5.46
3819,5.08,6.62,6.91
3820,1.41,5.82,3.9
3821,2.74,5.67,3.28
3822,19,13.9,4.96
3823,12.9,12.1,2.87
3824,19.8,13,2.79
3825,21.1,14.3,2.7
3826,20.2,14.4,2.23
3827,17.5,13.9,1.49
3828,12.1,12.2,1.31
3829,18.2,12.7,2.44
3830,20.5,14.2,2.08
3831,20.4,14.6,1.09
3832,18,14.3,0.963
3833,12.1,12.3,0.946
3834,21,13,3.28
3835,21.9,13.9,4.51
3836,20.9,14.3,4.43
3837,18.4,14,1.1
3838,13.3,12.4,2.13
3839,17.9,13.9,2.67
3840,18.1,14.9,3.32
3841,10.5,12.5,1.1
3842,19,13.5,2.06
3843,19.1,14.7,2.51
3844,14.6,13.3,1.34
3845,21.2,14.6,2.88
3846,20.2,15.5,3.28
3847,13.7,13.4,1.53
3848,12.8,13.1,2.13
3849,17.6,10.4,2.81
3850,11.4,9.42,1.28
3851,16.1,9.48,3.43
3852,16.9,10.4,5.43
3853,15.4,10.8,4.75
3854,6.97,9.76,3.77
3855,2.47,8.71,4.22
3856,1.57,7.43,4.13
3857,6.09,7.6,6.14
3858,0.969,6.75,5.46
