Institute,ProjectNo,ExpNo,PlotNo,ReplNo,DataSource,Experiment,Treatment,Repetition,ShiftNo,StartTime,EndTime,ShiftLen,Volatil,SoilType,ClayPct,SiltPct,TRUEPct,OMPctC,SoilWater,SoilMoist,SoilpH,AirTemp,HeightAirT,SoilTemp,DepthSoilT,Radiation,WindSpeed,HeightWind,Rain,ManureType,ManureTreat,ManureBed,ManureDM,ManureNTot,ManureTAN,ManureUAc,ManurepH,ManureAppl,ManureRate,ManureInc,ManureISpd,CropType,CropHeight,MeasTech,SoilPreTrt
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,2,"1993/08/19 07:08:00","1993/08/19 08:18:00",1.16666666662786,2.78569561470404,,49.5,27.8,16.2,6.5,,2,7.4,13.9125,,20.2,,93,0.78149345755514,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,3,"1993/08/19 08:18:00","1993/08/19 10:04:00",1.76666666666279,1.75289125430223,,49.5,27.8,16.2,6.5,,2,7.4,15.9272727272727,,20.4,,169.090909090909,0.88448548999164,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,4,"1993/08/19 10:04:00","1993/08/19 12:58:00",2.90000000002328,2.13120110137216,,49.5,27.8,16.2,6.5,,2,7.4,21.3473684210526,,21.85,,618.315789473684,1.51830776474078,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,5,"1993/08/19 12:58:00","1993/08/19 17:13:00",4.25000000005821,0.43554847208338,,49.5,27.8,16.2,6.5,,2,7.4,25.3615384615385,,22.84,,632.076923076923,2.92814751706281,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,6,"1993/08/19 17:13:00","1993/08/19 20:17:00",3.06666666653473,0.13519306010983,,49.5,27.8,16.2,6.5,,2,7.4,23.705,,22.775,,198.3,1.84232124005114,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,7,"1993/08/19 20:17:00","1993/08/20 07:22:00",11.0833333333139,0.06877229275217,,49.5,27.8,16.2,6.5,,2,7.4,15.2626865671642,,21.0545454545455,,3.85074626865672,0.95056346334842,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,8,"1993/08/20 07:22:00","1993/08/20 11:10:00",3.80000000016298,0.32991542408919,,49.5,27.8,16.2,6.5,,2,7.4,18.325,,20.925,,383.75,1.24638570723776,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,9,"1993/08/20 11:10:00","1993/08/20 14:59:00",3.81666666653473,0.35945497472555,,49.5,27.8,16.2,6.5,,2,7.4,24.1125,,22.75,,758.75,2.63040285253792,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,10,"1993/08/20 14:59:00","1993/08/20 20:24:00",5.41666666668607,0.06379221684355,,49.5,27.8,16.2,6.5,,2,7.4,24.9090909090909,,23.1166666666667,,386.181818181818,1.96691839417637,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,11,"1993/08/20 20:24:00","1993/08/21 08:49:00",12.4166666666279,0.02276459120077,,49.5,27.8,16.2,6.5,,2,7.4,14.6289473684211,,20.975,,29.5263157894737,0.934749150655,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F11,2,,7,11,3,1,12,"1993/08/21 08:49:00","1993/08/21 19:25:00",10.6000000001513,0.0776955651724,,49.5,27.8,16.2,6.5,,2,7.4,25.0030769230769,,23.2363636363636,,569.353846153846,1.17404939046662,200,0,2,0,0,3.3,1.7,0.96,,,0,31.9,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,1,"1993/10/05 10:27:00","1993/10/05 11:38:00",1.18333333334886,3.35032632742505,,49.5,27.8,16.2,6.5,,1,7.4,14.6875,,12.5,,411.75,1.73025316392695,200,0,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,2,"1993/10/05 11:38:00","1993/10/05 12:51:00",1.21666666661622,1.82213026083502,,49.5,27.8,16.2,6.5,,1,7.4,14.7625,,12.75,,436.5,1.27440405567489,200,0,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,3,"1993/10/05 12:51:00","1993/10/05 14:51:00",2.00000000005821,0.55552173037587,,49.5,27.8,16.2,6.5,,1,7.4,17.1692307692308,,13,,467.076923076923,1.28651232666439,200,0,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,4,"1993/10/05 14:51:00","1993/10/05 18:04:00",3.21666666667443,0.33835821817137,,49.5,27.8,16.2,6.5,,1,7.4,16.7,,13.425,,125.4,1.2262591559384,200,0,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,5,"1993/10/05 18:04:00","1993/10/06 11:52:00",17.7999999998719,0.14825846055961,,49.5,27.8,16.2,6.5,,1,7.4,12.1712962962963,,13.1944444444444,,19.2777777777778,1.69634829888568,200,1.2,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,6,"1993/10/06 11:52:00","1993/10/06 17:53:00",6.01666666672099,0.06534297948322,,49.5,27.8,16.2,6.5,,1,7.4,11.7891891891892,,13.1,,54.4864864864865,1.54654890664792,200,1,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,7,"1993/10/06 17:53:00","1993/10/07 08:31:00",14.6333333333605,0.05737236987173,,49.5,27.8,16.2,6.5,,1,7.4,9.80561797752808,,12.8666666666667,,18.9438202247191,1.30578485207092,200,3.2,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,2,,7,12,1,1,8,"1993/10/07 08:31:00","1993/10/07 16:52:00",8.34999999997672,0.05156562720837,,49.5,27.8,16.2,6.5,,1,7.4,14.5549019607843,,13.025,,402.705882352941,2.09497635453497,200,0,2,1,0,1.6,2,1.81,,,0,16.4,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,1,"1993/10/05 10:58:00","1993/10/05 12:01:00",1.05000000010477,3.45458184329119,,49.5,27.8,16.2,6.5,,1,7.4,14.3714285714286,,12.5,,336,1.50456096165875,200,0,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,2,"1993/10/05 12:01:00","1993/10/05 13:00:00",0.9833333332208,2.49564413059229,,49.5,27.8,16.2,6.5,,1,7.4,15.1571428571429,,12.75,,510,1.08275518770911,200,0,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,3,"1993/10/05 13:00:00","1993/10/05 14:55:00",1.91666666680248,0.98304916148304,,49.5,27.8,16.2,6.5,,1,7.4,17.2923076923077,,13,,446.307692307692,1.15223213218467,200,0,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,4,"1993/10/05 14:55:00","1993/10/05 17:59:00",3.06666666653473,0.29034046665481,,49.5,27.8,16.2,6.5,,1,7.4,16.6421052631579,,13.425,,114,1.00463359694132,200,0,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,5,"1993/10/05 17:59:00","1993/10/06 11:48:00",17.8166666667676,0.1371430484728,,49.5,27.8,16.2,6.5,,1,7.4,12.1712962962963,,13.1944444444444,,19.2777777777778,1.51806415380913,200,1.2,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,6,"1993/10/06 11:48:00","1993/10/06 17:48:00",6,0.07423170929479,,49.5,27.8,16.2,6.5,,1,7.4,11.7891891891892,,13.1,,54.4864864864865,1.31292939718611,200,1,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,7,"1993/10/06 17:48:00","1993/10/07 08:28:00",14.6666666666279,0.03401422358348,,49.5,27.8,16.2,6.5,,1,7.4,9.80561797752808,,12.8666666666667,,18.9438202247191,1.05495180904588,200,3.2,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,1,,7,12,2,1,8,"1993/10/07 08:28:00","1993/10/07 16:55:00",8.44999999995343,0.04378576913456,,49.5,27.8,16.2,6.5,,1,7.4,14.5480769230769,,13.025,,395.884615384615,1.87764467012324,200,0,2,0,0,3,1.6,0.93,,,0,30,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,1,"1993/10/05 09:44:00","1993/10/05 11:09:00",1.41666666674428,4.2329772519271,,49.5,27.8,16.2,6.5,,1,7.4,14.39,,12.5,,489.6,1.4510879242417,200,0,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,2,"1993/10/05 11:09:00","1993/10/05 12:43:00",1.56666666670935,1.12145025012527,,49.5,27.8,16.2,6.5,,1,7.4,14.49,,12.75,,389.4,1.10587840657349,200,0,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,3,"1993/10/05 12:43:00","1993/10/05 14:47:00",2.06666666659294,0.62054367013061,,49.5,27.8,16.2,6.5,,1,7.4,17.0357142857143,,13,,470.571428571429,1.08687946519492,200,0,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,4,"1993/10/05 14:47:00","1993/10/05 18:08:00",3.35000000009313,0.32219883823144,,49.5,27.8,16.2,6.5,,1,7.4,16.5952380952381,,13.425,,119.428571428571,0.97910357630178,200,0,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,5,"1993/10/05 18:08:00","1993/10/06 11:57:00",17.8166666665929,0.10370546495971,,49.5,27.8,16.2,6.5,,1,7.4,12.1462962962963,,13.1944444444444,,20.2222222222222,1.52567989941969,200,1.2,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,6,"1993/10/06 11:57:00","1993/10/06 17:59:00",6.03333333326736,0.08783790671961,,49.5,27.8,16.2,6.5,,1,7.4,11.7567567567568,,13.1,,51.2432432432432,1.28731147453825,200,1,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,7,"1993/10/06 17:59:00","1993/10/07 08:35:00",14.6000000000931,0.03768045476821,,49.5,27.8,16.2,6.5,,1,7.4,9.81123595505617,,12.8666666666667,,22.3820224719101,1.0575777959368,200,3.2,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F12,3,,7,12,3,1,8,"1993/10/07 08:35:00","1993/10/07 16:50:00",8.25,0.08518810013626,,49.5,27.8,16.2,6.5,,1,7.4,14.622,,13.025,,405.24,2.06114634331506,200,0,2,1,0,3.4,1.8,1.04,,,0,28.7,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,1,"1993/11/09 10:10:00","1993/11/09 11:20:00",1.16666666662786,2.60280536142317,,49.5,27.8,16.2,6.5,,1,7.4,6.1625,,8.3,,48,1.91481440629313,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,2,"1993/11/09 11:20:00","1993/11/09 12:44:00",1.40000000002328,1.45149972291078,,49.5,27.8,16.2,6.5,,1,7.4,6.68888888888889,,8.4,,101.333333333333,1.77539746688802,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,3,"1993/11/09 12:44:00","1993/11/09 14:42:00",1.96666666679084,0.63848216234424,,49.5,27.8,16.2,6.5,,1,7.4,7.29230769230769,,8.55,,87.2307692307692,1.81721753838866,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,4,"1993/11/09 14:42:00","1993/11/09 17:13:00",2.51666666666279,0.52281539513874,,49.5,27.8,16.2,6.5,,1,7.4,6.975,,8.73333333333333,,26.25,1.77203856347054,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,5,"1993/11/09 17:13:00","1993/11/10 08:25:00",15.1999999999534,0.11026367630439,,49.5,27.8,16.2,6.5,,1,7.4,4.98494623655914,,8.4375,,3.03225806451613,1.36299661051825,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,6,"1993/11/10 08:25:00","1993/11/10 13:21:00",4.93333333334886,0.1503642609855,,49.5,27.8,16.2,6.5,,1,7.4,6.49,,8.2,,210.4,1.70708977415892,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,7,"1993/11/10 13:21:00","1993/11/10 16:57:00",3.60000000003492,0.10544406233566,,49.5,27.8,16.2,6.5,,1,7.4,7.4304347826087,,8.525,,84.5217391304348,1.46322201319687,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,8,"1993/11/10 16:57:00","1993/11/11 08:13:00",15.2666666666628,0.05997237066683,,49.5,27.8,16.2,6.5,,1,7.4,7.38152173913043,,8.35625,,1.30434782608696,2.42995461098845,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,9,"1993/11/11 08:13:00","1993/11/11 16:53:00",8.66666666662786,0.02699939309486,,49.5,27.8,16.2,6.5,,1,7.4,7.67169811320755,,8.5,,64.6415094339623,2.78964299456802,200,12.5,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,1,,7,13,1,1,11,"1993/11/12 09:51:00","1993/11/12 15:32:00",5.68333333334886,0.07564908731321,,49.5,27.8,16.2,6.5,,1,7.4,3.76,,7.53333333333333,,178.457142857143,1.53583637173471,200,0,2,0,0,3.2,1.72,0.91,,,0,25.79,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,1,"1993/11/09 10:33:00","1993/11/09 11:30:00",0.94999999995343,3.43849049622204,,49.5,27.8,16.2,6.5,,1,7.4,6.15714285714286,,8.3,,55.7142857142857,1.86328917430554,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,2,"1993/11/09 11:30:00","1993/11/09 12:47:00",1.28333333332557,2.7623738016667,,49.5,27.8,16.2,6.5,,1,7.4,6.77777777777778,,8.4,,101.333333333333,1.70868811690283,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,3,"1993/11/09 12:47:00","1993/11/09 14:46:00",1.98333333333721,1.58222201257328,,49.5,27.8,16.2,6.5,,1,7.4,7.29230769230769,,8.55,,85.3846153846154,1.82267721797518,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,4,"1993/11/09 14:46:00","1993/11/09 17:19:00",2.55000000010477,1.06123311315445,,49.5,27.8,16.2,6.5,,1,7.4,6.9125,,8.73333333333333,,22.5,1.71556829807588,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,5,"1993/11/09 17:19:00","1993/11/10 08:20:00",15.0166666665464,0.21412674844638,,49.5,27.8,16.2,6.5,,1,7.4,4.96923076923077,,8.4375,,2.50549450549451,1.26097838865421,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,6,"1993/11/10 08:20:00","1993/11/10 13:24:00",5.06666666676756,0.47339185511722,,49.5,27.8,16.2,6.5,,1,7.4,6.43870967741936,,8.2,,205.161290322581,1.63058674787047,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,7,"1993/11/10 13:24:00","1993/11/10 16:51:00",3.44999999989523,0.30228559090009,,49.5,27.8,16.2,6.5,,1,7.4,7.45909090909091,,8.525,,88.0909090909091,1.42848957329522,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,8,"1993/11/10 16:51:00","1993/11/11 08:17:00",15.4333333333489,0.24476976980355,,49.5,27.8,16.2,6.5,,1,7.4,7.37311827956989,,8.35625,,1.29032258064516,2.33319204218145,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,9,"1993/11/11 08:09:00","1993/11/11 16:49:00",8.66666666662786,0.20740098441224,,49.5,27.8,16.2,6.5,,1,7.4,7.67169811320755,,8.5,,64.6415094339623,2.71832642622202,200,12.5,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,2,,7,13,2,1,11,"1993/11/12 09:45:00","1993/11/12 15:34:00",5.81666666659294,0.0843490691511,,49.5,27.8,16.2,6.5,,1,7.4,3.76,,7.53333333333333,,178.457142857143,1.45661522142834,200,0,4,1,1,18.8,5.01,1.47,,,0,30.18,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,1,"1993/11/09 09:48:00","1993/11/09 11:12:00",1.40000000002328,2.00052381399491,,49.5,27.8,16.2,6.5,,1,7.4,6.17777777777778,,8.3,,48.6666666666667,1.96633963828073,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,2,"1993/11/09 11:12:00","1993/11/09 12:40:00",1.46666666673264,1.49489207518773,,49.5,27.8,16.2,6.5,,1,7.4,6.63,,8.4,,95.4,1.84210681687321,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,3,"1993/11/09 12:40:00","1993/11/09 14:38:00",1.96666666661622,1.05271405790993,,49.5,27.8,16.2,6.5,,1,7.4,7.29230769230769,,8.55,,87.2307692307692,1.81175785880215,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,4,"1993/11/09 14:38:00","1993/11/09 17:10:00",2.53333333338378,0.70624197630438,,49.5,27.8,16.2,6.5,,1,7.4,6.975,,8.73333333333333,,26.25,1.8285088288652,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,5,"1993/11/09 17:10:00","1993/11/10 08:30:00",15.3333333331975,0.16635036191165,,49.5,27.8,16.2,6.5,,1,7.4,4.98494623655914,,8.4375,,3.03225806451613,1.46501483238229,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,6,"1993/11/10 08:30:00","1993/11/10 13:18:00",4.80000000010477,0.44603666978263,,49.5,27.8,16.2,6.5,,1,7.4,6.49,,8.2,,210.4,1.78359280044738,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,7,"1993/11/10 13:18:00","1993/11/10 17:00:00",3.70000000001164,0.21992382845746,,49.5,27.8,16.2,6.5,,1,7.4,7.4304347826087,,8.525,,84.5217391304348,1.49795445309852,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,8,"1993/11/10 17:00:00","1993/11/11 08:09:00",15.1499999999651,0.18733186818793,,49.5,27.8,16.2,6.5,,1,7.4,7.39032258064516,,8.35625,,1.54838709677419,2.52671717979546,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,9,"1993/11/11 08:17:00","1993/11/11 16:58:00",8.68333333334886,0.19188146450922,,49.5,27.8,16.2,6.5,,1,7.4,7.65769230769231,,8.5,,65.1923076923077,2.86095956291402,200,12.5,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F13,3,,7,13,3,1,11,"1993/11/12 09:55:00","1993/11/12 15:30:00",5.58333333337214,0.10565432061318,,49.5,27.8,16.2,6.5,,1,7.4,3.85294117647059,,7.53333333333333,,180.352941176471,1.61505752204108,200,0,3,0,1,22.1,6.37,1,,,0,24.6,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,1,"1993/11/23 10:07:00","1993/11/23 11:21:00",1.23333333333721,1.94821276583103,,49.5,27.8,16.2,6.5,,2,7.4,-3.5875,,2.2,,176.25,1.61560535993033,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,2,"1993/11/23 11:21:00","1993/11/23 12:40:00",1.31666666676756,0.9382417920182,,49.5,27.8,16.2,6.5,,2,7.4,-2.9,,2.2,,288.666666666667,1.9344542691773,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,3,"1993/11/23 12:40:00","1993/11/23 14:33:00",1.88333333318587,0.44652982274686,,49.5,27.8,16.2,6.5,,2,7.4,-2.38333333333333,,2.2,,233.5,1.7825459456435,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,4,"1993/11/23 14:33:00","1993/11/23 16:41:00",2.13333333347691,0.84577806413146,,49.5,27.8,16.2,6.5,,2,7.4,-2.52857142857143,,2.2,,70.7142857142857,1.73989113438999,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,5,"1993/11/23 16:41:00","1993/11/24 08:33:00",15.8666666665231,0.2486397807298,,49.5,27.8,16.2,6.5,,2,7.4,-4.76041666666667,,2.10666666666667,,1.6875,1.3678334198392,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,6,"1993/11/24 08:33:00","1993/11/24 12:59:00",4.43333333346527,0.04811783602641,,49.5,27.8,16.2,6.5,,2,7.4,-3.82857142857143,,1.96,,192.214285714286,1.29089882401266,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,7,"1993/11/24 12:59:00","1993/11/24 16:39:00",3.66666666656965,0.1247603894091,,49.5,27.8,16.2,6.5,,2,7.4,-0.94782608695652,,1.975,,143.217391304348,1.26715955066771,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,8,"1993/11/24 16:39:00","1993/11/25 08:33:00",15.8999999999651,0.15093322861209,,49.5,27.8,16.2,6.5,,2,7.4,-4.41145833333333,,1.96470588235294,,1.5625,1.25618957388769,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,9,"1993/11/25 08:33:00","1993/11/25 16:58:00",8.41666666668607,0.0957981718147,,49.5,27.8,16.2,6.5,,2,7.4,-2.72307692307692,,1.925,,97.7307692307692,1.32341985831952,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,10,"1993/11/25 16:58:00","1993/11/26 08:28:00",15.5000000000582,0.1293027668599,,49.5,27.8,16.2,6.5,,2,7.4,-2.9063829787234,,2.09333333333333,,1.91489361702128,1.40538024614872,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,1,,7,14,1,1,11,"1993/11/26 08:28:00","1993/11/26 15:55:00",7.45000000001164,0.10729069954426,,49.5,27.8,16.2,6.5,,2,7.4,-3.70217391304348,,2.1,,28.9565217391304,1.47504137587187,200,0,2,0,0,3.3,1.7,0.93,,,0,33.28,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,2,,7,14,2,1,1,"1993/11/23 10:28:00","1993/11/23 11:28:00",0.99999999994179,10.533545220483,,49.5,27.8,16.2,6.5,,2,7.4,-3.41428571428571,,2.2,,192,1.92698137460161,200,0,6,0,0,33.7,22,11.82,,,0,22.05,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,2,,7,14,2,1,2,"1993/11/23 11:28:00","1993/11/23 12:37:00",1.14999999990687,7.96009052693669,,49.5,27.8,16.2,6.5,,2,7.4,-2.8625,,2.2,,299.25,1.69499472298295,200,0,6,0,0,33.7,22,11.82,,,0,22.05,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,2,,7,14,2,1,3,"1993/11/23 12:37:00","1993/11/23 14:37:00",2.00000000005821,6.76579206636516,,49.5,27.8,16.2,6.5,,2,7.4,-2.37692307692308,,2.2,,226.615384615385,1.56790864667855,200,0,6,0,0,33.7,22,11.82,,,0,22.05,0,,1,5,2,
IUL/FAT,IUL/FAT92-96,F14,2,,7,14,2,1,4,"1993/11/23 14:37:00","1993/11/23 16:36:00",1.98333333333721,3.77252673649896,,49.5,27.8,16.2,6.5,,2,7.4,-2.53846153846154,,2.2,,66.9230769230769,1.67728987827577,200,0,6,0,0,33.7,22,11.82,,,0,22.05,0,,1,5,2,
