"pid","pmid","oid","row.in.file.int","interval","t.start","t.end","t.start.orig","t.end.orig","dt","dt.calc","dt.diff","ct","mt","cta","bta","bg.dl","bg.val","bg.unit","MOL","ustar","rl","air.pres","air.pres.unit","j.NH3","j.rel","e.int","e.cum","e.rel","air.temp","soil.temp","soil.temp.surf","pH.surf","rad","wind","wind.2m","soil.temp.z.int","air.temp.z.int","wind.z.int","wind.loc.int","far.loc.int","rain","rain.rate","rain.cum","rh","notes.int","flag.int"
1992,1996,40207,143,4,2019-05-28 08:30:00,2019-05-28 14:41:00,"28-05-2019 08:30","28-05-2019 08:30",6.18,6.18,-0.00333,28.3,25.2,28.3,22.1,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0.2,0.00267,1.24,17.4,0.232,17.5,NA,NA,NA,NA,1,NA,NA,"2",NA,NA,NA,0,0,0,NA,NA,""
1992,1996,40208,144,5,2019-05-28 14:41:00,2019-05-29 08:17:00,"28-05-2019 14:41","28-05-2019 14:41",17.6,17.6,0,45.9,37.1,45.9,28.3,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0.134,0.00178,2.36,19.7,0.263,16.3,NA,NA,NA,NA,1,NA,NA,"2",NA,NA,NA,0,0,0,NA,NA,""
1992,1996,40209,145,6,2019-05-29 08:17:00,2019-05-29 14:58:00,"29-05-2019 08:17","29-05-2019 08:17",6.68,6.68,-0.00333,52.6,49.2,52.6,45.9,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0,0,0,19.7,0.263,18.9,NA,NA,NA,NA,1,NA,NA,"2",NA,NA,NA,0,0,0,NA,NA,""
1992,1996,40210,146,7,2019-05-29 14:58:00,2019-05-30 08:39:00,"29-05-2019 14:58","29-05-2019 14:58",17.7,17.7,-0.00333,70.3,61.4,70.3,52.6,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0.113,0.00151,2,21.7,0.29,17,NA,NA,NA,NA,1,NA,NA,"2",NA,NA,NA,0,0,0,NA,NA,""
1992,1996,40211,147,8,2019-05-30 08:39:00,2019-05-30 14:38:00,"30-05-2019 08:39","30-05-2019 08:39",5.98,5.98,-0.00333,76.2,73.3,76.3,70.3,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0,0,0,21.7,0.29,21.5,NA,NA,NA,NA,1,NA,NA,"2",NA,NA,NA,0,0,0,NA,NA,""
1992,1996,40212,148,9,2019-05-30 14:38:00,2019-05-31 08:19:00,"30-05-2019 14:38","30-05-2019 14:38",18,17.7,0.297,94.2,85.2,94,76.3,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0.168,0.00224,3.02,24.8,0.33,17.5,NA,NA,NA,NA,1,NA,NA,"2",NA,NA,NA,0,0,0,NA,NA,""
1993,1997,40213,149,1,2019-06-04 09:38:00,2019-06-04 11:37:00,"04-06-2019 09:38","04-06-2019 09:38",1.98,1.98,-0.00333,1.98,0.99,1.98,0,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0,0,0,0,0,16.5,24.4,NA,NA,NA,1,NA,"0.05","2",NA,NA,NA,0,0,0,NA,NA,""
1993,1997,40214,150,2,2019-06-04 11:37:00,2019-06-04 15:40:00,"04-06-2019 11:37","04-06-2019 11:37",4.05,4.05,0,6.03,4,6.03,1.98,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0,0,0,0,0,18.9,26.1,NA,NA,NA,1,NA,"0.05","2",NA,NA,NA,0,0,0,NA,NA,""
1993,1997,40215,151,3,2019-06-04 15:40:00,2019-06-05 08:33:00,"04-06-2019 15:40","04-06-2019 15:40",16.9,16.9,-0.00333,22.9,14.5,22.9,6.03,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0.0645,0.0014,1.09,1.09,0.0236,14.8,18.5,NA,NA,NA,1,NA,"0.05","2",NA,NA,NA,0,0,0,NA,NA,""
1993,1997,40216,152,4,2019-06-05 08:33:00,2019-06-05 14:40:00,"05-06-2019 08:33","05-06-2019 08:33",6.12,6.12,0.00333,29,26,29,22.9,NA,0,"kg N/ha-hr",NA,NA,NA,NA,NA,0,0,0,1.09,0.0236,15,19.9,NA,NA,NA,1,NA,"0.05","2",NA,NA,NA,0,0,0,NA,NA,""
