"institute","proj","exper","field","plot","rep","app.start","uptake","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","MAG","23I","A","10 C","2",2023-05-24 15:03:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","C","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:10 C.T:C.R:2.R2:.T:2023-05-24 15:03:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,4.52,NA,4.1,2.63,NA,NA,NA,8,2023-05-31 06:34:00,"bsth",22,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,66,NA,"1684940580","1685514840","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:10 C.T:C.R:2.R2:.T:2023-05-24 15:03:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",57.9,NA,5.87,7.67,10.4,13.5,16,17.1,17.9,NA,19.1,19.1,NA,5.87,7.67,10.4,13.5,16,17.1,17.9,NA,19.1,19.1,NA,0.101,0.133,0.179,0.234,0.276,0.296,0.31,NA,0.329,0.329,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840,3900,63,2.53,0.0286,1.65,2.53,2.53,2.53,160,2023-05-24 15:03:00,2023-05-31 04:02:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2342,2346,394
"AU","MAG","23I","A","11 A","2",2023-05-24 15:11:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:11 A.T:A.R:2.R2:.T:2023-05-24 15:11:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.68,NA,3.03,1.37,NA,NA,NA,7.7,2023-05-31 06:42:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,75,NA,"1684941060","1685515320","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:11 A.T:A.R:2.R2:.T:2023-05-24 15:11:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",48,NA,5.33,7,9.92,13.7,16.4,17.6,18.3,NA,19.3,19.3,NA,5.33,7,9.92,13.7,16.4,17.6,18.3,NA,19.3,19.3,NA,0.111,0.146,0.207,0.286,0.343,0.367,0.382,NA,0.403,0.403,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,3960,63,2.53,0.0315,1.51,2.53,2.53,2.53,160,2023-05-24 15:11:00,2023-05-31 04:10:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2343,2347,394
"AU","MAG","23I","A","12 G","2",2023-05-24 15:19:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","G","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:12 G.T:G.R:2.R2:.T:2023-05-24 15:19:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,7.58,NA,4.16,2.27,NA,NA,NA,7.6,2023-05-31 06:50:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,69,NA,"1684941540","1685515800","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:12 G.T:G.R:2.R2:.T:2023-05-24 15:19:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",52.2,NA,8.1,10.2,13.2,17,20.2,22.1,23.6,NA,26.7,26.7,NA,8.1,10.2,13.2,17,20.2,22.1,23.6,NA,26.7,26.7,NA,0.155,0.195,0.252,0.326,0.387,0.423,0.453,NA,0.512,0.512,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3970,4030,63,2.53,0.0464,2.42,2.53,2.53,2.53,160,2023-05-24 15:19:00,2023-05-31 04:18:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2344,2348,394
"AU","MAG","23I","A","13 I","3",2023-05-24 15:27:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","I","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:13 I.T:I.R:3.R2:.T:2023-05-24 15:27:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.93,NA,4.53,2.54,NA,NA,NA,7.7,2023-05-31 06:58:00,"bsth",21,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,79,NA,"1684942020","1685516280","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:13 I.T:I.R:3.R2:.T:2023-05-24 15:27:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",53.3,NA,6.65,8.51,11.4,15.2,18.5,20.6,22.2,NA,25.3,25.3,NA,6.65,8.51,11.4,15.2,18.5,20.6,22.2,NA,25.3,25.3,NA,0.125,0.16,0.214,0.285,0.348,0.386,0.416,NA,0.474,0.474,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4030,4090,63,2.53,0.0365,1.95,2.53,2.53,2.53,160,2023-05-24 15:27:00,2023-05-31 04:26:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2345,2349,394
"AU","MAG","23I","A","14 G","3",2023-05-24 15:35:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","G","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:14 G.T:G.R:3.R2:.T:2023-05-24 15:35:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,7.58,NA,4.16,2.27,NA,NA,NA,7.6,2023-05-31 07:06:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,70,NA,"1684942500","1685516760","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:14 G.T:G.R:3.R2:.T:2023-05-24 15:35:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",52.2,NA,8.22,10.4,13.8,17.9,20.8,22.3,23.4,NA,25,25,NA,8.22,10.4,13.8,17.9,20.8,22.3,23.4,NA,25,25,NA,0.157,0.199,0.264,0.342,0.398,0.427,0.447,NA,0.479,0.479,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090,4150,63,2.53,0.0469,2.45,2.53,2.53,2.53,160,2023-05-24 15:35:00,2023-05-31 04:34:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2346,2350,394
"AU","MAG","23I","A","15 C","3",2023-05-24 15:43:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","C","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:15 C.T:C.R:3.R2:.T:2023-05-24 15:43:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,4.52,NA,4.1,2.63,NA,NA,NA,8,2023-05-31 07:14:00,"bsth",22,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,67,NA,"1684942980","1685517240","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:15 C.T:C.R:3.R2:.T:2023-05-24 15:43:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",57.9,NA,5.48,7.05,9.56,13.6,16.8,18.4,19.6,NA,21.6,21.6,NA,5.48,7.05,9.56,13.6,16.8,18.4,19.6,NA,21.6,21.6,NA,0.0947,0.122,0.165,0.235,0.29,0.318,0.339,NA,0.374,0.374,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4160,4220,63,2.53,0.0272,1.58,2.53,2.53,2.53,160,2023-05-24 15:43:00,2023-05-31 04:42:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2347,2351,394
"AU","MAG","23I","A","17 A","3",2023-05-24 15:59:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:17 A.T:A.R:3.R2:.T:2023-05-24 15:59:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.68,NA,3.03,1.37,NA,NA,NA,7.7,2023-05-31 04:58:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,76,NA,"1684943940","1685509080","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:17 A.T:A.R:3.R2:.T:2023-05-24 15:59:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",48,NA,5.03,6.57,9.38,13.1,15.5,16.6,17.3,NA,18,18,NA,5.03,6.57,9.38,13.1,15.5,16.6,17.3,NA,18,18,NA,0.105,0.137,0.196,0.273,0.324,0.346,0.36,NA,0.375,0.375,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4220,4280,62,2.53,0.0301,1.45,2.53,2.53,2.53,157,2023-05-24 15:59:00,2023-05-31 02:26:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2348,2352,394
"AU","MAG","23I","A","18 H","3",2023-05-24 16:07:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","H","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:18 H.T:H.R:3.R2:.T:2023-05-24 16:07:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,8.73,NA,3.62,1.9,NA,NA,NA,8.1,2023-05-31 05:06:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,73,NA,"1684944420","1685509560","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:18 H.T:H.R:3.R2:.T:2023-05-24 16:07:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",43.7,NA,6.16,7.99,11.3,15.6,18.5,19.8,20.7,NA,21.9,21.9,NA,6.16,7.99,11.3,15.6,18.5,19.8,20.7,NA,21.9,21.9,NA,0.141,0.183,0.259,0.358,0.423,0.453,0.474,NA,0.502,0.502,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280,4340,62,2.53,0.0412,1.8,2.53,2.53,2.53,157,2023-05-24 16:07:00,2023-05-31 02:34:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2349,2353,394
"AU","MAG","23I","A","2 G","1",2023-05-24 13:59:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","G","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:2 G.T:G.R:1.R2:.T:2023-05-24 13:59:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,7.58,NA,4.16,2.27,NA,NA,NA,7.6,2023-05-31 05:30:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,68,NA,"1684936740","1685511000","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:2 G.T:G.R:1.R2:.T:2023-05-24 13:59:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",52.2,NA,7.05,9.22,12.4,15.7,18.3,19.6,20.8,NA,22.4,22.4,NA,7.05,9.22,12.4,15.7,18.3,19.6,20.8,NA,22.4,22.4,NA,0.135,0.177,0.238,0.301,0.35,0.376,0.398,NA,0.429,0.429,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4340,4400,63,2.53,0.0382,2,2.53,2.53,2.53,160,2023-05-24 13:59:00,2023-05-31 02:58:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2350,2354,394
"AU","MAG","23I","A","3 H","1",2023-05-24 14:07:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","H","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:3 H.T:H.R:1.R2:.T:2023-05-24 14:07:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,8.73,NA,3.62,1.9,NA,NA,NA,8.1,2023-05-31 05:38:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,71,NA,"1684937220","1685511480","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:3 H.T:H.R:1.R2:.T:2023-05-24 14:07:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",43.7,NA,5.62,7.62,11,14.6,17.7,19.3,20.6,NA,22.6,22.6,NA,5.62,7.62,11,14.6,17.7,19.3,20.6,NA,22.6,22.6,NA,0.129,0.174,0.252,0.335,0.406,0.443,0.471,NA,0.517,0.517,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4400,4470,63,2.53,0.0349,1.53,2.53,2.53,2.53,160,2023-05-24 14:07:00,2023-05-31 03:06:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2351,2355,394
"AU","MAG","23I","A","4 I","1",2023-05-24 14:15:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","I","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:4 I.T:I.R:1.R2:.T:2023-05-24 14:15:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.2,1.03,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.93,NA,4.53,2.54,NA,NA,NA,7.7,2023-05-31 05:46:00,"bsth",21,"t/ha","none",NA,NA,NA,NA,NA,"cereal",9,NA,NA,NA,77,NA,"1684937700","1685511960","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23I.F:A.P:4 I.T:I.R:1.R2:.T:2023-05-24 14:15:00","D:1.I:AU.Pr:MAG.E:23I","","Pedersen, Johanna",53.3,NA,5.42,7.39,10.7,14.3,17.5,19.1,20.2,NA,22,22,NA,5.42,7.39,10.7,14.3,17.5,19.1,20.2,NA,22,22,NA,0.102,0.139,0.2,0.268,0.328,0.357,0.378,NA,0.412,0.412,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4470,4530,63,2.53,0.0272,1.45,2.53,2.53,2.53,160,2023-05-24 14:15:00,2023-05-31 03:14:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-24,"","0-5",205,2352,2356,394
