"institute","proj","exper","field","plot","rep","app.start","uptake","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","MHB","20G","FoulumgårdC","12","3",2020-02-12 14:53:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","field","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:12.T:field.R:3.R2:.T:2020-02-12 14:53:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","Acidification",NA,NA,6.73,NA,4.93,4.26,NA,NA,13.7,6.5,2020-02-12 14:53:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,31,NA,"12/2/2020 14:53","12/2/2020 14:53","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:12.T:field.R:3.R2:.T:2020-02-12 14:53:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",149,NA,1.33,1.97,3.16,4.42,6.15,8.1,10.7,NA,17.5,17.5,NA,1.33,1.97,3.16,4.42,6.15,8.1,10.7,NA,17.5,17.5,NA,0.00893,0.0132,0.0212,0.0296,0.0413,0.0543,0.072,NA,0.118,0.118,NA,0,0,0,0,0,0,0,NA,0,0,NA,3.84,3.63,3.03,2.38,2.42,2.82,2.91,4.05,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2440,2530,94,1.73,0.00157,0.234,1.73,1.73,1.73,163,2020-12-02 14:53:00,2020-12-09 08:05:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1963,1967,353
"AU","MHB","20G","FoulumgårdC","2","1",2020-02-12 13:33:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","field","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:2.T:field.R:1.R2:.T:2020-02-12 13:33:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","Acidification",NA,NA,6.73,NA,4.93,4.26,NA,NA,13.7,6.5,2020-02-12 13:33:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,24,NA,"12/2/2020 13:33","12/2/2020 13:33","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:2.T:field.R:1.R2:.T:2020-02-12 13:33:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",149,NA,1.48,2.18,3.49,4.84,6.66,8.48,10.6,NA,17.6,17.6,NA,1.48,2.18,3.49,4.84,6.66,8.48,10.6,NA,17.6,17.6,NA,0.00992,0.0147,0.0234,0.0324,0.0446,0.0568,0.071,NA,0.118,0.118,NA,0,0,0,0,0,0,0,NA,0,0,NA,4.07,3.88,3.26,2.53,2.47,2.79,2.93,4.05,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1870,94,1.73,0.00174,0.26,1.73,1.73,1.73,163,2020-12-02 13:33:00,2020-12-09 06:45:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1964,1968,353
"AU","MHB","20G","FoulumgårdC","4","1",2020-02-12 13:49:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:4.T:tank.R:1.R2:.T:2020-02-12 13:49:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","Acidification",NA,NA,7.69,NA,4.12,3.38,NA,NA,12.3,5.8,2020-02-12 13:49:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,25,NA,"12/2/2020 13:49","12/2/2020 13:49","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:4.T:tank.R:1.R2:.T:2020-02-12 13:49:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",118,NA,0.00754,0.00754,0.00754,0.0811,0.413,0.957,1.43,NA,3.19,3.19,NA,0.00754,0.00754,0.00754,0.0811,0.413,0.957,1.43,NA,3.19,3.19,NA,6.37e-05,6.37e-05,6.37e-05,0.000686,0.00349,0.00809,0.012,NA,0.027,0.027,NA,0,0,0,0,0,0,0,NA,0,0,NA,4.09,3.87,3.23,2.5,2.45,2.8,2.93,4.05,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,1970,94,1.73,3.68e-05,0.00436,1.73,1.73,1.73,163,2020-12-02 13:49:00,2020-12-09 07:01:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1965,1969,353
"AU","MHB","20G","FoulumgårdC","5","2",2020-02-12 13:57:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","field","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:5.T:field.R:2.R2:.T:2020-02-12 13:57:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","Acidification",NA,NA,6.73,NA,4.93,4.26,NA,NA,13.7,6.5,2020-02-12 13:57:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,26,NA,"12/2/2020 13:57","12/2/2020 13:57","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:5.T:field.R:2.R2:.T:2020-02-12 13:57:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",149,NA,1.72,2.45,3.75,5.09,6.93,8.66,10.5,NA,17.2,17.2,NA,1.72,2.45,3.75,5.09,6.93,8.66,10.5,NA,17.2,17.2,NA,0.0115,0.0164,0.0252,0.0341,0.0465,0.0581,0.0704,NA,0.116,0.116,NA,0,0,0,0,0,0,0,NA,0,0,NA,4.07,3.84,3.21,2.49,2.46,2.82,2.94,4.06,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,2060,94,1.73,0.00209,0.311,1.73,1.73,1.73,163,2020-12-02 13:57:00,2020-12-09 07:09:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1966,1970,353
"AU","MHB","20G","FoulumgårdC","6","2",2020-02-12 14:05:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","none","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:6.T:none.R:2.R2:.T:2020-02-12 14:05:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","None",NA,NA,6.57,NA,5.03,4.32,NA,NA,13.5,7.1,2020-02-12 14:05:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,27,NA,"12/2/2020 14:05","12/2/2020 14:05","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:6.T:none.R:2.R2:.T:2020-02-12 14:05:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",151,NA,3.4,4.9,7.47,9.72,12.4,15.3,18.3,NA,26,26,NA,3.4,4.9,7.47,9.72,12.4,15.3,18.3,NA,26,26,NA,0.0225,0.0324,0.0494,0.0643,0.0823,0.101,0.121,NA,0.172,0.172,NA,0,0,0,0,0,0,0,NA,0,0,NA,4,3.8,3.19,2.47,2.45,2.83,2.95,4.07,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060,2160,94,1.73,0.00404,0.611,1.73,1.73,1.73,163,2020-12-02 14:05:00,2020-12-09 07:17:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,FALSE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1967,1971,353
"AU","MHB","20G","FoulumgårdC","8","2",2020-02-12 14:21:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:8.T:tank.R:2.R2:.T:2020-02-12 14:21:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","Acidification",NA,NA,7.69,NA,4.12,3.38,NA,NA,12.3,5.8,2020-02-12 14:21:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,28,NA,"12/2/2020 14:21","12/2/2020 14:21","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:8.T:tank.R:2.R2:.T:2020-02-12 14:21:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",118,NA,0.00616,0.00616,0.00616,0.0943,0.447,0.956,1.41,NA,3.11,3.11,NA,0.00616,0.00616,0.00616,0.0943,0.447,0.956,1.41,NA,3.11,3.11,NA,5.21e-05,5.21e-05,5.21e-05,0.000797,0.00378,0.00808,0.0119,NA,0.0263,0.0263,NA,0,0,0,0,0,0,0,NA,0,0,NA,3.94,3.75,3.13,2.45,2.45,2.84,2.96,4.08,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160,2250,94,1.73,3.01e-05,0.00356,1.73,1.73,1.73,163,2020-12-02 14:21:00,2020-12-09 07:33:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1968,1972,353
"AU","MHB","20G","FoulumgårdC","9","3",2020-02-12 14:29:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","none","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:9.T:none.R:3.R2:.T:2020-02-12 14:29:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.5,NA,NA,5.4,1.03,"Yes","No","pig",NA,NA,"Slurry","None",NA,NA,6.57,NA,5.03,4.32,NA,NA,13.5,7.1,2020-02-12 14:29:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,29,NA,"12/2/2020 14:29","12/2/2020 14:29","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20G.F:FoulumgårdC.P:9.T:none.R:3.R2:.T:2020-02-12 14:29:00","D:1.I:AU.Pr:MHB.E:20G","","Pedersen, Johanna",151,NA,2.93,4.38,7.21,9.65,12,14.3,17.7,NA,24.6,24.6,NA,2.93,4.38,7.21,9.65,12,14.3,17.7,NA,24.6,24.6,NA,0.0194,0.0289,0.0477,0.0638,0.0792,0.0947,0.117,NA,0.163,0.163,NA,0,0,0,0,0,0,0,NA,0,0,NA,3.93,3.73,3.11,2.45,2.45,2.83,2.94,4.07,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250,2340,94,1.73,0.00332,0.502,1.73,1.73,1.73,163,2020-12-02 14:29:00,2020-12-09 07:41:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,FALSE,"Wind tunnel","wt","Grass","Pig","Band spread or trailing hose","bsth","None",2020-12-02,"",NA,205,1969,1973,353
"AU","MHB","20H","FoulumgårdC","1","1",2020-09-12 13:57:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20H.F:FoulumgårdC.P:1.T:tank.R:1.R2:.T:2020-09-12 13:57:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,6.18,NA,2.99,2.04,NA,NA,7.5,6.1,2020-09-12 13:57:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,32,NA,"12/9/2020 13:57","12/9/2020 13:57","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20H.F:FoulumgårdC.P:1.T:tank.R:1.R2:.T:2020-09-12 13:57:00","D:1.I:AU.Pr:MHB.E:20H","","Pedersen, Johanna",71.4,NA,0.0802,0.117,0.22,0.408,0.719,1.09,1.5,7.22,8.62,8.62,NA,0.0802,0.117,0.22,0.408,0.719,1.09,1.5,7.22,8.62,8.62,NA,0.00112,0.00164,0.00308,0.00571,0.0101,0.0152,0.0211,0.101,0.121,0.121,NA,0,0,0,0,0,0,0,0,0,0,NA,4.71,4.69,4.29,3.86,3.13,3.07,3.18,4.52,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2530,2640,107,1.73,0.000297,0.0212,1.73,1.73,1.73,185,2020-12-09 13:57:00,2020-12-17 05:41:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-12-09,"",NA,205,1970,1974,354
"AU","MHB","20H","FoulumgårdC","10","3",2020-12-09 15:09:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","tank","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20H.F:FoulumgårdC.P:10.T:tank.R:3.R2:.T:2020-12-09 15:09:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,6.18,NA,2.99,2.04,NA,NA,7.5,6.1,2020-12-09 15:09:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,39,NA,"09-12-2020 15:09","09-12-2020 15:09","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20H.F:FoulumgårdC.P:10.T:tank.R:3.R2:.T:2020-12-09 15:09:00","D:1.I:AU.Pr:MHB.E:20H","","Pedersen, Johanna",71.4,NA,0.0552,0.0854,0.177,0.358,0.725,1.16,1.67,7.4,8.82,8.82,NA,0.0552,0.0854,0.177,0.358,0.725,1.16,1.67,7.4,8.82,8.82,NA,0.000773,0.0012,0.00248,0.00502,0.0101,0.0162,0.0235,0.104,0.124,0.124,NA,0,0,0,0,0,0,0,0,0,0,NA,4.7,4.54,4.17,3.8,3.07,3.06,3.18,4.56,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3280,3390,107,1.73,0.000169,0.0121,1.73,1.73,1.73,185,2020-12-09 15:09:00,2020-12-17 06:53:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-12-09,"",NA,205,1971,1975,354
"AU","MHB","20H","FoulumgårdC","12","3",2020-12-09 15:25:00,3,"../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx","field","Wind tunnel",NA,NA,"D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20H.F:FoulumgårdC.P:12.T:field.R:3.R2:.T:2020-12-09 15:25:00.M:Wind tunnelNA","G",0.2,56.5,9.57,"DK","Flat",9,24,65,NA,NA,0.38,NA,NA,5.4,1.03,"Yes","No","cat",NA,NA,"Slurry","Acidification",NA,NA,5.84,NA,2.99,1.86,NA,NA,7.2,6.4,2020-12-09 15:25:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"grass",NA,NA,NA,NA,40,NA,"09-12-2020 15:25","09-12-2020 15:25","D:1.I:AU.Pr:MHB.F:../../data-submitted/03/AU/ALFAM2_template_6_0_220310_JP_20EFGH_v2.xlsx.E:20H.F:FoulumgårdC.P:12.T:field.R:3.R2:.T:2020-12-09 15:25:00","D:1.I:AU.Pr:MHB.E:20H","","Pedersen, Johanna",65.1,NA,1.11,1.82,3.58,5.71,8.58,11.9,13.7,15.5,15.7,15.7,NA,1.11,1.82,3.58,5.71,8.58,11.9,13.7,15.5,15.7,15.7,NA,0.0171,0.028,0.0549,0.0877,0.132,0.182,0.211,0.239,0.241,0.241,NA,0,0,0,0,0,0,0,0,0,0,NA,4.65,4.48,4.14,3.79,3.07,3.07,3.19,4.57,5.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390,3490,106,1.73,0.00267,0.174,1.73,1.73,1.73,183,2020-12-09 15:25:00,2020-12-17 05:25:00,"2",NA,NA,NA,NA,"Pedersen, J., Feilberg, A., Nyord, T. 2022. Effect of storage and field acidification on emissions of NH3, NMVOC, and odour from field applied slurry in winter conditions. Journal of Environmental Management, 310. doi.org/10.1016/j.jenvman.2022.114756",NA,NA,TRUE,"Wind tunnel","wt","Grass","Cattle","Band spread or trailing hose","bsth","None",2020-12-09,"",NA,205,1972,1976,354
