"inst","eid","pid","pmid","database","proj","exper","exper2","institute","country","file","first.row.in.file","last.row.in.file","pub.id","pub.info","lat","long","topo","field","plot","plot.area","treat","rep","rep2","n.ints","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","meas.tech","meas.tech2","meas.tech.orig","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.final","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.mn","air.temp.z","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.72","soil.temp.48","soil.temp.mn","soil.temp.z","rad.6","rad.12","rad.24","rad.48","rad.72","rad.mn","wind.6","wind.12","wind.24","wind.48","wind.72","wind.mn","wind.z","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.mn","wind.loc","rain.1","rain.6","rain.12","rain.24","rain.48","rain.72","rain.tot","rain.rate.1","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.mn","rh.6","rh.12","rh.24","rh.48","rh.72","rh.mn","far.loc","man.source","man.source.orig","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.tkn","man.tan","acid","man.tic","man.ua","man.ph","man.freeNH3","man.eq.gasNH3","date.start","app.start","app.start.orig","app.method","app.method2","app.method.orig","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.orig","crop.z","crop.area","lai","notes","flag"
"205",226,1247,1249,2,"Unter","Unter (b)",NA,"AU","DK","ALFAM2_AU_v5.xlsx",498,558,"4","Nyrd et al., 2013. Proceeding for the 15th International RAMIRAN conference, Versailles, France, 2013. Importance of injector design on ammonia volatilization and crop yield when soil injecting pig slurry to a winter wheat crop. www.ramiran.net",56.818,10.011,"Flat","Foulum","4",1296,"Disc injection","2",NA,7,2011-05-04 15:06:00,2011-05-10 09:35:00,1,1,70.533,1,138.48,"zinst","micro met","ZINST",1.402,0.018341,1.402,2.361,3.135,3.9607,4.5776,5.5718,6.1986,6.3666,6.664,0.018341,0.030887,0.041013,0.051814,0.059884,0.07289,0.081091,0.083289,0.087179,4.7,8.9,78.3,8.09,"loamy.sand","sand",0.278,NA,6.1,1.21,"Yes","No",9.4,7.715,7.9071,7.4811,9.1016,11.749,2,9.1333,9.1133,8.6999,9.1848,8.8408,9.9056,0.1,296.57,122.56,252.28,231.21,252.29,268.44,6.1667,4.7425,4.6464,3.7793,3.715,5.1844,10,4.5696,3.5143,3.4431,2.8006,2.7529,3.8418,"Nearest station",0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.333,68.589,74.326,76.38,71.475,63.44,NA,"pig","Pig","None","slurry","None","",50,1.87,3.98,2.73,FALSE,NA,NA,7.8,0.022095,0.0074488,"2011-05-04",2011-05-04 15:06:00,"04-05-2011 15:06","os","os","Open slot",28,76.44,"none","None",NA,10,30,"5","3","cereal","Winter wheat",20,90,NA,"",""
"205",226,1248,1250,2,"Unter","Unter (b)",NA,"AU","DK","ALFAM2_AU_v5.xlsx",499,559,"4","Nyrd et al., 2013. Proceeding for the 15th International RAMIRAN conference, Versailles, France, 2013. Importance of injector design on ammonia volatilization and crop yield when soil injecting pig slurry to a winter wheat crop. www.ramiran.net",56.818,10.011,"Flat","Foulum","5",1296,"Trail hose","1",NA,7,2011-05-04 16:07:00,2011-05-10 09:32:00,1,1,70.6,1,137.42,"zinst","micro met","ZINST",0,0,0,1.798,2.522,3.21,4.1468,5.3639,6.1973,7.1813,8.8794,0,0.022934,0.032169,0.040944,0.052893,0.068417,0.079048,0.091599,0.11326,4.7,8.9,78.3,8.09,"loamy.sand","sand",0.269,NA,6.1,1.19,"Yes","No",8.5667,7.3149,7.7931,7.4141,9.0842,11.764,2,9.1667,9.1299,8.6902,9.1885,8.8383,9.9137,0.1,168.27,75.564,242.68,225.82,249.2,267.08,5.7333,4.4448,4.5531,3.7154,3.6734,5.177,10,4.2485,3.2937,3.374,2.7532,2.7221,3.8363,"Nearest station",0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,70.94,75.24,76.893,71.724,63.492,NA,"pig","Pig","None","slurry","None","",50,2.16,3.96,2.8,FALSE,NA,NA,7.79,0.02128,0.007002,"2011-05-04",2011-05-04 16:07:00,"04-05-2011 16:07","bsth","band","Band spread or trailing hose",28,78.4,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",20,90,NA,"",""
"205",226,1249,1251,2,"Unter","Unter (b)",NA,"AU","DK","ALFAM2_AU_v5.xlsx",500,560,"4","Nyrd et al., 2013. Proceeding for the 15th International RAMIRAN conference, Versailles, France, 2013. Importance of injector design on ammonia volatilization and crop yield when soil injecting pig slurry to a winter wheat crop. www.ramiran.net",56.818,10.011,"Flat","Foulum","5",1296,"Trail hose","2",NA,7,2011-05-04 16:07:00,2011-05-10 09:32:00,1,1,70.6,1,137.42,"zinst","micro met","ZINST",0.937,0.011952,0.937,2.735,3.163,4.2085,6.1239,8.1457,8.4154,8.9674,9.92,0.011952,0.034885,0.040344,0.05368,0.078111,0.1039,0.10734,0.11438,0.12653,4.7,8.9,78.3,8.09,"loamy.sand","sand",0.269,NA,6.1,1.19,"Yes","No",8.5667,7.3149,7.7931,7.4141,9.0842,11.764,2,9.1667,9.1299,8.6902,9.1885,8.8383,9.9137,0.1,168.27,75.564,242.68,225.82,249.2,267.08,5.7333,4.4448,4.5531,3.7154,3.6734,5.177,10,4.2485,3.2937,3.374,2.7532,2.7221,3.8363,"Nearest station",0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,70.94,75.24,76.893,71.724,63.492,NA,"pig","Pig","None","slurry","None","",50,2.16,3.96,2.8,FALSE,NA,NA,7.79,0.02128,0.007002,"2011-05-04",2011-05-04 16:07:00,"04-05-2011 16:07","bsth","band","Band spread or trailing hose",28,78.4,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",20,90,NA,"",""
"206",227,1250,1252,2,"Biogasexpert","T1",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",10,16,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",53.918,9.9449,"flat","2","N4",144,"cof","B1",NA,7,NA,NA,1.8,1.8,15,1.8,50.1,"cps","cps","cps",0.24,0.0022346,NA,0.432,0.551,1.571,3.336,4.72,NA,NA,4.951,NA,0.0040223,0.0051303,0.014628,0.031061,0.043948,NA,NA,0.046099,3.3,5.4,91.3,3.65,"sand","sand",0.31,NA,5.8,1.4,NA,"No",9.5442,9.5442,7.7352,7.9052,7.9356,7.9356,1,6.966,6.966,5.6757,5.7846,5.7674,5.7846,0.02,213.76,213.76,99.04,96.551,96.845,96.845,3.7302,3.7302,3.9996,4.284,4.3691,4.3691,2,3.7302,3.7302,3.9996,4.284,4.3691,4.3691,"on site",NA,0,0,7.2,15.5,19.1,19.1,NA,0,0,0.30638,0.3555,0.38124,0.38124,69.457,69.457,78.793,80.124,80.38,80.38,NA,"cat","silage maize + cattle slurry",NA,"slurry","Anaerobic digestion","none",NA,3.25,2.79,1.79,FALSE,NA,NA,7.69,0.012058,0.0040613,NA,2007-03-18 13:00:00,"18-03-2007 13:00","bsth","band","Band spread or trailing hose",60,107.4,"none","None",NA,NA,NA,NA,NA,"grass","grass",5,NA,0,"",""
"206",227,1251,1253,2,"Biogasexpert","T1",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",17,23,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",53.918,9.9449,"flat","2","N4",144,"cof","B2",NA,7,NA,NA,2.8,2.8,16,2.8,47.6,"cps","cps","cps",0.2,0.0018622,NA,0.62,0.82,2.62,5.63,NA,NA,NA,6.995,NA,0.0057728,0.007635,0.024395,0.052421,NA,NA,NA,0.06513,3.3,5.4,91.3,3.65,"sand","sand",0.31,NA,5.8,1.4,NA,"No",9.495,9.495,7.7463,7.931,7.931,7.931,1,7.05,7.05,5.717,5.787,5.787,5.787,0.02,214.88,214.88,101.25,95.587,95.587,95.587,3.76,3.76,4.0124,4.3388,4.3388,4.3388,2,3.76,3.76,4.0124,4.3388,4.3388,4.3388,"on site",NA,0,0,7.2,18.9,18.9,18.9,NA,0,0,0.30638,0.39706,0.39706,0.39706,68.75,68.75,78.444,80.348,80.348,80.348,NA,"cat","silage maize + cattle slurry",NA,"slurry","Anaerobic digestion","none",NA,3.25,2.79,1.79,FALSE,NA,NA,7.69,0.011965,0.0040103,NA,2007-03-18 13:10:00,"18-03-2007 13:10","bsth","band","Band spread or trailing hose",60,107.4,"none","None",NA,NA,NA,NA,NA,"grass","grass",5,NA,0,"",""
"206",227,1252,1254,2,"Biogasexpert","T1",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",24,30,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",53.918,9.9449,"flat","2","N4",144,"cof","B3",NA,7,NA,NA,2.9,1.7,16,2.9,47.7,"cps","cps","cps",0.68,0.0063315,NA,2.038,2.452,4.072,6.554,NA,NA,NA,8.635,NA,0.018976,0.022831,0.037914,0.061024,NA,NA,NA,0.0804,3.3,5.4,91.3,3.65,"sand","sand",0.31,NA,5.8,1.4,NA,"No",9.7,9.7,7.6758,7.8952,7.8952,7.8952,1,7.163,7.163,5.6601,5.766,5.766,5.766,0.02,238.67,238.67,100.3,94.895,94.895,94.895,3.8767,3.8767,4.0649,4.3709,4.3709,4.3709,2,3.8767,3.8767,4.0649,4.3709,4.3709,4.3709,"on site",NA,0,0,7.3,18.9,18.9,18.9,NA,0,0,0.30672,0.39623,0.39623,0.39623,68.357,68.357,78.966,80.624,80.624,80.624,NA,"cat","silage maize + cattle slurry",NA,"slurry","Anaerobic digestion","none",NA,3.25,2.79,1.79,FALSE,NA,NA,7.69,0.011955,0.0040052,NA,2007-03-18 13:20:00,"18-03-2007 13:20","bsth","band","Band spread or trailing hose",60,107.4,"none","None",NA,NA,NA,NA,NA,"grass","grass",5,NA,0,"",""
"206",227,1253,1255,2,"Biogasexpert","T1",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",31,35,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",53.918,9.9449,"flat","2","N4",144,"monof","B1",NA,5,NA,NA,15.4,3.5,16.8,15.4,43.6,"cps","cps","cps",0.34,0.0036237,NA,NA,NA,NA,5.706,NA,NA,NA,7.602,NA,NA,NA,NA,0.060815,NA,NA,NA,0.081022,3.3,5.4,91.3,3.65,"sand","sand",0.31,NA,5.8,1.4,NA,"No",NA,NA,6.7028,7.3243,7.3243,7.3243,1,NA,NA,4.9761,5.3268,5.3268,5.3268,0.02,NA,NA,34.183,50.233,50.233,50.233,NA,NA,4.1781,4.4682,4.4682,4.4682,2,NA,NA,4.1781,4.4682,4.4682,4.4682,"on site",NA,NA,NA,7.3,18.9,18.9,18.9,NA,NA,NA,0.31739,0.43349,0.43349,0.43349,NA,NA,83.857,84.152,84.152,84.152,NA,"other","silage maize",NA,"slurry","Anaerobic digestion","none",NA,5.22,3.13,1.72,FALSE,NA,NA,7.63,0.0078269,0.0022179,NA,2007-03-18 17:00:00,"18-03-2007 17:00","bsth","band","Band spread or trailing hose",54.55,93.826,"none","None",NA,NA,NA,NA,NA,"grass","grass",5,NA,0,"",""
"206",227,1254,1256,2,"Biogasexpert","T1",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",36,39,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",53.918,9.9449,"flat","2","N4",144,"monof","B2",NA,4,NA,NA,4,3.6,16.7,4,28.3,"cps","cps","cps",0.41,0.0043698,NA,1.64,1.92,2.364,2.964,NA,NA,NA,2.979,NA,0.017479,0.020463,0.025196,0.03159,NA,NA,NA,0.03175,3.3,5.4,91.3,3.65,"sand","sand",0.31,NA,5.8,1.4,NA,"No",6.96,7.1968,7.1968,7.7975,7.7975,7.7975,1,4.9,5.1368,5.1368,5.5629,5.5629,5.5629,0.02,64.31,84.783,84.783,72.534,72.534,72.534,4.34,4.43,4.43,4.6985,4.6985,4.6985,2,4.34,4.43,4.43,4.6985,4.6985,4.6985,"on site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4,81.695,81.695,83.851,83.851,83.851,NA,"other","silage maize",NA,"slurry","Anaerobic digestion","none",NA,5.22,3.13,1.72,FALSE,NA,NA,7.63,0.0081458,0.0023663,NA,2007-03-18 17:20:00,"18-03-2007 17:20","bsth","band","Band spread or trailing hose",54.55,93.826,"none","None",NA,NA,NA,NA,NA,"grass","grass",5,NA,0,"",""
"206",227,1255,1257,2,"Biogasexpert","T1",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",40,44,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",53.918,9.9449,"flat","2","N4",144,"monof","B3",NA,5,NA,NA,15.8,3.3,16.4,15.8,43.4,"cps","cps","cps",0.34,0.0036237,NA,NA,NA,NA,5.592,NA,NA,NA,6.816,NA,NA,NA,NA,0.0596,NA,NA,NA,0.072645,3.3,5.4,91.3,3.65,"sand","sand",0.31,NA,5.8,1.4,NA,"No",NA,NA,6.7208,7.3335,7.3335,7.3335,1,NA,NA,4.9197,5.2977,5.2977,5.2977,0.02,NA,NA,39.651,53.214,53.214,53.214,NA,NA,4.203,4.4897,4.4897,4.4897,2,NA,NA,4.203,4.4897,4.4897,4.4897,"on site",NA,NA,NA,7.3,18.9,18.9,18.9,NA,NA,NA,0.31878,0.43548,0.43548,0.43548,NA,NA,84.233,84.463,84.463,84.463,NA,"other","silage maize",NA,"slurry","Anaerobic digestion","none",NA,5.22,3.13,1.72,FALSE,NA,NA,7.63,0.0078457,0.0022266,NA,2007-03-18 17:30:00,"18-03-2007 17:30","bsth","band","Band spread or trailing hose",54.55,93.826,"none","None",NA,NA,NA,NA,NA,"grass","grass",5,NA,0,"",""
"206",228,1256,1258,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",1568,1575,"2+3",NA,54.314,9.9722,"flat","1","",1764,"monof","large neighbouring plot",NA,8,NA,NA,1.7667,1.7667,15.05,1.7667,51.883,"bls","micro met","ZINST/bls",1.85,0.030546,NA,4.5413,5.608,6.628,8.402,10.633,NA,NA,11.332,NA,0.074983,0.092595,0.10944,0.13873,0.17557,NA,NA,0.18711,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.4287,5.4287,2.0474,2.3561,2.5376,2.5376,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.599,3.599,1.9478,1.6727,1.7734,1.7734,1,4.1406,4.1406,2.241,1.9245,2.0403,2.0403,"",NA,0.6,0.6,0.8,0.8,0.9,0.9,NA,0.10315,0.10315,0.039605,0.016696,0.017347,0.017347,NA,NA,NA,NA,NA,NA,NA,"other","silage maize",NA,NA,"Anaerobic digestion","none",NA,8.81,4.18,2.17,FALSE,NA,NA,7.88,0.016094,0.0043215,NA,2008-03-17 13:49:00,"17-03-2008 13:49","bsth","band","Band spread or trailing hose",27.91,60.565,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",NA,NA,NA,"",""
"206",228,1257,1259,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",45,52,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",54.314,9.9722,"hilly","1","N4",144,"cof","B1",NA,8,NA,NA,3.4,3.2,16.7,3.4,55,"cps","cps","cps",0.71,0.010479,NA,2.774,3.974,5.318,6.913,8.879,NA,NA,9.415,NA,0.04094,0.058651,0.078486,0.10203,0.13104,NA,NA,0.13895,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.22,5.3308,3.3118,2.9214,2.8806,2.8806,1,3.3,3.6167,2.5647,2.1945,2.2377,2.1945,0.02,382.42,367.26,203.27,173.04,171,171,6.32,6.2831,4.5469,4.0763,4.0032,4.0032,2,6.32,6.2831,4.5469,4.0763,4.0032,4.0032,"on site",NA,0.6,1.1,1.3,1.3,1.4,1.4,NA,0.17647,0.15278,0.055319,0.027254,0.025455,0.025455,65.1,62.831,71.063,73.078,73.325,73.325,NA,"cat","silage maize + cattle slurry",NA,"slurry","Anaerobic digestion","none",NA,5.7,3.52,1.92,FALSE,NA,NA,7.69,0.0089849,0.0023934,NA,2008-03-19 09:30:00,"19-03-2008 09:30","bsth","band","Band spread or trailing hose",35.29,67.757,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",7.9,NA,0.1,"",""
"206",228,1258,1260,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",53,60,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",54.314,9.9722,"hilly","1","N4",144,"cof","B1b",NA,8,NA,NA,3.3,3.3,16.6,3.3,54.7,"cps","cps","cps",0.88,0.012984,NA,3.31,4.47,5.55,6.846,8.775,NA,NA,9.147,NA,0.048837,0.065952,0.081887,0.10101,0.12947,NA,NA,0.13496,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.27,5.3651,3.3016,2.9106,2.8697,2.8697,1,3.3,3.67,2.5737,2.1963,2.241,2.1963,0.02,391.39,373.43,202.83,172.63,170.57,170.57,6.44,6.3713,4.5619,4.082,4.0067,4.0067,2,6.44,6.3713,4.5619,4.082,4.0067,4.0067,"on site",NA,0.6,1.1,1.3,1.3,1.4,1.4,NA,0.18182,0.15714,0.056034,0.027484,0.025594,0.025594,64.5,62.333,70.899,73.004,73.266,73.266,NA,"cat","silage maize + cattle slurry",NA,"slurry","Anaerobic digestion","none",NA,5.7,3.52,1.92,FALSE,NA,NA,7.69,0.0090212,0.0024091,NA,2008-03-19 09:40:00,"19-03-2008 09:40","bsth","band","Band spread or trailing hose",35.3,67.776,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",7.9,NA,0.1,"",""
"206",228,1259,1261,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",61,68,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",54.314,9.9722,"hilly","1","N4",144,"cof","B3",NA,8,NA,NA,3.1,3.1,16.7,3.1,54.4,"cps","cps","cps",0.78,0.011512,NA,2.931,4.071,5.247,6.84,8.781,NA,NA,9.244,NA,0.043257,0.060083,0.077439,0.10095,0.1296,NA,NA,0.13643,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.36,5.4371,3.2872,2.8886,2.8478,2.8478,1,3.6,3.8754,2.6349,2.2191,2.2677,2.2191,0.02,407.77,376.64,201.87,170.8,168.76,168.76,6.39,6.2854,4.486,4.0185,3.9467,3.9467,2,6.39,6.2854,4.486,4.0185,3.9467,3.9467,"on site",NA,0.8,1,1.2,1.2,1.3,1.3,NA,0.25806,0.14493,0.052402,0.025532,0.023897,0.023897,63.6,61.287,70.659,72.939,73.218,73.218,NA,"cat","silage maize + cattle slurry",NA,"slurry","Anaerobic digestion","none",NA,5.7,3.52,1.92,FALSE,NA,NA,7.69,0.009087,0.0024376,NA,2008-03-19 10:10:00,"19-03-2008 10:10","bsth","band","Band spread or trailing hose",35.29,67.757,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",7.9,NA,0.1,"",""
"206",228,1260,1262,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",69,76,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",54.314,9.9722,"hilly","1","N4",144,"cof","B4",NA,8,NA,NA,2.9,2.9,16.7,2.9,54.1,"cps","cps","cps",0.64,0.0094455,NA,2.384,3.344,4.196,5.384,7.256,NA,NA,7.584,NA,0.035185,0.049353,0.061927,0.079461,0.10709,NA,NA,0.11193,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.4,5.4516,3.261,2.8696,2.8302,2.8302,1,3.7,3.9868,2.6627,2.2316,2.2808,2.2316,0.02,416.02,371.94,198.63,168.97,167.15,167.15,6.35,6.1951,4.4231,3.9746,3.9082,3.9082,2,6.35,6.1951,4.4231,3.9746,3.9082,3.9082,"on site",NA,0.8,1,1.2,1.2,1.3,1.3,NA,0.27586,0.14706,0.052632,0.025586,0.02403,0.02403,63.4,60.934,70.735,73.021,73.285,73.285,NA,"cat","silage maize + cattle slurry",NA,"slurry","Anaerobic digestion","none",NA,5.7,3.52,1.92,FALSE,NA,NA,7.69,0.0091164,0.0024504,NA,2008-03-19 10:30:00,"19-03-2008 10:30","bsth","band","Band spread or trailing hose",35.29,67.757,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",7.9,NA,0.1,"",""
"206",228,1261,1263,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",77,83,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",54.314,9.9722,"hilly","1","N4",144,"monof","B2",NA,7,NA,NA,1.8,1.8,16.8,1.8,49,"cps","cps","cps",0.99,0.016346,NA,1.936,2.076,2.496,3.492,4.214,NA,NA,4.214,NA,0.031966,0.034277,0.041212,0.057657,0.069578,NA,NA,0.069578,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.25,5.25,1.8231,1.9437,1.9769,1.9769,1,4.4,4.4,1.7611,1.6588,1.655,1.6588,0.02,172.57,172.57,68.303,86.603,90.624,90.624,5.24,5.24,3.1603,3.1313,3.1346,3.1346,2,5.24,5.24,3.1603,3.1313,3.1346,3.1346,"on site",NA,0,0,0.2,0.2,0.3,0.3,NA,0,0,0.0092593,0.0044543,0.0061224,0.0061224,56.4,56.4,76.717,77.174,77.084,77.084,NA,"other","silage maize",NA,"slurry","Anaerobic digestion","none",NA,8.81,4.18,2.17,FALSE,NA,NA,7.88,0.015926,0.0042488,NA,2008-03-19 15:40:00,"19-03-2008 15:40","bsth","band","Band spread or trailing hose",27.91,60.565,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",7.9,NA,0.1,"",""
"206",228,1262,1264,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",84,90,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",54.314,9.9722,"hilly","1","N4",144,"monof","B4",NA,7,NA,NA,1.5,1.5,16.8,1.5,48.9,"cps","cps","cps",0.7,0.011558,NA,1.425,1.725,2.625,4.719,6.407,NA,NA,6.479,NA,0.023529,0.028482,0.043342,0.077916,0.10579,NA,NA,0.10698,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.28,5.28,1.7573,1.905,1.9406,1.9406,1,4.4,4.4,1.7204,1.6403,1.6348,1.6403,0.02,182.51,182.51,68.747,86.73,90.759,90.759,5.32,5.32,3.1199,3.1065,3.1119,3.1119,2,5.32,5.32,3.1199,3.1065,3.1119,3.1119,"on site",NA,0,0,0.2,0.2,0.3,0.3,NA,0,0,0.0092593,0.0044643,0.006135,0.006135,55.7,55.7,77.111,77.423,77.32,77.32,NA,"other","silage maize",NA,"slurry","Anaerobic digestion","none",NA,8.81,4.18,2.17,FALSE,NA,NA,7.88,0.015965,0.0042655,NA,2008-03-19 15:50:00,"19-03-2008 15:50","bsth","band","Band spread or trailing hose",27.91,60.565,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",7.9,NA,0.1,"",""
"206",228,1263,1265,2,"Biogasexpert","T12",NA,"CAU-LU","DE","ALFAM2 CAU-LU cps and micromet v5.xlsx",91,97,"1","Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",54.314,9.9722,"hilly","1","N4",144,"ps","B1",NA,7,NA,NA,3.7,3.2,16.7,3.7,51.4,"cps","cps","cps",0.45,0.0066956,NA,1.677,1.757,1.997,2.677,3.406,NA,NA,3.406,NA,0.024953,0.026143,0.029714,0.039831,0.050678,NA,NA,0.050678,12.4,28.9,58.7,1.74,"sandy.loam","loam",0.28,NA,6.5,1.55,NA,"No",5.56,5.56,2.6016,2.4185,2.425,2.425,1,4.6,4.6,2.3995,2.0356,2.0474,2.0356,0.02,325.48,325.48,130.95,125.79,127.54,127.54,6.1,6.1,3.8343,3.555,3.5379,3.5379,2,6.1,6.1,3.8343,3.555,3.5379,3.5379,"on site",NA,0.8,0.8,1,1,1.1,1.1,NA,0.21622,0.21622,0.05,0.021142,0.021401,0.021401,57.1,57.1,72.83,74.687,74.72,74.72,NA,"pig","pig slurry",NA,NA,"","none",NA,4.64,3.55,2.52,FALSE,NA,NA,7.76,0.013578,0.0036789,NA,2008-03-19 13:00:00,"19-03-2008 13:00","bsth","band","Band spread or trailing hose",26.67,67.208,"none","None",NA,NA,NA,NA,NA,"cereal","wheat",7.9,NA,0.1,"",""
