Start;End;SoilTemp
24/05/2003 02:00;24/05/2003 03:00;7.91
24/05/2003 03:00;24/05/2003 04:00;8.143333333
24/05/2003 04:00;24/05/2003 05:00;8.04
24/05/2003 05:00;24/05/2003 06:00;8.121666667
24/05/2003 06:00;24/05/2003 07:00;8.415
24/05/2003 07:00;24/05/2003 08:00;8.85
24/05/2003 08:00;24/05/2003 09:00;9.316666667
24/05/2003 09:00;24/05/2003 10:00;9.845
24/05/2003 10:00;24/05/2003 11:00;11.17166667
24/05/2003 11:00;24/05/2003 12:00;11.25166667
24/05/2003 12:00;24/05/2003 13:00;11.105
24/05/2003 13:00;24/05/2003 14:00;11.04166667
24/05/2003 14:00;24/05/2003 15:00;11.185
24/05/2003 15:00;24/05/2003 16:00;11.53833333
24/05/2003 16:00;24/05/2003 17:00;11.405
24/05/2003 17:00;24/05/2003 18:00;11.27333333
24/05/2003 18:00;24/05/2003 19:00;10.93833333
24/05/2003 19:00;24/05/2003 20:00;10.50833333
24/05/2003 20:00;24/05/2003 21:00;10.09
24/05/2003 21:00;24/05/2003 22:00;9.993333333
24/05/2003 22:00;24/05/2003 23:00;9.81
24/05/2003 23:00;25/05/2003 00:00;9.67
25/05/2003 00:00;25/05/2003 01:00;9.705
25/05/2003 01:00;25/05/2003 02:00;9.35
25/05/2003 02:00;25/05/2003 03:00;9.433333333
25/05/2003 03:00;25/05/2003 04:00;9.241666667
25/05/2003 04:00;25/05/2003 05:00;9.026666667
25/05/2003 05:00;25/05/2003 06:00;8.995
25/05/2003 06:00;25/05/2003 07:00;9.048333333
25/05/2003 07:00;25/05/2003 08:00;9.296666667
25/05/2003 08:00;25/05/2003 09:00;9.703333333
25/05/2003 09:00;25/05/2003 10:00;9.993333333
25/05/2003 10:00;25/05/2003 11:00;10.30666667
25/05/2003 11:00;25/05/2003 12:00;10.61166667
25/05/2003 12:00;25/05/2003 13:00;11.73666667
25/05/2003 13:00;25/05/2003 14:00;11.985
25/05/2003 14:00;25/05/2003 15:00;11.97833333
25/05/2003 15:00;25/05/2003 16:00;12.045
25/05/2003 16:00;25/05/2003 17:00;11.755
25/05/2003 17:00;25/05/2003 18:00;11.43
25/05/2003 18:00;25/05/2003 19:00;11.21166667
25/05/2003 19:00;25/05/2003 20:00;10.95833333
25/05/2003 20:00;25/05/2003 21:00;10.85833333
25/05/2003 21:00;25/05/2003 22:00;10.69833333
25/05/2003 22:00;25/05/2003 23:00;10.33666667
25/05/2003 23:00;26/05/2003 00:00;10.35
26/05/2003 00:00;26/05/2003 01:00;10.37666667
26/05/2003 01:00;26/05/2003 02:00;10.28
26/05/2003 02:00;26/05/2003 03:00;10.04
26/05/2003 03:00;26/05/2003 04:00;9.86
26/05/2003 04:00;26/05/2003 05:00;9.805
26/05/2003 05:00;26/05/2003 06:00;9.748333333
26/05/2003 06:00;26/05/2003 07:00;9.886666667
26/05/2003 07:00;26/05/2003 08:00;11.255
26/05/2003 08:00;26/05/2003 09:00;11.515
26/05/2003 09:00;26/05/2003 10:00;12.335
26/05/2003 10:00;26/05/2003 11:00;13.08166667
26/05/2003 11:00;26/05/2003 12:00;13.795
26/05/2003 12:00;26/05/2003 13:00;13.685
26/05/2003 13:00;26/05/2003 14:00;13.64833333
26/05/2003 14:00;26/05/2003 15:00;14.09833333
26/05/2003 15:00;26/05/2003 16:00;14.55333333
26/05/2003 16:00;26/05/2003 17:00;13.91833333
26/05/2003 17:00;26/05/2003 18:00;13.36333333
26/05/2003 18:00;26/05/2003 19:00;12.85833333
26/05/2003 19:00;26/05/2003 20:00;12.39
26/05/2003 20:00;26/05/2003 21:00;11.94833333
26/05/2003 21:00;26/05/2003 22:00;11.83
26/05/2003 22:00;26/05/2003 23:00;11.81666667
26/05/2003 23:00;27/05/2003 00:00;11.73166667
27/05/2003 00:00;27/05/2003 01:00;11.52
27/05/2003 01:00;27/05/2003 02:00;11.42833333
27/05/2003 02:00;27/05/2003 03:00;11.275
27/05/2003 03:00;27/05/2003 04:00;11.11333333
27/05/2003 04:00;27/05/2003 05:00;10.96333333
27/05/2003 05:00;27/05/2003 06:00;11.03833333
27/05/2003 06:00;27/05/2003 07:00;11.38833333
27/05/2003 07:00;27/05/2003 08:00;12.42333333
27/05/2003 08:00;27/05/2003 09:00;13.82333333
27/05/2003 09:00;27/05/2003 10:00;14.83166667
27/05/2003 10:00;27/05/2003 11:00;16.12333333
27/05/2003 11:00;27/05/2003 12:00;19.245
27/05/2003 12:00;27/05/2003 13:00;20.095
27/05/2003 13:00;27/05/2003 14:00;22.54166667
27/05/2003 14:00;27/05/2003 15:00;26.4
27/05/2003 15:00;27/05/2003 16:00;24.59333333
27/05/2003 16:00;27/05/2003 17:00;21.13166667
27/05/2003 17:00;27/05/2003 18:00;17.98
27/05/2003 18:00;27/05/2003 19:00;16.235
27/05/2003 19:00;27/05/2003 20:00;12.98333333
27/05/2003 20:00;27/05/2003 21:00;11.435
27/05/2003 21:00;27/05/2003 22:00;10.88166667
27/05/2003 22:00;27/05/2003 23:00;11.19333333
27/05/2003 23:00;28/05/2003 00:00;10.345
28/05/2003 00:00;28/05/2003 01:00;10.05166667
28/05/2003 01:00;28/05/2003 02:00;9.836666667
28/05/2003 02:00;28/05/2003 03:00;9.571666667
28/05/2003 03:00;28/05/2003 04:00;8.499166667
28/05/2003 04:00;28/05/2003 05:00;8.6865
28/05/2003 05:00;28/05/2003 06:00;9.885
28/05/2003 06:00;28/05/2003 07:00;12.11
28/05/2003 07:00;28/05/2003 08:00;14.27833333
28/05/2003 08:00;28/05/2003 09:00;17.00166667
28/05/2003 09:00;28/05/2003 10:00;18.67333333
28/05/2003 10:00;28/05/2003 11:00;20.95
28/05/2003 11:00;28/05/2003 12:00;23.94166667
28/05/2003 12:00;28/05/2003 13:00;23.21
28/05/2003 13:00;28/05/2003 14:00;22.2
28/05/2003 14:00;28/05/2003 15:00;22.07166667
28/05/2003 15:00;28/05/2003 16:00;22.36
28/05/2003 16:00;28/05/2003 17:00;20.37166667
28/05/2003 17:00;28/05/2003 18:00;17.16833333
28/05/2003 18:00;28/05/2003 19:00;15.19166667
28/05/2003 19:00;28/05/2003 20:00;15.00166667
28/05/2003 20:00;28/05/2003 21:00;14.20833333
28/05/2003 21:00;28/05/2003 22:00;13.965
28/05/2003 22:00;28/05/2003 23:00;13.88
28/05/2003 23:00;29/05/2003 00:00;13.41833333
29/05/2003 00:00;29/05/2003 01:00;13.38833333
29/05/2003 01:00;29/05/2003 02:00;12.99
29/05/2003 02:00;29/05/2003 03:00;12.46833333
29/05/2003 03:00;29/05/2003 04:00;12.33666667
29/05/2003 04:00;29/05/2003 05:00;12.16833333
29/05/2003 05:00;29/05/2003 06:00;12.345
29/05/2003 06:00;29/05/2003 07:00;13.03333333
29/05/2003 07:00;29/05/2003 08:00;13.45
29/05/2003 08:00;29/05/2003 09:00;14.175
29/05/2003 09:00;29/05/2003 10:00;16.26166667
29/05/2003 10:00;29/05/2003 11:00;18.00333333
29/05/2003 11:00;29/05/2003 12:00;19.93
29/05/2003 12:00;29/05/2003 13:00;19.93833333
29/05/2003 13:00;29/05/2003 14:00;20.27833333
29/05/2003 14:00;29/05/2003 15:00;23.59666667
29/05/2003 15:00;29/05/2003 16:00;21.24833333
29/05/2003 16:00;29/05/2003 17:00;17.97
29/05/2003 17:00;29/05/2003 18:00;14.80166667
29/05/2003 18:00;29/05/2003 19:00;13.545
29/05/2003 19:00;29/05/2003 20:00;12.845
29/05/2003 20:00;29/05/2003 21:00;12.355
29/05/2003 21:00;29/05/2003 22:00;12.08333333
29/05/2003 22:00;29/05/2003 23:00;11.92166667
29/05/2003 23:00;30/05/2003 00:00;11.82333333
30/05/2003 00:00;30/05/2003 01:00;11.59833333
30/05/2003 01:00;30/05/2003 02:00;11.30833333
30/05/2003 02:00;30/05/2003 03:00;11.21333333
30/05/2003 03:00;30/05/2003 04:00;10.97666667
30/05/2003 04:00;30/05/2003 05:00;10.7
30/05/2003 05:00;30/05/2003 06:00;10.50833333
30/05/2003 06:00;30/05/2003 07:00;10.59666667
30/05/2003 07:00;30/05/2003 08:00;10.91
30/05/2003 08:00;30/05/2003 09:00;11.38
30/05/2003 09:00;30/05/2003 10:00;11.92166667
30/05/2003 10:00;30/05/2003 11:00;12.83833333
30/05/2003 11:00;30/05/2003 12:00;13.69333333
30/05/2003 12:00;30/05/2003 13:00;14.93333333
30/05/2003 13:00;30/05/2003 14:00;14.70166667
30/05/2003 14:00;30/05/2003 15:00;13.275
30/05/2003 15:00;30/05/2003 16:00;13.94333333
30/05/2003 16:00;30/05/2003 17:00;13.215
30/05/2003 17:00;30/05/2003 18:00;12.67333333
30/05/2003 18:00;30/05/2003 19:00;12.61833333
30/05/2003 19:00;30/05/2003 20:00;11.95666667
30/05/2003 20:00;30/05/2003 21:00;11.6
30/05/2003 21:00;30/05/2003 22:00;11.34166667
30/05/2003 22:00;30/05/2003 23:00;11.235
30/05/2003 23:00;31/05/2003 00:00;11.26833333
31/05/2003 00:00;31/05/2003 01:00;11.12666667
31/05/2003 01:00;31/05/2003 02:00;11.12666667
31/05/2003 02:00;31/05/2003 03:00;11.09666667
31/05/2003 03:00;31/05/2003 04:00;11.06
31/05/2003 04:00;31/05/2003 05:00;10.99666667
31/05/2003 05:00;31/05/2003 06:00;11.11
31/05/2003 06:00;31/05/2003 07:00;11.74666667
31/05/2003 07:00;31/05/2003 08:00;12.45333333
31/05/2003 08:00;31/05/2003 09:00;13.32833333
31/05/2003 09:00;31/05/2003 10:00;15.30166667
31/05/2003 10:00;31/05/2003 11:00;15.82833333
31/05/2003 11:00;31/05/2003 12:00;20.39
31/05/2003 12:00;31/05/2003 13:00;22.03833333
31/05/2003 13:00;31/05/2003 14:00;22.65166667
31/05/2003 14:00;31/05/2003 15:00;24.87666667
31/05/2003 15:00;31/05/2003 16:00;23.68833333
31/05/2003 16:00;31/05/2003 17:00;20.80333333
31/05/2003 17:00;31/05/2003 18:00;18.86833333
31/05/2003 18:00;31/05/2003 19:00;17.14833333
31/05/2003 19:00;31/05/2003 20:00;15.21666667
31/05/2003 20:00;31/05/2003 21:00;13.27
31/05/2003 21:00;31/05/2003 22:00;12.13666667
31/05/2003 22:00;31/05/2003 23:00;11.72166667
31/05/2003 23:00;01/06/2003 00:00;11.70166667
01/06/2003 00:00;01/06/2003 01:00;11.53333333
01/06/2003 01:00;01/06/2003 02:00;11.45333333
01/06/2003 02:00;01/06/2003 03:00;11.18
01/06/2003 03:00;01/06/2003 04:00;11.38666667
01/06/2003 04:00;01/06/2003 05:00;11.29333333
01/06/2003 05:00;01/06/2003 06:00;11.13833333
01/06/2003 06:00;01/06/2003 07:00;11.105
01/06/2003 07:00;01/06/2003 08:00;11.13833333
01/06/2003 08:00;01/06/2003 09:00;12.02166667
01/06/2003 09:00;01/06/2003 10:00;12.84333333
01/06/2003 10:00;01/06/2003 11:00;12.90833333
01/06/2003 11:00;01/06/2003 12:00;11.49333333
01/06/2003 12:00;01/06/2003 13:00;12.51333333
01/06/2003 13:00;01/06/2003 14:00;12.57833333
01/06/2003 14:00;01/06/2003 15:00;12.35833333
01/06/2003 15:00;01/06/2003 16:00;11.92
01/06/2003 16:00;01/06/2003 17:00;11.535
01/06/2003 17:00;01/06/2003 18:00;11.43166667
01/06/2003 18:00;01/06/2003 19:00;11.325
01/06/2003 19:00;01/06/2003 20:00;11.09666667
01/06/2003 20:00;01/06/2003 21:00;10.86166667
01/06/2003 21:00;01/06/2003 22:00;10.37666667
01/06/2003 22:00;01/06/2003 23:00;10.185
01/06/2003 23:00;02/06/2003 00:00;9.973333333
02/06/2003 00:00;02/06/2003 01:00;9.808333333
02/06/2003 01:00;02/06/2003 02:00;9.661666667
02/06/2003 02:00;02/06/2003 03:00;9.106666667
02/06/2003 03:00;02/06/2003 04:00;7.861
02/06/2003 04:00;02/06/2003 05:00;7.049666667
02/06/2003 05:00;02/06/2003 06:00;7.0265
02/06/2003 06:00;02/06/2003 07:00;9.11
02/06/2003 07:00;02/06/2003 08:00;11.01333333
02/06/2003 08:00;02/06/2003 09:00;13.395
02/06/2003 09:00;02/06/2003 10:00;15.86666667
02/06/2003 10:00;02/06/2003 11:00;17.84166667
02/06/2003 11:00;02/06/2003 12:00;17.93166667
02/06/2003 12:00;02/06/2003 13:00;17.90833333
02/06/2003 13:00;02/06/2003 14:00;19.28166667
02/06/2003 14:00;02/06/2003 15:00;18.6
02/06/2003 15:00;02/06/2003 16:00;17.85833333
02/06/2003 16:00;02/06/2003 17:00;15.245
02/06/2003 17:00;02/06/2003 18:00;14.20666667
02/06/2003 18:00;02/06/2003 19:00;13.46333333
02/06/2003 19:00;02/06/2003 20:00;12.48333333
02/06/2003 20:00;02/06/2003 21:00;11.48
02/06/2003 21:00;02/06/2003 22:00;10.31166667
02/06/2003 22:00;02/06/2003 23:00;9.22
02/06/2003 23:00;03/06/2003 00:00;8.678333333
03/06/2003 00:00;03/06/2003 01:00;8.170333333
03/06/2003 01:00;03/06/2003 02:00;7.4005
03/06/2003 02:00;03/06/2003 03:00;6.174666667
03/06/2003 03:00;03/06/2003 04:00;5.753
03/06/2003 04:00;03/06/2003 05:00;4.876666667
03/06/2003 05:00;03/06/2003 06:00;5.067833333
03/06/2003 06:00;03/06/2003 07:00;7.938666667
03/06/2003 07:00;03/06/2003 08:00;11.06166667
03/06/2003 08:00;03/06/2003 09:00;13.60333333
03/06/2003 09:00;03/06/2003 10:00;15.62166667
03/06/2003 10:00;03/06/2003 11:00;17.30666667
03/06/2003 11:00;03/06/2003 12:00;19.34166667
03/06/2003 12:00;03/06/2003 13:00;21.19
03/06/2003 13:00;03/06/2003 14:00;21.78666667
03/06/2003 14:00;03/06/2003 15:00;21.38333333
03/06/2003 15:00;03/06/2003 16:00;20.46166667
03/06/2003 16:00;03/06/2003 17:00;17.57333333
03/06/2003 17:00;03/06/2003 18:00;15.10333333
03/06/2003 18:00;03/06/2003 19:00;14.32833333
03/06/2003 19:00;03/06/2003 20:00;13.42666667
03/06/2003 20:00;03/06/2003 21:00;12.04666667
03/06/2003 21:00;03/06/2003 22:00;10.36833333
03/06/2003 22:00;03/06/2003 23:00;8.859166667
03/06/2003 23:00;04/06/2003 00:00;6.849
04/06/2003 00:00;04/06/2003 01:00;6.204666667
04/06/2003 01:00;04/06/2003 02:00;5.983666667
04/06/2003 02:00;04/06/2003 03:00;5.904666667
04/06/2003 03:00;04/06/2003 04:00;4.869
04/06/2003 04:00;04/06/2003 05:00;4.370833333
04/06/2003 05:00;04/06/2003 06:00;5.2065
04/06/2003 06:00;04/06/2003 07:00;8.223166667
04/06/2003 07:00;04/06/2003 08:00;11.035
04/06/2003 08:00;04/06/2003 09:00;14.32
04/06/2003 09:00;04/06/2003 10:00;16.97333333
04/06/2003 10:00;04/06/2003 11:00;19.29166667
04/06/2003 11:00;04/06/2003 12:00;22.34666667
04/06/2003 12:00;04/06/2003 13:00;24.24666667
04/06/2003 13:00;04/06/2003 14:00;24.72333333
04/06/2003 14:00;04/06/2003 15:00;24.76666667
04/06/2003 15:00;04/06/2003 16:00;24.04333333
04/06/2003 16:00;04/06/2003 17:00;20.49
04/06/2003 17:00;04/06/2003 18:00;17.07
04/06/2003 18:00;04/06/2003 19:00;15.80333333
04/06/2003 19:00;04/06/2003 20:00;13.49166667
04/06/2003 20:00;04/06/2003 21:00;11.43333333
04/06/2003 21:00;04/06/2003 22:00;10.81333333
04/06/2003 22:00;04/06/2003 23:00;10.335
04/06/2003 23:00;05/06/2003 00:00;10.06
05/06/2003 00:00;05/06/2003 01:00;9.4275
05/06/2003 01:00;05/06/2003 02:00;8.565333333
05/06/2003 02:00;05/06/2003 03:00;8.417666667
05/06/2003 03:00;05/06/2003 04:00;7.901666667
05/06/2003 04:00;05/06/2003 05:00;7.649333333
05/06/2003 05:00;05/06/2003 06:00;8.851666667
05/06/2003 06:00;05/06/2003 07:00;11.36
05/06/2003 07:00;05/06/2003 08:00;15.12666667
05/06/2003 08:00;05/06/2003 09:00;16.28166667
05/06/2003 09:00;05/06/2003 10:00;18
05/06/2003 10:00;05/06/2003 11:00;17.67166667
05/06/2003 11:00;05/06/2003 12:00;17.75833333
05/06/2003 12:00;05/06/2003 13:00;14.9
05/06/2003 13:00;05/06/2003 14:00;13.885
05/06/2003 14:00;05/06/2003 15:00;13.88333333
05/06/2003 15:00;05/06/2003 16:00;14.37833333
05/06/2003 16:00;05/06/2003 17:00;14.50166667
05/06/2003 17:00;05/06/2003 18:00;14.59
05/06/2003 18:00;05/06/2003 19:00;14.61166667
05/06/2003 19:00;05/06/2003 20:00;13.99
05/06/2003 20:00;05/06/2003 21:00;13.53666667
05/06/2003 21:00;05/06/2003 22:00;13.43666667
05/06/2003 22:00;05/06/2003 23:00;13.17833333
