Start;End;SoilTemp
29/05/2002 19:00;29/05/2002 20:00;21.04
29/05/2002 20:00;29/05/2002 21:00;17.925
29/05/2002 21:00;29/05/2002 22:00;18.39166667
29/05/2002 22:00;29/05/2002 23:00;16.105
29/05/2002 23:00;30/05/2002 00:00;14.02
30/05/2002 00:00;30/05/2002 01:00;13.03333333
30/05/2002 01:00;30/05/2002 02:00;12.83833333
30/05/2002 02:00;30/05/2002 03:00;13.02333333
30/05/2002 03:00;30/05/2002 04:00;14.72166667
30/05/2002 04:00;30/05/2002 05:00;16.23666667
30/05/2002 05:00;30/05/2002 06:00;16.645
30/05/2002 06:00;30/05/2002 07:00;16.835
30/05/2002 07:00;30/05/2002 08:00;18.76666667
30/05/2002 08:00;30/05/2002 09:00;18.705
30/05/2002 09:00;30/05/2002 10:00;19
30/05/2002 10:00;30/05/2002 11:00;20.23833333
30/05/2002 11:00;30/05/2002 12:00;23.37166667
30/05/2002 12:00;30/05/2002 13:00;24.175
30/05/2002 13:00;30/05/2002 14:00;25.54833333
30/05/2002 14:00;30/05/2002 15:00;23.29166667
30/05/2002 15:00;30/05/2002 16:00;23.11166667
30/05/2002 16:00;30/05/2002 17:00;19.93166667
30/05/2002 17:00;30/05/2002 18:00;21.73333333
30/05/2002 18:00;30/05/2002 19:00;21.62833333
30/05/2002 19:00;30/05/2002 20:00;19.64333333
30/05/2002 20:00;30/05/2002 21:00;18.18833333
30/05/2002 21:00;30/05/2002 22:00;17.825
30/05/2002 22:00;30/05/2002 23:00;17.44
30/05/2002 23:00;31/05/2002 00:00;17.26333333
31/05/2002 00:00;31/05/2002 01:00;16.35166667
31/05/2002 01:00;31/05/2002 02:00;15.515
31/05/2002 02:00;31/05/2002 03:00;16.49833333
31/05/2002 03:00;31/05/2002 04:00;16.59833333
31/05/2002 04:00;31/05/2002 05:00;16.795
31/05/2002 05:00;31/05/2002 06:00;16.565
31/05/2002 06:00;31/05/2002 07:00;17.18166667
31/05/2002 07:00;31/05/2002 08:00;17.3
31/05/2002 08:00;31/05/2002 09:00;17.84666667
31/05/2002 09:00;31/05/2002 10:00;18.84333333
31/05/2002 10:00;31/05/2002 11:00;18.91666667
31/05/2002 11:00;31/05/2002 12:00;22.14666667
31/05/2002 12:00;31/05/2002 13:00;27.76833333
31/05/2002 13:00;31/05/2002 14:00;28.46833333
31/05/2002 14:00;31/05/2002 15:00;21.26
31/05/2002 15:00;31/05/2002 16:00;17.48166667
31/05/2002 16:00;31/05/2002 17:00;19.23
31/05/2002 17:00;31/05/2002 18:00;20.985
31/05/2002 18:00;31/05/2002 19:00;20.695
31/05/2002 19:00;31/05/2002 20:00;16.05333333
31/05/2002 20:00;31/05/2002 21:00;15.56333333
31/05/2002 21:00;31/05/2002 22:00;14.97333333
31/05/2002 22:00;31/05/2002 23:00;15.045
31/05/2002 23:00;01/06/2002 00:00;14.40166667
01/06/2002 00:00;01/06/2002 01:00;13.665
01/06/2002 01:00;01/06/2002 02:00;12.75
01/06/2002 02:00;01/06/2002 03:00;12.41666667
01/06/2002 03:00;01/06/2002 04:00;12.83166667
01/06/2002 04:00;01/06/2002 05:00;12.26333333
01/06/2002 05:00;01/06/2002 06:00;11.88833333
01/06/2002 06:00;01/06/2002 07:00;12.98666667
01/06/2002 07:00;01/06/2002 08:00;16.175
01/06/2002 08:00;01/06/2002 09:00;18.18833333
01/06/2002 09:00;01/06/2002 10:00;22.855
01/06/2002 10:00;01/06/2002 11:00;21.51833333
01/06/2002 11:00;01/06/2002 12:00;22.86666667
01/06/2002 12:00;01/06/2002 13:00;18.70166667
01/06/2002 13:00;01/06/2002 14:00;15.37666667
01/06/2002 14:00;01/06/2002 15:00;18.93
01/06/2002 15:00;01/06/2002 16:00;20.22833333
01/06/2002 16:00;01/06/2002 17:00;18.31666667
01/06/2002 17:00;01/06/2002 18:00;17.07166667
01/06/2002 18:00;01/06/2002 19:00;14.785
01/06/2002 19:00;01/06/2002 20:00;13.35666667
01/06/2002 20:00;01/06/2002 21:00;11.92
01/06/2002 21:00;01/06/2002 22:00;9.433333333
01/06/2002 22:00;01/06/2002 23:00;6.8195
01/06/2002 23:00;02/06/2002 00:00;5.287
02/06/2002 00:00;02/06/2002 01:00;5.245833333
02/06/2002 01:00;02/06/2002 02:00;6.7785
02/06/2002 02:00;02/06/2002 03:00;6.380833333
02/06/2002 03:00;02/06/2002 04:00;5.923666667
02/06/2002 04:00;02/06/2002 05:00;4.6065
02/06/2002 05:00;02/06/2002 06:00;5.329333333
02/06/2002 06:00;02/06/2002 07:00;8.815
02/06/2002 07:00;02/06/2002 08:00;9.736666667
02/06/2002 08:00;02/06/2002 09:00;10.72333333
02/06/2002 09:00;02/06/2002 10:00;8.39
02/06/2002 10:00;02/06/2002 11:00;8.355
02/06/2002 11:00;02/06/2002 12:00;9.356666667
02/06/2002 12:00;02/06/2002 13:00;12.61833333
02/06/2002 13:00;02/06/2002 14:00;12.91833333
02/06/2002 14:00;02/06/2002 15:00;13.11166667
02/06/2002 15:00;02/06/2002 16:00;12.61166667
02/06/2002 16:00;02/06/2002 17:00;11.94333333
02/06/2002 17:00;02/06/2002 18:00;10.45166667
02/06/2002 18:00;02/06/2002 19:00;8.713333333
02/06/2002 19:00;02/06/2002 20:00;7.377833333
02/06/2002 20:00;02/06/2002 21:00;6.096
02/06/2002 21:00;02/06/2002 22:00;5.5055
02/06/2002 22:00;02/06/2002 23:00;5.265
02/06/2002 23:00;03/06/2002 00:00;4.869833333
03/06/2002 00:00;03/06/2002 01:00;4.015666667
03/06/2002 01:00;03/06/2002 02:00;4.44
03/06/2002 02:00;03/06/2002 03:00;3.7215
03/06/2002 03:00;03/06/2002 04:00;2.389166667
03/06/2002 04:00;03/06/2002 05:00;2.737833333
03/06/2002 05:00;03/06/2002 06:00;2.575333333
03/06/2002 06:00;03/06/2002 07:00;4.055166667
03/06/2002 07:00;03/06/2002 08:00;8.453666667
03/06/2002 08:00;03/06/2002 09:00;8.834333333
03/06/2002 09:00;03/06/2002 10:00;9.088333333
03/06/2002 10:00;03/06/2002 11:00;14.58
03/06/2002 11:00;03/06/2002 12:00;18.085
03/06/2002 12:00;03/06/2002 13:00;17.60666667
03/06/2002 13:00;03/06/2002 14:00;20.58333333
03/06/2002 14:00;03/06/2002 15:00;19.52833333
03/06/2002 15:00;03/06/2002 16:00;18.27666667
