Start;End;AirTemp
06/06/2003 21:00;06/06/2003 22:00;16.68
06/06/2003 22:00;06/06/2003 23:00;13.84
06/06/2003 23:00;07/06/2003 00:00;11.74
07/06/2003 00:00;07/06/2003 01:00;10.12
07/06/2003 01:00;07/06/2003 02:00;9.84
07/06/2003 02:00;07/06/2003 03:00;10.61
07/06/2003 03:00;07/06/2003 04:00;10.81
07/06/2003 04:00;07/06/2003 05:00;10.59
07/06/2003 05:00;07/06/2003 06:00;10.5
07/06/2003 06:00;07/06/2003 07:00;11.05
07/06/2003 07:00;07/06/2003 08:00;13.09
07/06/2003 08:00;07/06/2003 09:00;16.07
07/06/2003 09:00;07/06/2003 10:00;16.84
07/06/2003 10:00;07/06/2003 11:00;16.46
07/06/2003 11:00;07/06/2003 12:00;17.09
07/06/2003 12:00;07/06/2003 13:00;16.31
07/06/2003 13:00;07/06/2003 14:00;17.3
07/06/2003 14:00;07/06/2003 15:00;19.11
07/06/2003 15:00;07/06/2003 16:00;20.09
07/06/2003 16:00;07/06/2003 17:00;20.39
07/06/2003 17:00;07/06/2003 18:00;20.62
07/06/2003 18:00;07/06/2003 19:00;19.72
07/06/2003 19:00;07/06/2003 20:00;18.45
07/06/2003 20:00;07/06/2003 21:00;15.54
07/06/2003 21:00;07/06/2003 22:00;13.56
07/06/2003 22:00;07/06/2003 23:00;12.18
07/06/2003 23:00;08/06/2003 00:00;12.36
08/06/2003 00:00;08/06/2003 01:00;12.48
08/06/2003 01:00;08/06/2003 02:00;12.47
08/06/2003 02:00;08/06/2003 03:00;12.17
08/06/2003 03:00;08/06/2003 04:00;12
08/06/2003 04:00;08/06/2003 05:00;11.89
08/06/2003 05:00;08/06/2003 06:00;12.05
08/06/2003 06:00;08/06/2003 07:00;12.65
08/06/2003 07:00;08/06/2003 08:00;13.77
08/06/2003 08:00;08/06/2003 09:00;15.24
08/06/2003 09:00;08/06/2003 10:00;18.06
08/06/2003 10:00;08/06/2003 11:00;20.25
08/06/2003 11:00;08/06/2003 12:00;20.85
08/06/2003 12:00;08/06/2003 13:00;20.82
08/06/2003 13:00;08/06/2003 14:00;20.81
08/06/2003 14:00;08/06/2003 15:00;21.23
08/06/2003 15:00;08/06/2003 16:00;22.02
08/06/2003 16:00;08/06/2003 17:00;22.42
08/06/2003 17:00;08/06/2003 18:00;21.69
08/06/2003 18:00;08/06/2003 19:00;19.16
08/06/2003 19:00;08/06/2003 20:00;16.6
08/06/2003 20:00;08/06/2003 21:00;14.63
08/06/2003 21:00;08/06/2003 22:00;13.33
08/06/2003 22:00;08/06/2003 23:00;13.12
08/06/2003 23:00;09/06/2003 00:00;13.35
09/06/2003 00:00;09/06/2003 01:00;13.47
09/06/2003 01:00;09/06/2003 02:00;12.91
09/06/2003 02:00;09/06/2003 03:00;12.87
09/06/2003 03:00;09/06/2003 04:00;12.81
09/06/2003 04:00;09/06/2003 05:00;12.06
09/06/2003 05:00;09/06/2003 06:00;11.78
09/06/2003 06:00;09/06/2003 07:00;12.79
09/06/2003 07:00;09/06/2003 08:00;13.76
09/06/2003 08:00;09/06/2003 09:00;14.78
09/06/2003 09:00;09/06/2003 10:00;15
09/06/2003 10:00;09/06/2003 11:00;15.12
09/06/2003 11:00;09/06/2003 12:00;16
09/06/2003 12:00;09/06/2003 13:00;20.08
09/06/2003 13:00;09/06/2003 14:00;21.42
09/06/2003 14:00;09/06/2003 15:00;20.47
09/06/2003 15:00;09/06/2003 16:00;21.53
09/06/2003 16:00;09/06/2003 17:00;20.13
09/06/2003 17:00;09/06/2003 18:00;18.86
09/06/2003 18:00;09/06/2003 19:00;18.35
09/06/2003 19:00;09/06/2003 20:00;17.31
09/06/2003 20:00;09/06/2003 21:00;16.5
09/06/2003 21:00;09/06/2003 22:00;15.45
09/06/2003 22:00;09/06/2003 23:00;15.49
09/06/2003 23:00;10/06/2003 00:00;15.48
10/06/2003 00:00;10/06/2003 01:00;15.3
10/06/2003 01:00;10/06/2003 02:00;15.23
10/06/2003 02:00;10/06/2003 03:00;14.93
10/06/2003 03:00;10/06/2003 04:00;14.31
10/06/2003 04:00;10/06/2003 05:00;13.37
10/06/2003 05:00;10/06/2003 06:00;12.91
10/06/2003 06:00;10/06/2003 07:00;12.76
10/06/2003 07:00;10/06/2003 08:00;13.73
10/06/2003 08:00;10/06/2003 09:00;15.46
10/06/2003 09:00;10/06/2003 10:00;17.82
10/06/2003 10:00;10/06/2003 11:00;19.15
10/06/2003 11:00;10/06/2003 12:00;20.28
10/06/2003 12:00;10/06/2003 13:00;20.61
10/06/2003 13:00;10/06/2003 14:00;20.73
10/06/2003 14:00;10/06/2003 15:00;20.87
10/06/2003 15:00;10/06/2003 16:00;21.57
10/06/2003 16:00;10/06/2003 17:00;20.53
10/06/2003 17:00;10/06/2003 18:00;20.52
10/06/2003 18:00;10/06/2003 19:00;18.94
10/06/2003 19:00;10/06/2003 20:00;17.53
10/06/2003 20:00;10/06/2003 21:00;15.55
10/06/2003 21:00;10/06/2003 22:00;13.91
10/06/2003 22:00;10/06/2003 23:00;12.07
10/06/2003 23:00;11/06/2003 00:00;10.59
11/06/2003 00:00;11/06/2003 01:00;9.94
11/06/2003 01:00;11/06/2003 02:00;10.53
11/06/2003 02:00;11/06/2003 03:00;10.47
11/06/2003 03:00;11/06/2003 04:00;10.7
11/06/2003 04:00;11/06/2003 05:00;10.98
11/06/2003 05:00;11/06/2003 06:00;11.28
11/06/2003 06:00;11/06/2003 07:00;11.85
11/06/2003 07:00;11/06/2003 08:00;12.29
11/06/2003 08:00;11/06/2003 09:00;12.46
11/06/2003 09:00;11/06/2003 10:00;12.38
11/06/2003 10:00;11/06/2003 11:00;12.73
11/06/2003 11:00;11/06/2003 12:00;12.76
11/06/2003 12:00;11/06/2003 13:00;13.02
11/06/2003 13:00;11/06/2003 14:00;13.08
11/06/2003 14:00;11/06/2003 15:00;13.07
11/06/2003 15:00;11/06/2003 16:00;13.15
11/06/2003 16:00;11/06/2003 17:00;13.14
11/06/2003 17:00;11/06/2003 18:00;13.33
11/06/2003 18:00;11/06/2003 19:00;13.43
11/06/2003 19:00;11/06/2003 20:00;13.23
11/06/2003 20:00;11/06/2003 21:00;13.07
11/06/2003 21:00;11/06/2003 22:00;13.03
11/06/2003 22:00;11/06/2003 23:00;12.97
11/06/2003 23:00;12/06/2003 00:00;11.4
12/06/2003 00:00;12/06/2003 01:00;10.32
12/06/2003 01:00;12/06/2003 02:00;10.97
12/06/2003 02:00;12/06/2003 03:00;11.32
12/06/2003 03:00;12/06/2003 04:00;10.13
12/06/2003 04:00;12/06/2003 05:00;8.48
12/06/2003 05:00;12/06/2003 06:00;7.76
12/06/2003 06:00;12/06/2003 07:00;9.62
12/06/2003 07:00;12/06/2003 08:00;12.88
12/06/2003 08:00;12/06/2003 09:00;16.53
12/06/2003 09:00;12/06/2003 10:00;19.3
12/06/2003 10:00;12/06/2003 11:00;20.96
12/06/2003 11:00;12/06/2003 12:00;21.63
12/06/2003 12:00;12/06/2003 13:00;21.91
12/06/2003 13:00;12/06/2003 14:00;22.5
12/06/2003 14:00;12/06/2003 15:00;23.19
12/06/2003 15:00;12/06/2003 16:00;23.77
12/06/2003 16:00;12/06/2003 17:00;23.97
12/06/2003 17:00;12/06/2003 18:00;23.44
12/06/2003 18:00;12/06/2003 19:00;20.85
12/06/2003 19:00;12/06/2003 20:00;18.69
12/06/2003 20:00;12/06/2003 21:00;15.66
12/06/2003 21:00;12/06/2003 22:00;13.28
12/06/2003 22:00;12/06/2003 23:00;11.31
12/06/2003 23:00;13/06/2003 00:00;9.61
13/06/2003 00:00;13/06/2003 01:00;8.27
13/06/2003 01:00;13/06/2003 02:00;7.47
13/06/2003 02:00;13/06/2003 03:00;6.758
13/06/2003 03:00;13/06/2003 04:00;6.185
13/06/2003 04:00;13/06/2003 05:00;5.584
13/06/2003 05:00;13/06/2003 06:00;5.787
13/06/2003 06:00;13/06/2003 07:00;8.74
13/06/2003 07:00;13/06/2003 08:00;14.01
13/06/2003 08:00;13/06/2003 09:00;18.15
13/06/2003 09:00;13/06/2003 10:00;20.17
13/06/2003 10:00;13/06/2003 11:00;21.52
13/06/2003 11:00;13/06/2003 12:00;22.71
13/06/2003 12:00;13/06/2003 13:00;23.37
13/06/2003 13:00;13/06/2003 14:00;23.6
13/06/2003 14:00;13/06/2003 15:00;23.72
13/06/2003 15:00;13/06/2003 16:00;23.22
13/06/2003 16:00;13/06/2003 17:00;22.45
13/06/2003 17:00;13/06/2003 18:00;20.32
13/06/2003 18:00;13/06/2003 19:00;18.49
13/06/2003 19:00;13/06/2003 20:00;17.07
13/06/2003 20:00;13/06/2003 21:00;15.85
13/06/2003 21:00;13/06/2003 22:00;15.06
13/06/2003 22:00;13/06/2003 23:00;14.69
13/06/2003 23:00;14/06/2003 00:00;14.43
14/06/2003 00:00;14/06/2003 01:00;13.62
14/06/2003 01:00;14/06/2003 02:00;13.39
14/06/2003 02:00;14/06/2003 03:00;13.05
14/06/2003 03:00;14/06/2003 04:00;12.73
14/06/2003 04:00;14/06/2003 05:00;12.43
14/06/2003 05:00;14/06/2003 06:00;12.21
14/06/2003 06:00;14/06/2003 07:00;12.11
14/06/2003 07:00;14/06/2003 08:00;12.35
14/06/2003 08:00;14/06/2003 09:00;12.66
14/06/2003 09:00;14/06/2003 10:00;13.11
14/06/2003 10:00;14/06/2003 11:00;13.38
14/06/2003 11:00;14/06/2003 12:00;13.62
14/06/2003 12:00;14/06/2003 13:00;13.85
14/06/2003 13:00;14/06/2003 14:00;14.24
14/06/2003 14:00;14/06/2003 15:00;14.2
14/06/2003 15:00;14/06/2003 16:00;13.95
14/06/2003 16:00;14/06/2003 17:00;13.71
14/06/2003 17:00;14/06/2003 18:00;13.55
14/06/2003 18:00;14/06/2003 19:00;13.24
14/06/2003 19:00;14/06/2003 20:00;12.73
14/06/2003 20:00;14/06/2003 21:00;12.36
14/06/2003 21:00;14/06/2003 22:00;12.15
14/06/2003 22:00;14/06/2003 23:00;11.98
14/06/2003 23:00;15/06/2003 00:00;12
15/06/2003 00:00;15/06/2003 01:00;12.12
15/06/2003 01:00;15/06/2003 02:00;12.17
15/06/2003 02:00;15/06/2003 03:00;12.1
15/06/2003 03:00;15/06/2003 04:00;11.99
15/06/2003 04:00;15/06/2003 05:00;12.01
15/06/2003 05:00;15/06/2003 06:00;12.14
15/06/2003 06:00;15/06/2003 07:00;12.57
15/06/2003 07:00;15/06/2003 08:00;13.86
15/06/2003 08:00;15/06/2003 09:00;15.69
15/06/2003 09:00;15/06/2003 10:00;15.41
15/06/2003 10:00;15/06/2003 11:00;12.64
15/06/2003 11:00;15/06/2003 12:00;12.44
15/06/2003 12:00;15/06/2003 13:00;14.42
15/06/2003 13:00;15/06/2003 14:00;16.44
15/06/2003 14:00;15/06/2003 15:00;16.47
15/06/2003 15:00;15/06/2003 16:00;17.19
15/06/2003 16:00;15/06/2003 17:00;16.88
15/06/2003 17:00;15/06/2003 18:00;15.88
15/06/2003 18:00;15/06/2003 19:00;14.49
15/06/2003 19:00;15/06/2003 20:00;13.09
15/06/2003 20:00;15/06/2003 21:00;10.87
15/06/2003 21:00;15/06/2003 22:00;8.7
15/06/2003 22:00;15/06/2003 23:00;7.56
15/06/2003 23:00;16/06/2003 00:00;6.96
16/06/2003 00:00;16/06/2003 01:00;6.389
16/06/2003 01:00;16/06/2003 02:00;5.844
16/06/2003 02:00;16/06/2003 03:00;5.403
16/06/2003 03:00;16/06/2003 04:00;5.156
16/06/2003 04:00;16/06/2003 05:00;5.03
16/06/2003 05:00;16/06/2003 06:00;5.284
16/06/2003 06:00;16/06/2003 07:00;8.12
16/06/2003 07:00;16/06/2003 08:00;13.24
16/06/2003 08:00;16/06/2003 09:00;17.5
16/06/2003 09:00;16/06/2003 10:00;19.75
16/06/2003 10:00;16/06/2003 11:00;21.36
16/06/2003 11:00;16/06/2003 12:00;22.44
16/06/2003 12:00;16/06/2003 13:00;23.36
16/06/2003 13:00;16/06/2003 14:00;24.1
16/06/2003 14:00;16/06/2003 15:00;25.15
16/06/2003 15:00;16/06/2003 16:00;25.33
16/06/2003 16:00;16/06/2003 17:00;25.48
16/06/2003 17:00;16/06/2003 18:00;24.73
16/06/2003 18:00;16/06/2003 19:00;22.39
16/06/2003 19:00;16/06/2003 20:00;20.68
16/06/2003 20:00;16/06/2003 21:00;18.88
16/06/2003 21:00;16/06/2003 22:00;16.78
16/06/2003 22:00;16/06/2003 23:00;14.57
16/06/2003 23:00;17/06/2003 00:00;13.1
17/06/2003 00:00;17/06/2003 01:00;12.15
17/06/2003 01:00;17/06/2003 02:00;11.4
17/06/2003 02:00;17/06/2003 03:00;10.73
17/06/2003 03:00;17/06/2003 04:00;10.16
17/06/2003 04:00;17/06/2003 05:00;9.91
17/06/2003 05:00;17/06/2003 06:00;10.1
17/06/2003 06:00;17/06/2003 07:00;12.57
17/06/2003 07:00;17/06/2003 08:00;17.59
17/06/2003 08:00;17/06/2003 09:00;22.99
17/06/2003 09:00;17/06/2003 10:00;28.13
17/06/2003 10:00;17/06/2003 11:00;27.37
17/06/2003 11:00;17/06/2003 12:00;26.11
17/06/2003 12:00;17/06/2003 13:00;26.09
17/06/2003 13:00;17/06/2003 14:00;26.84
17/06/2003 14:00;17/06/2003 15:00;27.31
17/06/2003 15:00;17/06/2003 16:00;27.84
17/06/2003 16:00;17/06/2003 17:00;28.31
17/06/2003 17:00;17/06/2003 18:00;26.73
17/06/2003 18:00;17/06/2003 19:00;24.18
17/06/2003 19:00;17/06/2003 20:00;22.29
17/06/2003 20:00;17/06/2003 21:00;20.55
17/06/2003 21:00;17/06/2003 22:00;17.98
17/06/2003 22:00;17/06/2003 23:00;16.51
17/06/2003 23:00;18/06/2003 00:00;15.71
18/06/2003 00:00;18/06/2003 01:00;15.27
18/06/2003 01:00;18/06/2003 02:00;14.78
18/06/2003 02:00;18/06/2003 03:00;13.77
18/06/2003 03:00;18/06/2003 04:00;13.22
18/06/2003 04:00;18/06/2003 05:00;12.77
18/06/2003 05:00;18/06/2003 06:00;12.65
18/06/2003 06:00;18/06/2003 07:00;15.32
18/06/2003 07:00;18/06/2003 08:00;19.85
18/06/2003 08:00;18/06/2003 09:00;23.43
18/06/2003 09:00;18/06/2003 10:00;26.04
18/06/2003 10:00;18/06/2003 11:00;27.55
18/06/2003 11:00;18/06/2003 12:00;28.35
18/06/2003 12:00;18/06/2003 13:00;28.89
18/06/2003 13:00;18/06/2003 14:00;28.52
18/06/2003 14:00;18/06/2003 15:00;28.54
18/06/2003 15:00;18/06/2003 16:00;28.65
18/06/2003 16:00;18/06/2003 17:00;28.32
18/06/2003 17:00;18/06/2003 18:00;26.77
18/06/2003 18:00;18/06/2003 19:00;24.58
18/06/2003 19:00;18/06/2003 20:00;23.15
18/06/2003 20:00;18/06/2003 21:00;21.15
18/06/2003 21:00;18/06/2003 22:00;19.13
18/06/2003 22:00;18/06/2003 23:00;17.63
18/06/2003 23:00;19/06/2003 00:00;17.23
19/06/2003 00:00;19/06/2003 01:00;16.94
19/06/2003 01:00;19/06/2003 02:00;16.53
19/06/2003 02:00;19/06/2003 03:00;16.17
19/06/2003 03:00;19/06/2003 04:00;16.33
19/06/2003 04:00;19/06/2003 05:00;15.97
19/06/2003 05:00;19/06/2003 06:00;16.01
19/06/2003 06:00;19/06/2003 07:00;16.99
19/06/2003 07:00;19/06/2003 08:00;17.81
19/06/2003 08:00;19/06/2003 09:00;18.18
19/06/2003 09:00;19/06/2003 10:00;19.33
19/06/2003 10:00;19/06/2003 11:00;22.89
19/06/2003 11:00;19/06/2003 12:00;22.6
19/06/2003 12:00;19/06/2003 13:00;22.33
19/06/2003 13:00;19/06/2003 14:00;22.19
19/06/2003 14:00;19/06/2003 15:00;20.37
19/06/2003 15:00;19/06/2003 16:00;19.5
19/06/2003 16:00;19/06/2003 17:00;22.24
19/06/2003 17:00;19/06/2003 18:00;23.46
19/06/2003 18:00;19/06/2003 19:00;21.41
19/06/2003 19:00;19/06/2003 20:00;19.46
19/06/2003 20:00;19/06/2003 21:00;17.5
19/06/2003 21:00;19/06/2003 22:00;16.43
19/06/2003 22:00;19/06/2003 23:00;15.52
19/06/2003 23:00;20/06/2003 00:00;14.19
20/06/2003 00:00;20/06/2003 01:00;11.84
20/06/2003 01:00;20/06/2003 02:00;9.96
20/06/2003 02:00;20/06/2003 03:00;8.76
20/06/2003 03:00;20/06/2003 04:00;7.86
20/06/2003 04:00;20/06/2003 05:00;7.13
20/06/2003 05:00;20/06/2003 06:00;6.981
20/06/2003 06:00;20/06/2003 07:00;10.24
20/06/2003 07:00;20/06/2003 08:00;16.56
20/06/2003 08:00;20/06/2003 09:00;21.05
20/06/2003 09:00;20/06/2003 10:00;23.2
20/06/2003 10:00;20/06/2003 11:00;24.31
20/06/2003 11:00;20/06/2003 12:00;24.58
20/06/2003 12:00;20/06/2003 13:00;25.03
20/06/2003 13:00;20/06/2003 14:00;25.28
20/06/2003 14:00;20/06/2003 15:00;25.41
20/06/2003 15:00;20/06/2003 16:00;25.89
20/06/2003 16:00;20/06/2003 17:00;26.47
20/06/2003 17:00;20/06/2003 18:00;26.59
20/06/2003 18:00;20/06/2003 19:00;23.91
20/06/2003 19:00;20/06/2003 20:00;21.52
20/06/2003 20:00;20/06/2003 21:00;18.68
20/06/2003 21:00;20/06/2003 22:00;16.42
20/06/2003 22:00;20/06/2003 23:00;15.06
20/06/2003 23:00;21/06/2003 00:00;13.69
21/06/2003 00:00;21/06/2003 01:00;12.96
21/06/2003 01:00;21/06/2003 02:00;12.3
21/06/2003 02:00;21/06/2003 03:00;11.57
21/06/2003 03:00;21/06/2003 04:00;10.97
21/06/2003 04:00;21/06/2003 05:00;10.46
21/06/2003 05:00;21/06/2003 06:00;10.34
21/06/2003 06:00;21/06/2003 07:00;13.19
21/06/2003 07:00;21/06/2003 08:00;18.47
21/06/2003 08:00;21/06/2003 09:00;22.2
21/06/2003 09:00;21/06/2003 10:00;24.97
21/06/2003 10:00;21/06/2003 11:00;26.83
21/06/2003 11:00;21/06/2003 12:00;28.28
21/06/2003 12:00;21/06/2003 13:00;29.23
21/06/2003 13:00;21/06/2003 14:00;29.8
21/06/2003 14:00;21/06/2003 15:00;30.25
21/06/2003 15:00;21/06/2003 16:00;30.88
21/06/2003 16:00;21/06/2003 17:00;30.93
21/06/2003 17:00;21/06/2003 18:00;29.85
21/06/2003 18:00;21/06/2003 19:00;26.81
21/06/2003 19:00;21/06/2003 20:00;24.4
21/06/2003 20:00;21/06/2003 21:00;22.22
21/06/2003 21:00;21/06/2003 22:00;19.76
21/06/2003 22:00;21/06/2003 23:00;17.74
21/06/2003 23:00;22/06/2003 00:00;16.16
22/06/2003 00:00;22/06/2003 01:00;14.91
22/06/2003 01:00;22/06/2003 02:00;14.18
22/06/2003 02:00;22/06/2003 03:00;13.49
22/06/2003 03:00;22/06/2003 04:00;12.8
22/06/2003 04:00;22/06/2003 05:00;12.09
22/06/2003 05:00;22/06/2003 06:00;11.96
22/06/2003 06:00;22/06/2003 07:00;13.39
22/06/2003 07:00;22/06/2003 08:00;17.52
22/06/2003 08:00;22/06/2003 09:00;23.48
22/06/2003 09:00;22/06/2003 10:00;26.49
22/06/2003 10:00;22/06/2003 11:00;28.02
22/06/2003 11:00;22/06/2003 12:00;29
22/06/2003 12:00;22/06/2003 13:00;29.6
22/06/2003 13:00;22/06/2003 14:00;30.78
22/06/2003 14:00;22/06/2003 15:00;31.79
22/06/2003 15:00;22/06/2003 16:00;32.66
22/06/2003 16:00;22/06/2003 17:00;32.74
22/06/2003 17:00;22/06/2003 18:00;32.03
22/06/2003 18:00;22/06/2003 19:00;29.51
22/06/2003 19:00;22/06/2003 20:00;26.34
22/06/2003 20:00;22/06/2003 21:00;23.78
22/06/2003 21:00;22/06/2003 22:00;22.04
22/06/2003 22:00;22/06/2003 23:00;20.05
22/06/2003 23:00;23/06/2003 00:00;18.57
23/06/2003 00:00;23/06/2003 01:00;17.71
23/06/2003 01:00;23/06/2003 02:00;17.3
23/06/2003 02:00;23/06/2003 03:00;17.21
23/06/2003 03:00;23/06/2003 04:00;16.83
23/06/2003 04:00;23/06/2003 05:00;16.35
23/06/2003 05:00;23/06/2003 06:00;15.78
23/06/2003 06:00;23/06/2003 07:00;18.02
23/06/2003 07:00;23/06/2003 08:00;20.11
23/06/2003 08:00;23/06/2003 09:00;21.76
23/06/2003 09:00;23/06/2003 10:00;24.48
23/06/2003 10:00;23/06/2003 11:00;27.58
23/06/2003 11:00;23/06/2003 12:00;29
23/06/2003 12:00;23/06/2003 13:00;29.73
23/06/2003 13:00;23/06/2003 14:00;30.97
23/06/2003 14:00;23/06/2003 15:00;30.55
23/06/2003 15:00;23/06/2003 16:00;28.21
23/06/2003 16:00;23/06/2003 17:00;29.24
23/06/2003 17:00;23/06/2003 18:00;29.07
23/06/2003 18:00;23/06/2003 19:00;27.06
23/06/2003 19:00;23/06/2003 20:00;24.93
23/06/2003 20:00;23/06/2003 21:00;22.51
23/06/2003 21:00;23/06/2003 22:00;20.53
23/06/2003 22:00;23/06/2003 23:00;19.43
23/06/2003 23:00;24/06/2003 00:00;18.78
24/06/2003 00:00;24/06/2003 01:00;18.22
24/06/2003 01:00;24/06/2003 02:00;17.67
24/06/2003 02:00;24/06/2003 03:00;17.24
24/06/2003 03:00;24/06/2003 04:00;16.93
24/06/2003 04:00;24/06/2003 05:00;16.88
24/06/2003 05:00;24/06/2003 06:00;17.35
24/06/2003 06:00;24/06/2003 07:00;18.87
24/06/2003 07:00;24/06/2003 08:00;21.37
24/06/2003 08:00;24/06/2003 09:00;24.48
24/06/2003 09:00;24/06/2003 10:00;27.06
24/06/2003 10:00;24/06/2003 11:00;29.31
24/06/2003 11:00;24/06/2003 12:00;30.47
24/06/2003 12:00;24/06/2003 13:00;31.46
24/06/2003 13:00;24/06/2003 14:00;32.24
24/06/2003 14:00;24/06/2003 15:00;32.79
24/06/2003 15:00;24/06/2003 16:00;33.56
24/06/2003 16:00;24/06/2003 17:00;33.75
24/06/2003 17:00;24/06/2003 18:00;33.06
24/06/2003 18:00;24/06/2003 19:00;30.71
24/06/2003 19:00;24/06/2003 20:00;28.68
24/06/2003 20:00;24/06/2003 21:00;25.81
24/06/2003 21:00;24/06/2003 22:00;22.76
24/06/2003 22:00;24/06/2003 23:00;19.83
24/06/2003 23:00;25/06/2003 00:00;17.95
25/06/2003 00:00;25/06/2003 01:00;16.8
25/06/2003 01:00;25/06/2003 02:00;16.01
25/06/2003 02:00;25/06/2003 03:00;15.46
25/06/2003 03:00;25/06/2003 04:00;15.19
25/06/2003 04:00;25/06/2003 05:00;15.07
25/06/2003 05:00;25/06/2003 06:00;15.45
25/06/2003 06:00;25/06/2003 07:00;17.55
25/06/2003 07:00;25/06/2003 08:00;22.42
25/06/2003 08:00;25/06/2003 09:00;26.56
25/06/2003 09:00;25/06/2003 10:00;28.8
25/06/2003 10:00;25/06/2003 11:00;29.73
25/06/2003 11:00;25/06/2003 12:00;31.41
25/06/2003 12:00;25/06/2003 13:00;32.24
25/06/2003 13:00;25/06/2003 14:00;32.98
25/06/2003 14:00;25/06/2003 15:00;33.44
25/06/2003 15:00;25/06/2003 16:00;33.64
25/06/2003 16:00;25/06/2003 17:00;32.05
25/06/2003 17:00;25/06/2003 18:00;30.44
25/06/2003 18:00;25/06/2003 19:00;29.13
25/06/2003 19:00;25/06/2003 20:00;27.93
25/06/2003 20:00;25/06/2003 21:00;26.24
25/06/2003 21:00;25/06/2003 22:00;24.48
25/06/2003 22:00;25/06/2003 23:00;23.83
25/06/2003 23:00;26/06/2003 00:00;23.24
26/06/2003 00:00;26/06/2003 01:00;22.25
26/06/2003 01:00;26/06/2003 02:00;21.51
26/06/2003 02:00;26/06/2003 03:00;21.2
26/06/2003 03:00;26/06/2003 04:00;20.9
26/06/2003 04:00;26/06/2003 05:00;20.46
26/06/2003 05:00;26/06/2003 06:00;20.38
26/06/2003 06:00;26/06/2003 07:00;22.27
26/06/2003 07:00;26/06/2003 08:00;25.55
26/06/2003 08:00;26/06/2003 09:00;28.92
26/06/2003 09:00;26/06/2003 10:00;30.93
26/06/2003 10:00;26/06/2003 11:00;32.83
26/06/2003 11:00;26/06/2003 12:00;33.57
26/06/2003 12:00;26/06/2003 13:00;34.32
26/06/2003 13:00;26/06/2003 14:00;34.91
26/06/2003 14:00;26/06/2003 15:00;35.35
26/06/2003 15:00;26/06/2003 16:00;35.61
26/06/2003 16:00;26/06/2003 17:00;35.24
26/06/2003 17:00;26/06/2003 18:00;34.22
26/06/2003 18:00;26/06/2003 19:00;32.24
26/06/2003 19:00;26/06/2003 20:00;30.42
26/06/2003 20:00;26/06/2003 21:00;28.5
26/06/2003 21:00;26/06/2003 22:00;26.87
26/06/2003 22:00;26/06/2003 23:00;25.36
26/06/2003 23:00;27/06/2003 00:00;24.08
27/06/2003 00:00;27/06/2003 01:00;23.33
27/06/2003 01:00;27/06/2003 02:00;22.36
27/06/2003 02:00;27/06/2003 03:00;21.5
27/06/2003 03:00;27/06/2003 04:00;21.11
27/06/2003 04:00;27/06/2003 05:00;20.24
27/06/2003 05:00;27/06/2003 06:00;19.94
27/06/2003 06:00;27/06/2003 07:00;21.95
27/06/2003 07:00;27/06/2003 08:00;25.73
27/06/2003 08:00;27/06/2003 09:00;28.99
27/06/2003 09:00;27/06/2003 10:00;31.46
27/06/2003 10:00;27/06/2003 11:00;33.03
27/06/2003 11:00;27/06/2003 12:00;33.26
27/06/2003 12:00;27/06/2003 13:00;32.79
27/06/2003 13:00;27/06/2003 14:00;32.86
27/06/2003 14:00;27/06/2003 15:00;31.89
27/06/2003 15:00;27/06/2003 16:00;30.8
27/06/2003 16:00;27/06/2003 17:00;29.82
27/06/2003 17:00;27/06/2003 18:00;28.7
27/06/2003 18:00;27/06/2003 19:00;25.47
27/06/2003 19:00;27/06/2003 20:00;22.72
27/06/2003 20:00;27/06/2003 21:00;20.81
27/06/2003 21:00;27/06/2003 22:00;19.35
27/06/2003 22:00;27/06/2003 23:00;18.47
27/06/2003 23:00;28/06/2003 00:00;18.08
28/06/2003 00:00;28/06/2003 01:00;17.77
28/06/2003 01:00;28/06/2003 02:00;17.54
28/06/2003 02:00;28/06/2003 03:00;16.91
28/06/2003 03:00;28/06/2003 04:00;16.04
28/06/2003 04:00;28/06/2003 05:00;15.01
28/06/2003 05:00;28/06/2003 06:00;14.37
28/06/2003 06:00;28/06/2003 07:00;16.26
28/06/2003 07:00;28/06/2003 08:00;20.53
28/06/2003 08:00;28/06/2003 09:00;23.97
28/06/2003 09:00;28/06/2003 10:00;25.79
28/06/2003 10:00;28/06/2003 11:00;26.77
28/06/2003 11:00;28/06/2003 12:00;27.36
28/06/2003 12:00;28/06/2003 13:00;27.82
28/06/2003 13:00;28/06/2003 14:00;27.6
28/06/2003 14:00;28/06/2003 15:00;27.64
28/06/2003 15:00;28/06/2003 16:00;27.46
28/06/2003 16:00;28/06/2003 17:00;27.39
28/06/2003 17:00;28/06/2003 18:00;26.77
28/06/2003 18:00;28/06/2003 19:00;25.09
28/06/2003 19:00;28/06/2003 20:00;23.78
28/06/2003 20:00;28/06/2003 21:00;21.99
28/06/2003 21:00;28/06/2003 22:00;18.64
28/06/2003 22:00;28/06/2003 23:00;16.68
28/06/2003 23:00;29/06/2003 00:00;15.29
29/06/2003 00:00;29/06/2003 01:00;15.04
29/06/2003 01:00;29/06/2003 02:00;15.36
29/06/2003 02:00;29/06/2003 03:00;15.03
29/06/2003 03:00;29/06/2003 04:00;14.3
29/06/2003 04:00;29/06/2003 05:00;14.22
29/06/2003 05:00;29/06/2003 06:00;14.34
29/06/2003 06:00;29/06/2003 07:00;16.68
