"database","institute","inst","country","file","proj","exper","exper2","eid","field","pid","pmid","pub.id","lat","long","topo","plot.area","plot","treat","rep","rep2","first.row.in.file","last.row.in.file","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.mn","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.mn","rad.6","rad.12","rad.24","rad.48","rad.mn","wind.6","wind.12","wind.24","wind.48","wind.mn","wind.1m.6","wind.1m.12","wind.1m.24","wind.1m.48","wind.1m.mn","rain.1","rain.6","rain.12","rain.24","rain.48","rain.tot","rain.rate.1","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.mn","rh.6","rh.12","rh.24","rh.48","rh.mn","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","man.source","man.source.orig","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.tkn","man.tan","man.tic","man.ua","man.ph","log.man.tan","man.freeNH3","man.eq.gasNH3","acid","date.start","app.start","app.start.orig","app.method","app.method.orig","app.method2","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","log.app.rate","crop","crop.orig","crop.z","crop.area","lai","meas.tech","meas.tech.orig","meas.tech2","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","ct1","n.ints","n.int.duplicates","int.min","int.max","int.t.mismatches","missing.ints","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.final","notes","flag","anyincorp"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1089,1089,"1",-2.9307,-102.81,"Flat",-1240.4,"107","Decanted-Surface","2",NA,856,868,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",5.8799,6.0416,4.6788,4.52,3.3016,8.8515,8.8426,NA,NA,NA,NA,NA,NA,NA,NA,-0.59541,-0.58546,-0.26943,-0.16401,-0.24314,0.72387,0.73946,1.0491,1.1518,1.0762,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,-11.738,-11.687,-5.4622,3.0549,11.73,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-2.7579,-2.0263,-1.1708,NA,NA,0.44549,-0.28605,-0.0061236,-0.00054469,FALSE,"2006-05-30","2006-05-30 15:31:00","30-05-2006 15:31","bc","Broadcast","bc",85.361,38.663,"none","none",NA,95,NA,"","",0.55571,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 15:36:00","2006-06-13 09:15:00",-2.5613,-2.3955,14.615,-3.1829,202.76,-3.1829,13,0,1,13,0,-0.010532,0.73575,-0.023447,NA,12.378,14.125,19.368,29.917,33.895,37.214,39.811,48.556,NA,0.10858,0.12391,0.1699,0.26243,0.29732,0.32644,0.34922,0.42593,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1090,1090,"1",-2.9307,-102.81,"Flat",-1240.4,"108","Whole-Surface","2",NA,869,881,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",5.8799,6.0416,4.6724,4.5153,3.2819,8.3515,8.3426,NA,NA,NA,NA,NA,NA,NA,NA,-0.43541,-0.42546,-0.10943,0.00026902,-0.06319,0.99817,1.0138,1.3234,1.4335,1.3847,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,-11.738,-11.687,-5.44,3.0898,11.828,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.44213,-1.6263,-1.0708,NA,NA,-0.35451,-0.24029,-0.026376,-0.012233,FALSE,"2006-05-30","2006-05-30 15:41:00","30-05-2006 15:41","bc","Broadcast","bc",73.691,39.663,"none","none",NA,95,NA,"","",0.51373,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 15:43:00","2006-06-13 09:15:00",-2.628,-2.4622,14.615,-3.2996,202.6,-3.2996,13,0,1,13,0,-0.010532,-0.37225,-0.033371,NA,8.7234,10.1,14.23,21.346,25.935,30.211,33.444,41.091,NA,0.075856,0.087828,0.12374,0.18562,0.22552,0.2627,0.29082,0.35731,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1091,1091,"1",-2.9307,-102.81,"Flat",-1240.4,"201","Decanted-MAI","3",NA,882,894,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",5.6999,5.8616,4.4973,4.4691,3.2872,8.7515,8.7426,NA,NA,NA,NA,NA,NA,NA,NA,-0.49541,-0.48546,-0.16943,-0.06827,-0.14918,0.89527,0.91086,1.2205,1.3159,1.2373,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,-6.7377,-6.6869,-4.1863,3.8613,11.889,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-2.7579,-2.0263,-1.1708,NA,NA,0.44549,-0.28605,-0.0064356,-0.00083869,FALSE,"2006-05-30","2006-05-30 16:44:00","30-05-2006 16:44","bss","Band spread on slots",NA,85.361,38.663,"none","none",NA,25,19,"0-20","0-5",0.55571,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 16:48:00","2006-06-13 09:27:00",-2.628,-2.4622,14.565,-3.2662,201.75,-3.2662,13,0,1,13,0,-0.010532,-1.8632,-0.046246,NA,3.7959,4.2479,5.6039,8.3072,11.011,13.324,15.047,21.447,NA,0.033297,0.037262,0.049157,0.07287,0.096586,0.11687,0.13199,0.18813,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1092,1092,"1",-2.9307,-102.81,"Flat",-1240.4,"202","Whole-MAI","3",NA,895,907,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",5.6999,5.8616,4.5111,4.4762,3.2877,10.452,10.443,NA,NA,NA,NA,NA,NA,NA,NA,-0.56541,-0.55546,-0.23943,-0.1339,-0.17902,0.77527,0.79086,1.1005,1.2034,1.1861,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,-6.7377,-6.6869,-4.2356,3.8553,11.891,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.44213,-1.6263,-1.0708,NA,NA,-0.35451,-0.24029,-0.026435,-0.012288,FALSE,"2006-05-30","2006-05-30 16:51:00","30-05-2006 16:51","bss","Band spread on slots",NA,73.691,39.663,"none","none",NA,25,19,"0-20","0-5",0.51373,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 16:54:00","2006-06-13 09:27:00",-2.628,-2.4622,14.565,-3.2829,201.63,-3.2829,13,0,1,13,0,-0.010532,-1.3422,-0.041806,NA,5.6581,6.732,9.9538,17.113,21.688,25.386,27.646,38.56,NA,0.049201,0.05854,0.086558,0.14881,0.18859,0.22075,0.2404,0.3353,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1093,1093,"1",-2.9307,-102.81,"Flat",-1240.4,"203","Decanted-Surface","3",NA,908,920,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",4.1499,4.3116,4.0821,4.2345,3.148,9.4515,9.4426,NA,NA,NA,NA,NA,NA,NA,NA,-0.70541,-0.69546,-0.37943,-0.27827,-0.35381,0.53537,0.55096,0.86064,0.95602,0.88651,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.2623,2.3131,-3.0542,4.5329,12.306,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-2.7579,-2.0263,-1.1708,NA,NA,0.44549,-0.28605,-0.0089886,-0.0031497,FALSE,"2006-05-30","2006-05-30 16:58:00","30-05-2006 16:58","bc","Broadcast","bc",85.361,38.663,"none","none",NA,95,NA,"","",0.55571,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 17:02:00","2006-06-13 09:38:00",-2.6113,-2.4455,24.548,-3.2496,201.7,-3.2496,13,0,1,13,0,-0.010532,-0.59725,-0.03514,NA,7.9982,9.2509,13.009,20.509,25.26,29.647,32.663,41.144,NA,0.070159,0.081148,0.11411,0.17991,0.22158,0.26006,0.28652,0.36091,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1094,1094,"1",-2.9307,-102.81,"Flat",-1240.4,"204","Whole-Surface","3",NA,921,933,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",4.1499,4.3116,4.1009,4.2448,3.1487,8.3515,8.3426,NA,NA,NA,NA,NA,NA,NA,NA,-0.49541,-0.48546,-0.16943,-0.06827,-0.1496,0.89527,0.91086,1.2205,1.3159,1.2366,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.2623,2.3131,-3.1148,4.5264,12.308,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.44213,-1.6263,-1.0708,NA,NA,-0.35451,-0.24029,-0.026913,-0.012717,FALSE,"2006-05-30","2006-05-30 17:07:00","30-05-2006 17:07","bc","Broadcast","bc",73.691,39.663,"none","none",NA,95,NA,"","",0.51373,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 17:10:00","2006-06-13 09:38:00",-2.6113,-2.4455,24.548,-3.2662,201.55,-3.2662,13,0,1,13,0,-0.010532,-0.30025,-0.032745,NA,9.0209,10.523,15.029,27.243,32.928,38.341,42.37,61.613,NA,0.078443,0.091503,0.13068,0.23689,0.28633,0.3334,0.36843,0.53576,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1095,1095,"1",-2.9307,-102.81,"Flat",-1240.4,"205","Decanted-MAI","4",NA,934,946,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",4.1499,4.3116,4.1375,4.2651,3.2911,10.052,10.043,NA,NA,NA,NA,NA,NA,NA,NA,-0.44541,-0.43546,-0.11943,-0.022671,-0.098355,0.98097,0.99656,1.3062,1.3941,1.3244,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.2623,2.3131,-3.1992,4.4946,11.861,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-2.7579,-2.0263,-1.1708,NA,NA,0.44549,-0.28605,-0.0089886,-0.0031497,FALSE,"2006-05-30","2006-05-30 17:15:00","30-05-2006 17:15","bss","Band spread on slots",NA,85.361,38.663,"none","none",NA,25,19,"0-20","0-5",0.55571,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 17:19:00","2006-06-13 09:48:00",-2.5113,-2.3455,14.515,-3.1496,201.58,-3.1496,13,0,1,13,0,-0.010532,-2.1972,-0.049175,NA,2.9495,3.6009,5.555,9.3112,12.227,14.824,16.698,19.797,NA,0.025872,0.031586,0.048728,0.081678,0.10726,0.13004,0.14647,0.17366,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1096,1096,"1",-2.9307,-102.81,"Flat",-1240.4,"206","Whole-MAI","4",NA,947,959,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",4.1499,4.3116,4.1353,4.2635,3.2904,10.052,10.043,NA,NA,NA,NA,NA,NA,NA,NA,-0.45541,-0.44546,-0.12943,-0.019438,-0.083239,0.96387,0.97946,1.2891,1.3997,1.3503,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.2623,2.3131,-3.2177,4.5124,11.866,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.44213,-1.6263,-1.0708,NA,NA,-0.35451,-0.24029,-0.026913,-0.012717,FALSE,"2006-05-30","2006-05-30 17:24:00","30-05-2006 17:24","bss","Band spread on slots",NA,73.691,39.663,"none","none",NA,25,19,"0-20","0-5",0.51373,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 17:27:00","2006-06-13 09:48:00",-2.5947,-2.4289,14.515,-3.2496,201.43,-3.2496,13,0,1,13,0,-0.010532,-1.7862,-0.045667,NA,4.219,5.0059,7.3663,12.383,15.552,18.588,20.564,26.909,NA,0.036687,0.043529,0.064055,0.10769,0.13524,0.16164,0.17881,0.23399,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1097,1097,"1",-2.9307,-102.81,"Flat",-1240.4,"207","Decanted-Surface","4",NA,960,972,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",4.1499,4.3116,4.1363,4.2643,3.2958,10.152,10.143,NA,NA,NA,NA,NA,NA,NA,NA,-0.58541,-0.57546,-0.25943,-0.14946,-0.21903,0.74107,0.75666,1.0663,1.1768,1.1176,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.2623,2.3131,-3.2354,4.4809,11.825,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-2.7579,-2.0263,-1.1708,NA,NA,0.44549,-0.28605,-0.0089886,-0.0031497,FALSE,"2006-05-30","2006-05-30 17:30:00","30-05-2006 17:30","bc","Broadcast","bc",85.361,38.663,"none","none",NA,95,NA,"","",0.55571,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 17:34:00","2006-06-13 09:57:00",-2.628,-2.4622,14.415,-3.2662,201.48,-3.2662,13,0,1,13,0,-0.010532,-1.6052,-0.043982,NA,5.0682,6.588,11.147,18.508,23.642,28.214,31.614,41.395,NA,0.044458,0.057789,0.097783,0.16236,0.20739,0.2475,0.27731,0.36312,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SP",NA,208,"Fld25",1098,1098,"1",-2.9307,-102.81,"Flat",-1240.4,"208","Whole-Surface","4",NA,973,985,-6.698,32.075,-24.371,0.59614,"silt loam","loam",0.07896,"wet",-1.111,-0.12213,"No","No",4.1499,4.3116,4.1769,4.2867,3.2982,10.752,10.743,NA,NA,NA,NA,NA,NA,NA,NA,-0.56541,-0.55546,-0.23943,-0.13385,-0.17899,0.77527,0.79086,1.1005,1.2035,1.1862,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.2623,2.3131,-3.3352,4.4464,11.824,0.081007,0.030545,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.44213,-1.6263,-1.0708,NA,NA,-0.35451,-0.24029,-0.026913,-0.012717,FALSE,"2006-05-30","2006-05-30 17:36:00","30-05-2006 17:36","bc","Broadcast","bc",73.691,39.663,"none","none",NA,95,NA,"","",0.51373,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-05-30 17:40:00","2006-06-13 09:57:00",-2.528,-2.3622,14.415,-3.1662,201.38,-3.1662,13,0,1,13,0,-0.010532,-0.77225,-0.03685,NA,7.714,9.2199,13.738,24.485,29.839,34.55,37.598,47.509,NA,0.067079,0.080172,0.11945,0.21292,0.25947,0.30044,0.32694,0.41313,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SU",NA,209,"Fld25",1099,1099,"1",-2.9307,-102.81,"Flat",-1240.4,"101","Decanted-MAI","1",NA,986,1000,-6.698,32.075,-24.371,0.59614,"silt loam","loam",-0.01844,"wet",-1.111,-0.15213,"No","No",4.5928,4.7545,4.6377,3.481,6.9314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58541,-0.57546,-0.24318,-0.14007,-0.20122,0.74107,0.75666,1.0941,1.1928,1.1481,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,4.8125,4.8633,8.1671,16.099,5.1752,0.081007,-0.019455,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-3.5579,-2.4263,-1.1708,NA,NA,0.44549,-0.28605,-0.0099916,-0.0039607,FALSE,"2006-07-11","2006-07-11 10:40:00","11-07-2006 10:40","bss","Band spread on slots",NA,96.471,48.663,"none","none",NA,25,19,"0-20","0-5",0.59222,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-07-11 10:43:00","2006-07-25 08:50:00",-4.5613,-4.4122,13.998,-5.2162,207.2,-5.2162,15,0,1,15,0,-0.010532,-0.45025,-0.035696,NA,11.115,12.715,15.898,22.011,24.92,26.875,29.557,42.291,NA,0.089637,0.10254,0.12821,0.17751,0.20096,0.21673,0.23837,0.34106,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SU",NA,209,"Fld25",1100,1100,"1",-2.9307,-102.81,"Flat",-1240.4,"102","Whole-MAI","1",NA,1001,1015,-6.698,32.075,-24.371,0.59614,"silt loam","loam",-0.01844,"wet",-1.111,-0.15213,"No","No",4.6273,4.7889,4.628,3.4707,6.9319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47071,-0.46076,-0.13222,-0.0296,-0.088316,0.93764,0.95323,1.2844,1.3822,1.3416,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,4.685,4.7357,8.2099,16.154,5.1772,0.081007,-0.019455,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.14213,-1.7263,-1.0708,NA,NA,-0.25451,-0.24029,-0.02609,-0.012342,FALSE,"2006-07-11","2006-07-11 10:46:00","11-07-2006 10:46","bss","Band spread on slots",NA,82.691,48.663,"none","none",NA,25,19,"0-20","0-5",0.54646,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-07-11 10:51:00","2006-07-25 08:50:00",-4.6947,-4.5289,13.998,-5.3162,207.1,-5.3162,15,0,1,15,0,-0.010532,-1.3732,-0.043139,NA,8.3802,9.7758,13.037,18.626,20.971,23.299,25.023,33.907,NA,0.067582,0.078837,0.10513,0.15021,0.16912,0.1879,0.20179,0.27344,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SU",NA,209,"Fld25",1101,1101,"1",-2.9307,-102.81,"Flat",-1240.4,"103","Decanted-Surface","1",NA,1016,1030,-6.698,32.075,-24.371,0.59614,"silt loam","loam",-0.01844,"wet",-1.111,-0.15213,"No","No",5.0445,5.2062,4.5138,3.4164,6.9232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36288,-0.35293,-0.030801,0.074943,0.01813,1.1224,1.138,1.4582,1.5614,1.5241,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,3.2486,3.2994,8.7417,16.406,5.1831,0.081007,-0.019455,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-3.5579,-2.4263,-1.1708,NA,NA,0.44549,-0.28605,-0.0099916,-0.0039607,FALSE,"2006-07-11","2006-07-11 10:53:00","11-07-2006 10:53","bc","Broadcast","bc",96.471,48.663,"none","none",NA,95,NA,"","",0.59222,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-07-11 10:57:00","2006-07-25 08:55:00",-4.628,-4.4622,14.015,-5.2662,207.06,-5.2662,15,0,1,15,0,-0.010532,-0.46925,-0.035849,NA,12.855,14.436,18.273,25.429,30.238,32.876,36.642,45.622,NA,0.10367,0.11642,0.14736,0.20508,0.24385,0.26513,0.2955,0.36792,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SU",NA,209,"Fld25",1102,1102,"1",-2.9307,-102.81,"Flat",-1240.4,"104","Whole-Surface","1",NA,1031,1045,-6.698,32.075,-24.371,0.59614,"silt loam","loam",-0.01844,"wet",-1.111,-0.15213,"No","No",5.3849,5.5466,4.5778,3.443,7.1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52791,-0.51796,-0.19173,-0.089366,-0.15195,0.83959,0.85519,1.1823,1.2797,1.2325,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.1123,2.1631,8.5268,16.328,4.9026,0.081007,-0.019455,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.14213,-1.7263,-1.0708,NA,NA,-0.25451,-0.24029,-0.025818,-0.012108,FALSE,"2006-07-11","2006-07-11 10:59:00","11-07-2006 10:59","bc","Broadcast","bc",82.691,48.663,"none","none",NA,95,NA,"","",0.54646,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-07-11 11:02:00","2006-07-25 08:55:00",-4.628,-4.4622,14.015,-5.2829,206.96,-5.2829,15,0,1,15,0,-0.010532,0.18275,-0.030591,NA,16.373,18.405,23.231,31.788,34.452,37.117,41.083,49.03,NA,0.13203,0.14842,0.18735,0.25635,0.27784,0.29933,0.33132,0.3954,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SU",NA,209,"Fld25",1103,1103,"1",-2.9307,-102.81,"Flat",-1240.4,"105","Decanted-MAI","2",NA,1046,1060,-6.698,32.075,-24.371,0.59614,"silt loam","loam",-0.01844,"wet",-1.111,-0.15213,"No","No",5.3849,5.5466,4.5773,3.4603,6.9551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48291,-0.47296,-0.14265,-0.039803,-0.091905,0.91669,0.93229,1.2664,1.3647,1.3354,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.1123,2.1631,8.5291,16.258,5.1424,0.081007,-0.019455,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","In-house separation","none",NA,-3.5579,-2.4263,-1.1708,NA,NA,0.44549,-0.28605,-0.0088366,-0.0029607,FALSE,"2006-07-11","2006-07-11 11:04:00","11-07-2006 11:04","bss","Band spread on slots",NA,96.471,48.663,"none","none",NA,25,19,"0-20","0-5",0.59222,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-07-11 11:07:00","2006-07-25 08:59:00",-4.628,-4.4622,14.065,-5.2829,206.95,-5.2829,15,0,1,15,0,-0.010532,-1.7852,-0.046462,NA,6.6125,7.7607,10.866,16.513,20.473,22.849,25.083,34.723,NA,0.053327,0.062587,0.08763,0.13317,0.16511,0.18426,0.20228,0.28002,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
2,"ARDC",203,"CA","Bittman ALFAM2 v5.xlsx","AAFC-GAPS","0646SU",NA,209,"Fld25",1104,1104,"1",-2.9307,-102.81,"Flat",-1240.4,"106","Whole-MAI","2",NA,1061,1075,-6.698,32.075,-24.371,0.59614,"silt loam","loam",-0.01844,"wet",-1.111,-0.15213,"No","No",5.3849,5.5466,4.5796,3.4594,6.9557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51541,-0.50546,-0.18127,-0.090818,-0.15273,0.86097,0.87656,1.2003,1.2773,1.2312,NA,-0.26719,-0.31246,-0.91457,-1.6885,-6.1502,NA,-0.068085,-0.053011,-0.049608,-0.042692,-0.045338,2.1123,2.1631,8.5199,16.266,5.1415,0.081007,-0.019455,-1.63,"Plot","200","cat","Cattle","Sawdust","liquid","Surface","none",NA,0.14213,-1.7263,-1.0708,NA,NA,-0.25451,-0.24029,-0.025818,-0.012108,FALSE,"2006-07-11","2006-07-11 11:09:00","11-07-2006 11:09","bss","Band spread on slots",NA,82.691,48.663,"none","none",NA,25,19,"0-20","0-5",0.54646,"bare soil","Bare soil",-9.2328,0,NA,"wt","Wind tunnel","wt","2006-07-11 11:12:00","2006-07-25 08:59:00",-4.628,-4.4622,14.065,-5.2829,206.86,-5.2829,15,0,1,15,0,-0.010532,-1.0452,-0.040494,NA,9.6245,11.254,15.512,23.07,26.196,29.209,31.603,40.93,NA,0.077617,0.090763,0.1251,0.18605,0.21126,0.23555,0.25486,0.33008,"NA  Incorporation (incorp/incorp.orig) not entered and was assumed to be none.","","Yes"
